Coordinate,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time
"[157.15929333333335, -30.196767166666664]",12,0,52.708,0.0,,,02:26
"[157.08746329999997, -30.151328649999993]",19,1,94.22300000000004,8.953,,,02:28
,0,0,0.0,0.0,,,02:30
"[157.22683141666667, -30.22335225]",12,0,72.603,0.0,,,02:32
,0,0,0.0,0.0,,,02:34
"[157.21814695833336, -30.217482416666666]",17,7,109.19,64.612,,,02:36
"[157.12844144444443, -30.083271722222225]",15,3,80.88799999999999,52.312,,,02:38
"[157.268135, -30.146814124999995]",12,4,84.00699999999999,30.649999999999995,,,02:40
,0,0,0.0,0.0,,,02:42
"[157.25879750000001, -30.164886916666664]",11,1,62.83299999999999,15.998,,,02:44
,0,0,0.0,0.0,,,02:46
"[157.22733291999998, -30.130168919999996]",18,7,165.95800000000003,130.09699999999998,,,02:48
,0,0,0.0,0.0,,,02:50
"[157.26840064705883, -30.118382470588237]",16,1,115.741,12.015,,,02:52
,0,0,0.0,0.0,,,02:54
"[157.30963192857143, -30.13833485714286]",10,4,56.807,59.78,,,02:56
,0,0,0.0,0.0,,,02:58
"[157.2382829, -29.9707396]",8,2,60.784,38.43,,,03:00
,0,0,0.0,0.0,,,03:02
,0,0,0.0,0.0,,,03:04
,0,0,0.0,0.0,,,03:06
"[156.20034660000002, -29.626868199999997]",7,3,39.179,108.467,,,03:08
"[155.78882736363633, -29.19144718181818]",7,4,57.009,55.798,,,03:10
,0,0,0.0,0.0,,,03:12
,0,0,0.0,0.0,,,03:14
,0,0,0.0,0.0,,,03:16
"[155.78061524999998, -29.104204312500002]",15,1,84.02,4.83,,,03:18
"[155.81598515384616, -29.124966692307698]",13,0,57.96199999999999,0.0,,,03:20
,0,0,0.0,0.0,,,03:22
,0,0,0.0,0.0,,,03:24
,0,0,0.0,0.0,,,03:26
,0,0,0.0,0.0,,,03:28
,0,0,0.0,0.0,,,03:30
,0,0,0.0,0.0,,,03:32
,0,0,0.0,0.0,,,03:34
,0,0,0.0,0.0,,,03:36
,0,0,0.0,0.0,,,03:38
,0,0,0.0,0.0,,,03:40
"[156.44848369999997, -29.580310599999997]",17,3,107.113,49.268,,,03:42
"[155.81688657894736, -28.938022421052622]",15,4,110.816,63.781000000000006,,,03:44
,0,0,0.0,0.0,,,03:46
"[155.85255081818184, -28.89078218181818]",7,4,72.008,69.298,,,03:48
"[155.86806676923075, -28.918762846153847]",11,2,77.62700000000001,27.575,,,03:50
,0,0,0.0,0.0,,,03:52
"[155.841116, -28.876308800000004]",8,2,64.43100000000001,44.197,,,03:54
,0,0,0.0,0.0,,,03:56
,0,0,0.0,0.0,,,03:58
,0,0,0.0,0.0,,,04:00
,0,0,0.0,0.0,,,04:02
,0,0,0.0,0.0,,,04:04
,0,0,0.0,0.0,,,04:06
,0,0,0.0,0.0,,,04:08
,0,0,0.0,0.0,,,04:10
,0,0,0.0,0.0,,,04:12
,0,0,0.0,0.0,,,04:14
,0,0,0.0,0.0,,,04:16
,0,0,0.0,0.0,,,04:18
,0,0,0.0,0.0,,,04:20
,0,0,0.0,0.0,,,04:22
,0,0,0.0,0.0,,,04:24
,0,0,0.0,0.0,,,04:26
,0,0,0.0,0.0,,,04:28
,0,0,0.0,0.0,,,04:30
,0,0,0.0,0.0,,,04:32
,0,0,0.0,0.0,,,04:34
,0,0,0.0,0.0,,,04:36
,0,0,0.0,0.0,,,04:38
,0,0,0.0,0.0,,,04:40
,0,0,0.0,0.0,,,04:42
,0,0,0.0,0.0,,,04:44
,0,0,0.0,0.0,,,04:46
,0,0,0.0,0.0,,,04:48
,0,0,0.0,0.0,,,04:50
,0,0,0.0,0.0,,,04:52
,0,0,0.0,0.0,,,04:54
,0,0,0.0,0.0,,,04:56
,0,0,0.0,0.0,,,04:58
,0,0,0.0,0.0,,,05:00
,0,0,0.0,0.0,,,05:02
,0,0,0.0,0.0,,,05:04
,0,0,0.0,0.0,,,05:06
,0,0,0.0,0.0,,,05:08
,0,0,0.0,0.0,,,05:10
,0,0,0.0,0.0,,,05:12
,0,0,0.0,0.0,,,05:14
,0,0,0.0,0.0,,,05:16
,0,0,0.0,0.0,,,05:18
,0,0,0.0,0.0,,,05:20
,0,0,0.0,0.0,,,05:22
,0,0,0.0,0.0,,,05:24
,0,0,0.0,0.0,,,05:26
,0,0,0.0,0.0,,,05:28
,0,0,0.0,0.0,,,05:30
,0,0,0.0,0.0,,,05:32
,0,0,0.0,0.0,,,05:34
,0,0,0.0,0.0,,,05:36
,0,0,0.0,0.0,,,05:38
,0,0,0.0,0.0,,,05:40
,0,0,0.0,0.0,,,05:42
,0,0,0.0,0.0,,,05:44
,0,0,0.0,0.0,,,05:46
,0,0,0.0,0.0,,,05:48
,0,0,0.0,0.0,,,05:50
,0,0,0.0,0.0,,,05:52
,0,0,0.0,0.0,,,05:54
,0,0,0.0,0.0,,,05:56
,0,0,0.0,0.0,,,05:58
,0,0,0.0,0.0,,,06:00
,0,0,0.0,0.0,,,06:02
,0,0,0.0,0.0,,,06:04
,0,0,0.0,0.0,,,06:06
,0,0,0.0,0.0,,,06:08
,0,0,0.0,0.0,,,06:10
,0,0,0.0,0.0,,,06:12
,0,0,0.0,0.0,,,06:14
,0,0,0.0,0.0,,,06:16
,0,0,0.0,0.0,,,06:18
,0,0,0.0,0.0,,,06:20
,0,0,0.0,0.0,,,06:22
,0,0,0.0,0.0,,,06:24
,0,0,0.0,0.0,,,06:26
,0,0,0.0,0.0,,,06:28
,0,0,0.0,0.0,,,06:30
,0,0,0.0,0.0,,,06:32
,0,0,0.0,0.0,,,06:34
,0,0,0.0,0.0,,,06:36
,0,0,0.0,0.0,,,06:38
,0,0,0.0,0.0,,,06:40
,0,0,0.0,0.0,,,06:42
,0,0,0.0,0.0,,,06:44
,0,0,0.0,0.0,,,06:46
,0,0,0.0,0.0,,,06:48
,0,0,0.0,0.0,,,06:50
,0,0,0.0,0.0,,,06:52
,0,0,0.0,0.0,,,06:54
,0,0,0.0,0.0,,,06:56
,0,0,0.0,0.0,,,06:58
,0,0,0.0,0.0,,,07:00
,0,0,0.0,0.0,,,07:02
,0,0,0.0,0.0,,,07:04
,0,0,0.0,0.0,,,07:06
,0,0,0.0,0.0,,,07:08
,0,0,0.0,0.0,,,07:10
,0,0,0.0,0.0,,,07:12
,0,0,0.0,0.0,,,07:14
,0,0,0.0,0.0,,,07:16
,0,0,0.0,0.0,,,07:18
,0,0,0.0,0.0,,,07:20
,0,0,0.0,0.0,,,07:22
,0,0,0.0,0.0,,,07:24
,0,0,0.0,0.0,,,07:26
,0,0,0.0,0.0,,,07:28
,0,0,0.0,0.0,,,07:30
,0,0,0.0,0.0,,,07:32
,0,0,0.0,0.0,,,07:34
,0,0,0.0,0.0,,,07:36
,0,0,0.0,0.0,,,07:38
,0,0,0.0,0.0,,,07:40
,0,0,0.0,0.0,,,07:42
,0,0,0.0,0.0,,,07:44
,0,0,0.0,0.0,,,07:46
,0,0,0.0,0.0,,,07:48
,0,0,0.0,0.0,,,07:50
,0,0,0.0,0.0,,,07:52
,0,0,0.0,0.0,,,07:54
,0,0,0.0,0.0,,,07:56
,0,0,0.0,0.0,,,07:58
,0,0,0.0,0.0,,,08:00
,0,0,0.0,0.0,,,08:02
,0,0,0.0,0.0,,,08:04
,0,0,0.0,0.0,,,08:06
,0,0,0.0,0.0,,,08:08
,0,0,0.0,0.0,,,08:10
,0,0,0.0,0.0,,,08:12
,0,0,0.0,0.0,,,08:14
,0,0,0.0,0.0,,,08:16
,0,0,0.0,0.0,,,08:18
,0,0,0.0,0.0,,,08:20
,0,0,0.0,0.0,,,08:22
,0,0,0.0,0.0,,,08:24
,0,0,0.0,0.0,,,08:26
,0,0,0.0,0.0,,,08:28
,0,0,0.0,0.0,,,08:30
,0,0,0.0,0.0,,,08:32
,0,0,0.0,0.0,,,08:34
,0,0,0.0,0.0,,,08:36
,0,0,0.0,0.0,,,08:38
,0,0,0.0,0.0,,,08:40
,0,0,0.0,0.0,,,08:42
,0,0,0.0,0.0,,,08:44
,0,0,0.0,0.0,,,08:46
,0,0,0.0,0.0,,,08:48
,0,0,0.0,0.0,,,08:50
,0,0,0.0,0.0,,,08:52
,0,0,0.0,0.0,,,08:54
,0,0,0.0,0.0,,,08:56
,0,0,0.0,0.0,,,08:58
,0,0,0.0,0.0,,,09:00
,0,0,0.0,0.0,,,09:02
,0,0,0.0,0.0,,,09:04
,0,0,0.0,0.0,,,09:06
,0,0,0.0,0.0,,,09:08
,0,0,0.0,0.0,,,09:10
,0,0,0.0,0.0,,,09:12
,0,0,0.0,0.0,,,09:14
,0,0,0.0,0.0,,,09:16
,0,0,0.0,0.0,,,09:18
,0,0,0.0,0.0,,,09:20
,0,0,0.0,0.0,,,09:22
,0,0,0.0,0.0,,,09:24
,0,0,0.0,0.0,,,09:26
,0,0,0.0,0.0,,,09:28
,0,0,0.0,0.0,,,09:30
,0,0,0.0,0.0,,,09:32
,0,0,0.0,0.0,,,09:34
,0,0,0.0,0.0,,,09:36
,0,0,0.0,0.0,,,09:38
,0,0,0.0,0.0,,,09:40
,0,0,0.0,0.0,,,09:42
,0,0,0.0,0.0,,,09:44
,0,0,0.0,0.0,,,09:46
,0,0,0.0,0.0,,,09:48
,0,0,0.0,0.0,,,09:50
,0,0,0.0,0.0,,,09:52
,0,0,0.0,0.0,,,09:54
,0,0,0.0,0.0,,,09:56
,0,0,0.0,0.0,,,09:58
,0,0,0.0,0.0,,,10:00
,0,0,0.0,0.0,,,10:02
,0,0,0.0,0.0,,,10:04
,0,0,0.0,0.0,,,10:06
,0,0,0.0,0.0,,,10:08
,0,0,0.0,0.0,,,10:10
,0,0,0.0,0.0,,,10:12
,0,0,0.0,0.0,,,10:14
,0,0,0.0,0.0,,,10:16
,0,0,0.0,0.0,,,10:18
,0,0,0.0,0.0,,,10:20
,0,0,0.0,0.0,,,10:22
,0,0,0.0,0.0,,,10:24
,0,0,0.0,0.0,,,10:26
,0,0,0.0,0.0,,,10:28
,0,0,0.0,0.0,,,10:30
,0,0,0.0,0.0,,,10:32
,0,0,0.0,0.0,,,10:34
,0,0,0.0,0.0,,,10:36
,0,0,0.0,0.0,,,10:38
,0,0,0.0,0.0,,,10:40
,0,0,0.0,0.0,,,10:42
,0,0,0.0,0.0,,,10:44
,0,0,0.0,0.0,,,10:46
,0,0,0.0,0.0,,,10:48
,0,0,0.0,0.0,,,10:50
,0,0,0.0,0.0,,,10:52
,0,0,0.0,0.0,,,10:54
,0,0,0.0,0.0,,,10:56
,0,0,0.0,0.0,,,10:58
,0,0,0.0,0.0,,,11:00
,0,0,0.0,0.0,,,11:02
,0,0,0.0,0.0,,,11:04
,0,0,0.0,0.0,,,11:06
,0,0,0.0,0.0,,,11:08
,0,0,0.0,0.0,,,11:10
,0,0,0.0,0.0,,,11:12
,0,0,0.0,0.0,,,11:14
,0,0,0.0,0.0,,,11:16
,0,0,0.0,0.0,,,11:18
,0,0,0.0,0.0,,,11:20
,0,0,0.0,0.0,,,11:22
,0,0,0.0,0.0,,,11:24
,0,0,0.0,0.0,,,11:26
,0,0,0.0,0.0,,,11:28
,0,0,0.0,0.0,,,11:30
,0,0,0.0,0.0,,,11:32
,0,0,0.0,0.0,,,11:34
,0,0,0.0,0.0,,,11:36
,0,0,0.0,0.0,,,11:38
,0,0,0.0,0.0,,,11:40
,0,0,0.0,0.0,,,11:42
,0,0,0.0,0.0,,,11:44
,0,0,0.0,0.0,,,11:46
,0,0,0.0,0.0,,,11:48
,0,0,0.0,0.0,,,11:50
,0,0,0.0,0.0,,,11:52
,0,0,0.0,0.0,,,11:54
,0,0,0.0,0.0,,,11:56
,0,0,0.0,0.0,,,11:58
,0,0,0.0,0.0,,,12:00
,0,0,0.0,0.0,,,12:02
,0,0,0.0,0.0,,,12:04
,0,0,0.0,0.0,,,12:06
,0,0,0.0,0.0,,,12:08
,0,0,0.0,0.0,,,12:10
,0,0,0.0,0.0,,,12:12
,0,0,0.0,0.0,,,12:14
,0,0,0.0,0.0,,,12:16
,0,0,0.0,0.0,,,12:18
,0,0,0.0,0.0,,,12:20
,0,0,0.0,0.0,,,12:22
,0,0,0.0,0.0,,,12:24
,0,0,0.0,0.0,,,12:26
,0,0,0.0,0.0,,,12:28
,0,0,0.0,0.0,,,12:30
,0,0,0.0,0.0,,,12:32
,0,0,0.0,0.0,,,12:34
,0,0,0.0,0.0,,,12:36
,0,0,0.0,0.0,,,12:38
,0,0,0.0,0.0,,,12:40
,0,0,0.0,0.0,,,12:42
,0,0,0.0,0.0,,,12:44
,0,0,0.0,0.0,,,12:46
,0,0,0.0,0.0,,,12:48
,0,0,0.0,0.0,,,12:50
,0,0,0.0,0.0,,,12:52
,0,0,0.0,0.0,,,12:54
,0,0,0.0,0.0,,,12:56
,0,0,0.0,0.0,,,12:58
,0,0,0.0,0.0,,,13:00
,0,0,0.0,0.0,,,13:02
,0,0,0.0,0.0,,,13:04
,0,0,0.0,0.0,,,13:06
,0,0,0.0,0.0,,,13:08
,0,0,0.0,0.0,,,13:10
,0,0,0.0,0.0,,,13:12
,0,0,0.0,0.0,,,13:14
,0,0,0.0,0.0,,,13:16
,0,0,0.0,0.0,,,13:18
,0,0,0.0,0.0,,,13:20
,0,0,0.0,0.0,,,13:22
,0,0,0.0,0.0,,,13:24
,0,0,0.0,0.0,,,13:26
,0,0,0.0,0.0,,,13:28
,0,0,0.0,0.0,,,13:30
,0,0,0.0,0.0,,,13:32
,0,0,0.0,0.0,,,13:34
,0,0,0.0,0.0,,,13:36
,0,0,0.0,0.0,,,13:38
,0,0,0.0,0.0,,,13:40
,0,0,0.0,0.0,,,13:42
,0,0,0.0,0.0,,,13:44
,0,0,0.0,0.0,,,13:46
,0,0,0.0,0.0,,,13:48
,0,0,0.0,0.0,,,13:50
,0,0,0.0,0.0,,,13:52
,0,0,0.0,0.0,,,13:54
,0,0,0.0,0.0,,,13:56
,0,0,0.0,0.0,,,13:58
,0,0,0.0,0.0,,,14:00
,0,0,0.0,0.0,,,14:02
,0,0,0.0,0.0,,,14:04
,0,0,0.0,0.0,,,14:06
,0,0,0.0,0.0,,,14:08
,0,0,0.0,0.0,,,14:10
,0,0,0.0,0.0,,,14:12
,0,0,0.0,0.0,,,14:14
,0,0,0.0,0.0,,,14:16
,0,0,0.0,0.0,,,14:18
,0,0,0.0,0.0,,,14:20
,0,0,0.0,0.0,,,14:22
,0,0,0.0,0.0,,,14:24
,0,0,0.0,0.0,,,14:26
,0,0,0.0,0.0,,,14:28
,0,0,0.0,0.0,,,14:30
,0,0,0.0,0.0,,,14:32
,0,0,0.0,0.0,,,14:34
,0,0,0.0,0.0,,,14:36
,0,0,0.0,0.0,,,14:38
,0,0,0.0,0.0,,,14:40
,0,0,0.0,0.0,,,14:42
,0,0,0.0,0.0,,,14:44
,0,0,0.0,0.0,,,14:46
,0,0,0.0,0.0,,,14:48
,0,0,0.0,0.0,,,14:50
,0,0,0.0,0.0,,,14:52
,0,0,0.0,0.0,,,14:54
,0,0,0.0,0.0,,,14:56
,0,0,0.0,0.0,,,14:58
,0,0,0.0,0.0,,,15:00
,0,0,0.0,0.0,,,15:02
,0,0,0.0,0.0,,,15:04
,0,0,0.0,0.0,,,15:06
,0,0,0.0,0.0,,,15:08
,0,0,0.0,0.0,,,15:10
,0,0,0.0,0.0,,,15:12
,0,0,0.0,0.0,,,15:14
,0,0,0.0,0.0,,,15:16
,0,0,0.0,0.0,,,15:18
,0,0,0.0,0.0,,,15:20
,0,0,0.0,0.0,,,15:22
,0,0,0.0,0.0,,,15:24
,0,0,0.0,0.0,,,15:26
,0,0,0.0,0.0,,,15:28
,0,0,0.0,0.0,,,15:30
,0,0,0.0,0.0,,,15:32
,0,0,0.0,0.0,,,15:34
,0,0,0.0,0.0,,,15:36
,0,0,0.0,0.0,,,15:38
,0,0,0.0,0.0,,,15:40
,0,0,0.0,0.0,,,15:42
,0,0,0.0,0.0,,,15:44
,0,0,0.0,0.0,,,15:46
,0,0,0.0,0.0,,,15:48
,0,0,0.0,0.0,,,15:50
,0,0,0.0,0.0,,,15:52
,0,0,0.0,0.0,,,15:54
,0,0,0.0,0.0,,,15:56
,0,0,0.0,0.0,,,15:58
,0,0,0.0,0.0,,,16:00
,0,0,0.0,0.0,,,16:02
,0,0,0.0,0.0,,,16:04
,0,0,0.0,0.0,,,16:06
,0,0,0.0,0.0,,,16:08
,0,0,0.0,0.0,,,16:10
,0,0,0.0,0.0,,,16:12
,0,0,0.0,0.0,,,16:14
,0,0,0.0,0.0,,,16:16
,0,0,0.0,0.0,,,16:18
,0,0,0.0,0.0,,,16:20
,0,0,0.0,0.0,,,16:22
,0,0,0.0,0.0,,,16:24
,0,0,0.0,0.0,,,16:26
,0,0,0.0,0.0,,,16:28
,0,0,0.0,0.0,,,16:30
,0,0,0.0,0.0,,,16:32
,0,0,0.0,0.0,,,16:34
,0,0,0.0,0.0,,,16:36
,0,0,0.0,0.0,,,16:38
,0,0,0.0,0.0,,,16:40
,0,0,0.0,0.0,,,16:42
,0,0,0.0,0.0,,,16:44
,0,0,0.0,0.0,,,16:46
,0,0,0.0,0.0,,,16:48
,0,0,0.0,0.0,,,16:50
,0,0,0.0,0.0,,,16:52
,0,0,0.0,0.0,,,16:54
,0,0,0.0,0.0,,,16:56
,0,0,0.0,0.0,,,16:58
,0,0,0.0,0.0,,,17:00
,0,0,0.0,0.0,,,17:02
,0,0,0.0,0.0,,,17:04
,0,0,0.0,0.0,,,17:06
,0,0,0.0,0.0,,,17:08
,0,0,0.0,0.0,,,17:10
,0,0,0.0,0.0,,,17:12
,0,0,0.0,0.0,,,17:14
,0,0,0.0,0.0,,,17:16
,0,0,0.0,0.0,,,17:18
,0,0,0.0,0.0,,,17:20
,0,0,0.0,0.0,,,17:22
,0,0,0.0,0.0,,,17:24
,0,0,0.0,0.0,,,17:26
,0,0,0.0,0.0,,,17:28
,0,0,0.0,0.0,,,17:30
,0,0,0.0,0.0,,,17:32
,0,0,0.0,0.0,,,17:34
,0,0,0.0,0.0,,,17:36
,0,0,0.0,0.0,,,17:38
,0,0,0.0,0.0,,,17:40
,0,0,0.0,0.0,,,17:42
,0,0,0.0,0.0,,,17:44
,0,0,0.0,0.0,,,17:46
,0,0,0.0,0.0,,,17:48
,0,0,0.0,0.0,,,17:50
,0,0,0.0,0.0,,,17:52
,0,0,0.0,0.0,,,17:54
,0,0,0.0,0.0,,,17:56
,0,0,0.0,0.0,,,17:58
,0,0,0.0,0.0,,,18:00
,0,0,0.0,0.0,,,18:02
,0,0,0.0,0.0,,,18:04
,0,0,0.0,0.0,,,18:06
,0,0,0.0,0.0,,,18:08
,0,0,0.0,0.0,,,18:10
,0,0,0.0,0.0,,,18:12
,0,0,0.0,0.0,,,18:14
,0,0,0.0,0.0,,,18:16
,0,0,0.0,0.0,,,18:18
,0,0,0.0,0.0,,,18:20
,0,0,0.0,0.0,,,18:22
,0,0,0.0,0.0,,,18:24
,0,0,0.0,0.0,,,18:26
,0,0,0.0,0.0,,,18:28
,0,0,0.0,0.0,,,18:30
,0,0,0.0,0.0,,,18:32
,0,0,0.0,0.0,,,18:34
,0,0,0.0,0.0,,,18:36
,0,0,0.0,0.0,,,18:38
,0,0,0.0,0.0,,,18:40
,0,0,0.0,0.0,,,18:42
,0,0,0.0,0.0,,,18:44
,0,0,0.0,0.0,,,18:46
,0,0,0.0,0.0,,,18:48
,0,0,0.0,0.0,,,18:50
,0,0,0.0,0.0,,,18:52
,0,0,0.0,0.0,,,18:54
,0,0,0.0,0.0,,,18:56
,0,0,0.0,0.0,,,18:58
,0,0,0.0,0.0,,,19:00
,0,0,0.0,0.0,,,19:02
,0,0,0.0,0.0,,,19:04
,0,0,0.0,0.0,,,19:06
,0,0,0.0,0.0,,,19:08
,0,0,0.0,0.0,,,19:10
,0,0,0.0,0.0,,,19:12
,0,0,0.0,0.0,,,19:14
,0,0,0.0,0.0,,,19:16
,0,0,0.0,0.0,,,19:18
,0,0,0.0,0.0,,,19:20
,0,0,0.0,0.0,,,19:22
,0,0,0.0,0.0,,,19:24
,0,0,0.0,0.0,,,19:26
,0,0,0.0,0.0,,,19:28
,0,0,0.0,0.0,,,19:30
,0,0,0.0,0.0,,,19:32
,0,0,0.0,0.0,,,19:34
,0,0,0.0,0.0,,,19:36
,0,0,0.0,0.0,,,19:38
,0,0,0.0,0.0,,,19:40
,0,0,0.0,0.0,,,19:42
,0,0,0.0,0.0,,,19:44
,0,0,0.0,0.0,,,19:46
,0,0,0.0,0.0,,,19:48
,0,0,0.0,0.0,,,19:50
,0,0,0.0,0.0,,,19:52
,0,0,0.0,0.0,,,19:54
,0,0,0.0,0.0,,,19:56
,0,0,0.0,0.0,,,19:58
,0,0,0.0,0.0,,,20:00
,0,0,0.0,0.0,,,20:02
,0,0,0.0,0.0,,,20:04
,0,0,0.0,0.0,,,20:06
,0,0,0.0,0.0,,,20:08
,0,0,0.0,0.0,,,20:10
,0,0,0.0,0.0,,,20:12
,0,0,0.0,0.0,,,20:14
,0,0,0.0,0.0,,,20:16
,0,0,0.0,0.0,,,20:18
,0,0,0.0,0.0,,,20:20
,0,0,0.0,0.0,,,20:22
,0,0,0.0,0.0,,,20:24
,0,0,0.0,0.0,,,20:26
,0,0,0.0,0.0,,,20:28
,0,0,0.0,0.0,,,20:30
,0,0,0.0,0.0,,,20:32
,0,0,0.0,0.0,,,20:34
,0,0,0.0,0.0,,,20:36
,0,0,0.0,0.0,,,20:38
,0,0,0.0,0.0,,,20:40
,0,0,0.0,0.0,,,20:42
,0,0,0.0,0.0,,,20:44
,0,0,0.0,0.0,,,20:46
,0,0,0.0,0.0,,,20:48
,0,0,0.0,0.0,,,20:50
,0,0,0.0,0.0,,,20:52
,0,0,0.0,0.0,,,20:54
,0,0,0.0,0.0,,,20:56
,0,0,0.0,0.0,,,20:58
,0,0,0.0,0.0,,,21:00
,0,0,0.0,0.0,,,21:02
,0,0,0.0,0.0,,,21:04
,0,0,0.0,0.0,,,21:06
,0,0,0.0,0.0,,,21:08
,0,0,0.0,0.0,,,21:10
,0,0,0.0,0.0,,,21:12
,0,0,0.0,0.0,,,21:14
,0,0,0.0,0.0,,,21:16
,0,0,0.0,0.0,,,21:18
,0,0,0.0,0.0,,,21:20
,0,0,0.0,0.0,,,21:22
,0,0,0.0,0.0,,,21:24
,0,0,0.0,0.0,,,21:26
,0,0,0.0,0.0,,,21:28
,0,0,0.0,0.0,,,21:30
,0,0,0.0,0.0,,,21:32
,0,0,0.0,0.0,,,21:34
,0,0,0.0,0.0,,,21:36
,0,0,0.0,0.0,,,21:38
,0,0,0.0,0.0,,,21:40
,0,0,0.0,0.0,,,21:42
,0,0,0.0,0.0,,,21:44
,0,0,0.0,0.0,,,21:46
,0,0,0.0,0.0,,,21:48
,0,0,0.0,0.0,,,21:50
,0,0,0.0,0.0,,,21:52
,0,0,0.0,0.0,,,21:54
,0,0,0.0,0.0,,,21:56
,0,0,0.0,0.0,,,21:58
,0,0,0.0,0.0,,,22:00
,0,0,0.0,0.0,,,22:02
,0,0,0.0,0.0,,,22:04
,0,0,0.0,0.0,,,22:06
,0,0,0.0,0.0,,,22:08
,0,0,0.0,0.0,,,22:10
,0,0,0.0,0.0,,,22:12
,0,0,0.0,0.0,,,22:14
,0,0,0.0,0.0,,,22:16
,0,0,0.0,0.0,,,22:18
,0,0,0.0,0.0,,,22:20
,0,0,0.0,0.0,,,22:22
,0,0,0.0,0.0,,,22:24
,0,0,0.0,0.0,,,22:26
,0,0,0.0,0.0,,,22:28
,0,0,0.0,0.0,,,22:30
,0,0,0.0,0.0,,,22:32
,0,0,0.0,0.0,,,22:34
,0,0,0.0,0.0,,,22:36
,0,0,0.0,0.0,,,22:38
,0,0,0.0,0.0,,,22:40
,0,0,0.0,0.0,,,22:42
,0,0,0.0,0.0,,,22:44
,0,0,0.0,0.0,,,22:46
,0,0,0.0,0.0,,,22:48
,0,0,0.0,0.0,,,22:50
,0,0,0.0,0.0,,,22:52
,0,0,0.0,0.0,,,22:54
,0,0,0.0,0.0,,,22:56
,0,0,0.0,0.0,,,22:58
,0,0,0.0,0.0,,,23:00
,0,0,0.0,0.0,,,23:02
,0,0,0.0,0.0,,,23:04
,0,0,0.0,0.0,,,23:06
,0,0,0.0,0.0,,,23:08
,0,0,0.0,0.0,,,23:10
,0,0,0.0,0.0,,,23:12
,0,0,0.0,0.0,,,23:14
,0,0,0.0,0.0,,,23:16
,0,0,0.0,0.0,,,23:18
,0,0,0.0,0.0,,,23:20
,0,0,0.0,0.0,,,23:22
,0,0,0.0,0.0,,,23:24
,0,0,0.0,0.0,,,23:26
,0,0,0.0,0.0,,,23:28
,0,0,0.0,0.0,,,23:30
