Coordinate,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time
"[155.5518364833333, -29.686030700000003]",46,14,265.14500000000004,267.265,True,3.628784560724147,01:18
"[155.5228019117647, -29.637606117647064]",24,10,150.70099999999996,216.23,LJ_Continues,-1.5158352905722046,01:20
"[155.49365592857143, -29.648796499999985]",32,10,174.17699999999996,211.887,LJ_Continues,0.3628127241560629,01:22
"[155.4001133333333, -29.60354894444445]",12,6,84.391,248.459,LJ_Continues,,01:24
"[155.37637654545455, -29.57248381818182]",11,0,65.176,0.0,,,01:26
"[155.58424231249995, -29.67640153125]",29,3,200.374,98.528,,,01:28
"[155.55032581395346, -29.637505860465115]",23,20,134.356,422.494,False,0.5417339056633192,01:30
"[155.64034347999998, -29.67704632]",18,7,117.558,94.829,False,-1.0244816651437658,01:32
"[155.5705281, -29.6559232]",10,0,88.22800000000001,0.0,,,01:34
"[155.476597, -29.55147520833334]",18,6,155.512,157.32,,,01:36
"[155.63164758620687, -29.62378693103449]",21,8,122.53600000000004,129.056,False,0.2802539129674815,01:38
"[155.70733221212126, -29.679602151515148]",22,11,182.53500000000005,220.429,False,0.2682812121951779,01:40
"[155.70986168181818, -29.656880000000005]",12,10,89.88600000000001,121.863,False,-0.7948923108829166,01:42
"[155.63112405263158, -29.624344368421056]",12,7,85.93799999999999,96.043,,,01:44
"[155.59125355555554, -29.588227962962964]",21,6,132.168,139.61,,,01:46
"[155.67747689285713, -29.621995142857145]",23,5,140.68,66.11500000000001,False,0.1309681589627518,01:48
"[155.6825417777778, -29.60936727777778]",17,1,93.73100000000002,17.801,,,01:50
"[155.70738347058824, -29.635140176470586]",15,2,95.435,9.133,,,01:52
"[155.6678205, -29.5502624]",10,0,55.09499999999999,0.0,,,01:54
"[155.67986247619044, -29.54642319047619]",19,2,110.31600000000002,28.535,,,01:56
"[155.63755939999996, -29.513150349999997]",16,4,95.12,89.504,False,-0.1229054115214984,01:58
"[155.73352359999998, -29.595146550000003]",13,7,72.199,179.877,False,0.0,02:00
"[155.6940837826087, -29.537498260869558]",17,6,91.078,180.217,False,0.4585633803868072,02:02
,0,0,0.0,0.0,,,02:04
"[155.76634883333332, -29.583499083333336]",19,5,101.98600000000002,91.815,,,02:06
"[155.73998577419357, -29.552182354838713]",26,5,128.189,66.283,False,0.419605755797319,02:08
"[155.76064589473685, -29.53220647368421]",18,1,89.076,5.004,,,02:10
"[155.7871004, -29.53576825]",12,8,69.58800000000002,182.02,,,02:12
"[155.76223708333336, -29.537393305555554]",24,12,225.026,306.94100000000003,False,0.8884776518144204,02:14
"[155.74432609999994, -29.535046966666666]",18,12,166.48199999999997,247.576,False,-0.4333513900174395,02:16
"[155.7940065862069, -29.524115344827585]",20,9,85.69900000000001,148.78900000000002,False,-0.0914014161845136,02:18
"[155.77926539393943, -29.496139757575754]",23,10,115.679,199.745,False,0.3826043561188692,02:20
"[155.8255051666667, -29.48984320833333]",22,2,105.818,23.69,False,-1.0938258308804605,02:22
"[155.80648445161293, -29.462343419354845]",19,12,94.925,100.949,False,0.7118439576635089,02:24
"[155.7897602857143, -29.43898921428572]",11,3,64.73,50.43299999999999,,,02:26
"[155.78018386666665, -29.408656066666666]",13,2,82.78200000000001,20.39,,,02:28
"[155.69859791666667, -29.374303999999995]",12,0,93.606,0.0,,,02:30
"[155.761802625, -29.354000374999995]",15,1,75.20699999999998,30.947,,,02:32
"[155.8070455333333, -29.419409599999998]",13,2,93.68900000000002,28.686,,,02:34
"[155.71994935714284, -29.338244785714288]",14,0,86.57199999999999,0.0,,,02:36
"[155.75381766666666, -29.352813944444442]",18,0,121.178,0.0,,,02:38
"[155.1144821481481, -29.101315796296287]",48,6,257.5790000000001,137.12400000000002,,,02:40
"[155.163222375, -29.090140041666672]",40,8,254.779,167.983,False,-0.3838747237319252,02:42
"[155.17617682051284, -29.062832769230774]",25,14,191.802,254.026,False,-0.531902259791551,02:44
"[155.1185570892857, -29.056043964285713]",35,21,223.169,367.476,False,0.9376679445961086,02:46
"[155.16079262790709, -29.002258441860466]",29,14,205.685,269.86100000000005,False,-0.7036800007887878,02:48
"[155.1448489591837, -28.998171816326536]",28,21,165.365,293.98999999999995,False,0.2871832634470952,02:50
"[155.13029090625, -29.008990249999997]",21,11,145.29300000000003,205.289,False,-1.3811555882940587,02:52
"[155.1735306363636, -28.998249545454552]",17,5,81.513,85.968,False,-0.7015169165828922,02:54
"[155.2201588181818, -29.028995909090916]",11,0,39.143,0.0,,,02:56
"[155.19967495833333, -29.003472000000002]",17,7,144.69599999999997,284.029,,,02:58
"[155.23007399999997, -29.00093491666667]",6,6,56.895,129.595,,,03:00
,0,0,0.0,0.0,,,03:02
,0,0,0.0,0.0,,,03:04
"[155.82971823809524, -29.240649333333337]",15,6,106.979,114.39,,,03:06
"[155.84289136363637, -29.222823636363636]",10,1,62.407,24.099,,,03:08
"[155.78882736363633, -29.19144718181818]",7,4,57.009,55.798,,,03:10
,0,0,0.0,0.0,,,03:12
,0,0,0.0,0.0,,,03:14
,0,0,0.0,0.0,,,03:16
"[155.78061524999998, -29.104204312500002]",15,1,84.02,4.83,,,03:18
"[155.81598515384616, -29.124966692307698]",13,0,57.96199999999999,0.0,,,03:20
,0,0,0.0,0.0,,,03:22
,0,0,0.0,0.0,,,03:24
,0,0,0.0,0.0,,,03:26
,0,0,0.0,0.0,,,03:28
,0,0,0.0,0.0,,,03:30
,0,0,0.0,0.0,,,03:32
,0,0,0.0,0.0,,,03:34
,0,0,0.0,0.0,,,03:36
,0,0,0.0,0.0,,,03:38
,0,0,0.0,0.0,,,03:40
"[156.44848369999997, -29.580310599999997]",17,3,107.113,49.268,,,03:42
"[155.81688657894736, -28.938022421052622]",15,4,110.816,63.781000000000006,,,03:44
,0,0,0.0,0.0,,,03:46
"[155.85255081818184, -28.89078218181818]",7,4,72.008,69.298,,,03:48
"[155.86806676923075, -28.918762846153847]",11,2,77.62700000000001,27.575,,,03:50
,0,0,0.0,0.0,,,03:52
"[155.841116, -28.876308800000004]",8,2,64.43100000000001,44.197,,,03:54
,0,0,0.0,0.0,,,03:56
,0,0,0.0,0.0,,,03:58
,0,0,0.0,0.0,,,04:00
,0,0,0.0,0.0,,,04:02
,0,0,0.0,0.0,,,04:04
,0,0,0.0,0.0,,,04:06
,0,0,0.0,0.0,,,04:08
,0,0,0.0,0.0,,,04:10
,0,0,0.0,0.0,,,04:12
,0,0,0.0,0.0,,,04:14
,0,0,0.0,0.0,,,04:16
,0,0,0.0,0.0,,,04:18
,0,0,0.0,0.0,,,04:20
,0,0,0.0,0.0,,,04:22
,0,0,0.0,0.0,,,04:24
,0,0,0.0,0.0,,,04:26
,0,0,0.0,0.0,,,04:28
,0,0,0.0,0.0,,,04:30
,0,0,0.0,0.0,,,04:32
,0,0,0.0,0.0,,,04:34
,0,0,0.0,0.0,,,04:36
,0,0,0.0,0.0,,,04:38
,0,0,0.0,0.0,,,04:40
,0,0,0.0,0.0,,,04:42
,0,0,0.0,0.0,,,04:44
,0,0,0.0,0.0,,,04:46
,0,0,0.0,0.0,,,04:48
,0,0,0.0,0.0,,,04:50
,0,0,0.0,0.0,,,04:52
,0,0,0.0,0.0,,,04:54
,0,0,0.0,0.0,,,04:56
,0,0,0.0,0.0,,,04:58
,0,0,0.0,0.0,,,05:00
,0,0,0.0,0.0,,,05:02
,0,0,0.0,0.0,,,05:04
,0,0,0.0,0.0,,,05:06
,0,0,0.0,0.0,,,05:08
,0,0,0.0,0.0,,,05:10
,0,0,0.0,0.0,,,05:12
,0,0,0.0,0.0,,,05:14
,0,0,0.0,0.0,,,05:16
,0,0,0.0,0.0,,,05:18
,0,0,0.0,0.0,,,05:20
,0,0,0.0,0.0,,,05:22
,0,0,0.0,0.0,,,05:24
,0,0,0.0,0.0,,,05:26
,0,0,0.0,0.0,,,05:28
,0,0,0.0,0.0,,,05:30
,0,0,0.0,0.0,,,05:32
,0,0,0.0,0.0,,,05:34
,0,0,0.0,0.0,,,05:36
,0,0,0.0,0.0,,,05:38
,0,0,0.0,0.0,,,05:40
,0,0,0.0,0.0,,,05:42
,0,0,0.0,0.0,,,05:44
,0,0,0.0,0.0,,,05:46
,0,0,0.0,0.0,,,05:48
,0,0,0.0,0.0,,,05:50
,0,0,0.0,0.0,,,05:52
,0,0,0.0,0.0,,,05:54
,0,0,0.0,0.0,,,05:56
,0,0,0.0,0.0,,,05:58
,0,0,0.0,0.0,,,06:00
,0,0,0.0,0.0,,,06:02
,0,0,0.0,0.0,,,06:04
,0,0,0.0,0.0,,,06:06
,0,0,0.0,0.0,,,06:08
,0,0,0.0,0.0,,,06:10
,0,0,0.0,0.0,,,06:12
,0,0,0.0,0.0,,,06:14
,0,0,0.0,0.0,,,06:16
,0,0,0.0,0.0,,,06:18
,0,0,0.0,0.0,,,06:20
,0,0,0.0,0.0,,,06:22
,0,0,0.0,0.0,,,06:24
,0,0,0.0,0.0,,,06:26
,0,0,0.0,0.0,,,06:28
,0,0,0.0,0.0,,,06:30
,0,0,0.0,0.0,,,06:32
,0,0,0.0,0.0,,,06:34
,0,0,0.0,0.0,,,06:36
,0,0,0.0,0.0,,,06:38
,0,0,0.0,0.0,,,06:40
,0,0,0.0,0.0,,,06:42
,0,0,0.0,0.0,,,06:44
,0,0,0.0,0.0,,,06:46
,0,0,0.0,0.0,,,06:48
,0,0,0.0,0.0,,,06:50
,0,0,0.0,0.0,,,06:52
,0,0,0.0,0.0,,,06:54
,0,0,0.0,0.0,,,06:56
,0,0,0.0,0.0,,,06:58
,0,0,0.0,0.0,,,07:00
,0,0,0.0,0.0,,,07:02
,0,0,0.0,0.0,,,07:04
,0,0,0.0,0.0,,,07:06
,0,0,0.0,0.0,,,07:08
,0,0,0.0,0.0,,,07:10
,0,0,0.0,0.0,,,07:12
,0,0,0.0,0.0,,,07:14
,0,0,0.0,0.0,,,07:16
,0,0,0.0,0.0,,,07:18
,0,0,0.0,0.0,,,07:20
,0,0,0.0,0.0,,,07:22
,0,0,0.0,0.0,,,07:24
,0,0,0.0,0.0,,,07:26
,0,0,0.0,0.0,,,07:28
,0,0,0.0,0.0,,,07:30
,0,0,0.0,0.0,,,07:32
,0,0,0.0,0.0,,,07:34
,0,0,0.0,0.0,,,07:36
,0,0,0.0,0.0,,,07:38
,0,0,0.0,0.0,,,07:40
,0,0,0.0,0.0,,,07:42
,0,0,0.0,0.0,,,07:44
,0,0,0.0,0.0,,,07:46
,0,0,0.0,0.0,,,07:48
,0,0,0.0,0.0,,,07:50
,0,0,0.0,0.0,,,07:52
,0,0,0.0,0.0,,,07:54
,0,0,0.0,0.0,,,07:56
,0,0,0.0,0.0,,,07:58
,0,0,0.0,0.0,,,08:00
,0,0,0.0,0.0,,,08:02
,0,0,0.0,0.0,,,08:04
,0,0,0.0,0.0,,,08:06
,0,0,0.0,0.0,,,08:08
,0,0,0.0,0.0,,,08:10
,0,0,0.0,0.0,,,08:12
,0,0,0.0,0.0,,,08:14
,0,0,0.0,0.0,,,08:16
,0,0,0.0,0.0,,,08:18
,0,0,0.0,0.0,,,08:20
,0,0,0.0,0.0,,,08:22
,0,0,0.0,0.0,,,08:24
,0,0,0.0,0.0,,,08:26
,0,0,0.0,0.0,,,08:28
,0,0,0.0,0.0,,,08:30
,0,0,0.0,0.0,,,08:32
,0,0,0.0,0.0,,,08:34
,0,0,0.0,0.0,,,08:36
,0,0,0.0,0.0,,,08:38
,0,0,0.0,0.0,,,08:40
,0,0,0.0,0.0,,,08:42
,0,0,0.0,0.0,,,08:44
,0,0,0.0,0.0,,,08:46
,0,0,0.0,0.0,,,08:48
,0,0,0.0,0.0,,,08:50
,0,0,0.0,0.0,,,08:52
,0,0,0.0,0.0,,,08:54
,0,0,0.0,0.0,,,08:56
,0,0,0.0,0.0,,,08:58
,0,0,0.0,0.0,,,09:00
,0,0,0.0,0.0,,,09:02
,0,0,0.0,0.0,,,09:04
,0,0,0.0,0.0,,,09:06
,0,0,0.0,0.0,,,09:08
,0,0,0.0,0.0,,,09:10
,0,0,0.0,0.0,,,09:12
,0,0,0.0,0.0,,,09:14
,0,0,0.0,0.0,,,09:16
,0,0,0.0,0.0,,,09:18
,0,0,0.0,0.0,,,09:20
,0,0,0.0,0.0,,,09:22
,0,0,0.0,0.0,,,09:24
,0,0,0.0,0.0,,,09:26
,0,0,0.0,0.0,,,09:28
,0,0,0.0,0.0,,,09:30
,0,0,0.0,0.0,,,09:32
,0,0,0.0,0.0,,,09:34
,0,0,0.0,0.0,,,09:36
,0,0,0.0,0.0,,,09:38
,0,0,0.0,0.0,,,09:40
,0,0,0.0,0.0,,,09:42
,0,0,0.0,0.0,,,09:44
,0,0,0.0,0.0,,,09:46
,0,0,0.0,0.0,,,09:48
,0,0,0.0,0.0,,,09:50
,0,0,0.0,0.0,,,09:52
,0,0,0.0,0.0,,,09:54
,0,0,0.0,0.0,,,09:56
,0,0,0.0,0.0,,,09:58
,0,0,0.0,0.0,,,10:00
,0,0,0.0,0.0,,,10:02
,0,0,0.0,0.0,,,10:04
,0,0,0.0,0.0,,,10:06
,0,0,0.0,0.0,,,10:08
,0,0,0.0,0.0,,,10:10
,0,0,0.0,0.0,,,10:12
,0,0,0.0,0.0,,,10:14
,0,0,0.0,0.0,,,10:16
,0,0,0.0,0.0,,,10:18
,0,0,0.0,0.0,,,10:20
,0,0,0.0,0.0,,,10:22
,0,0,0.0,0.0,,,10:24
,0,0,0.0,0.0,,,10:26
,0,0,0.0,0.0,,,10:28
,0,0,0.0,0.0,,,10:30
,0,0,0.0,0.0,,,10:32
,0,0,0.0,0.0,,,10:34
,0,0,0.0,0.0,,,10:36
,0,0,0.0,0.0,,,10:38
,0,0,0.0,0.0,,,10:40
,0,0,0.0,0.0,,,10:42
,0,0,0.0,0.0,,,10:44
,0,0,0.0,0.0,,,10:46
,0,0,0.0,0.0,,,10:48
,0,0,0.0,0.0,,,10:50
,0,0,0.0,0.0,,,10:52
,0,0,0.0,0.0,,,10:54
,0,0,0.0,0.0,,,10:56
,0,0,0.0,0.0,,,10:58
,0,0,0.0,0.0,,,11:00
,0,0,0.0,0.0,,,11:02
,0,0,0.0,0.0,,,11:04
,0,0,0.0,0.0,,,11:06
,0,0,0.0,0.0,,,11:08
,0,0,0.0,0.0,,,11:10
,0,0,0.0,0.0,,,11:12
,0,0,0.0,0.0,,,11:14
,0,0,0.0,0.0,,,11:16
,0,0,0.0,0.0,,,11:18
,0,0,0.0,0.0,,,11:20
,0,0,0.0,0.0,,,11:22
,0,0,0.0,0.0,,,11:24
,0,0,0.0,0.0,,,11:26
,0,0,0.0,0.0,,,11:28
,0,0,0.0,0.0,,,11:30
,0,0,0.0,0.0,,,11:32
,0,0,0.0,0.0,,,11:34
,0,0,0.0,0.0,,,11:36
,0,0,0.0,0.0,,,11:38
,0,0,0.0,0.0,,,11:40
,0,0,0.0,0.0,,,11:42
,0,0,0.0,0.0,,,11:44
,0,0,0.0,0.0,,,11:46
,0,0,0.0,0.0,,,11:48
,0,0,0.0,0.0,,,11:50
,0,0,0.0,0.0,,,11:52
,0,0,0.0,0.0,,,11:54
,0,0,0.0,0.0,,,11:56
,0,0,0.0,0.0,,,11:58
,0,0,0.0,0.0,,,12:00
,0,0,0.0,0.0,,,12:02
,0,0,0.0,0.0,,,12:04
,0,0,0.0,0.0,,,12:06
,0,0,0.0,0.0,,,12:08
,0,0,0.0,0.0,,,12:10
,0,0,0.0,0.0,,,12:12
,0,0,0.0,0.0,,,12:14
,0,0,0.0,0.0,,,12:16
,0,0,0.0,0.0,,,12:18
,0,0,0.0,0.0,,,12:20
,0,0,0.0,0.0,,,12:22
,0,0,0.0,0.0,,,12:24
,0,0,0.0,0.0,,,12:26
,0,0,0.0,0.0,,,12:28
,0,0,0.0,0.0,,,12:30
,0,0,0.0,0.0,,,12:32
,0,0,0.0,0.0,,,12:34
,0,0,0.0,0.0,,,12:36
,0,0,0.0,0.0,,,12:38
,0,0,0.0,0.0,,,12:40
,0,0,0.0,0.0,,,12:42
,0,0,0.0,0.0,,,12:44
,0,0,0.0,0.0,,,12:46
,0,0,0.0,0.0,,,12:48
,0,0,0.0,0.0,,,12:50
,0,0,0.0,0.0,,,12:52
,0,0,0.0,0.0,,,12:54
,0,0,0.0,0.0,,,12:56
,0,0,0.0,0.0,,,12:58
,0,0,0.0,0.0,,,13:00
,0,0,0.0,0.0,,,13:02
,0,0,0.0,0.0,,,13:04
,0,0,0.0,0.0,,,13:06
,0,0,0.0,0.0,,,13:08
,0,0,0.0,0.0,,,13:10
,0,0,0.0,0.0,,,13:12
,0,0,0.0,0.0,,,13:14
,0,0,0.0,0.0,,,13:16
,0,0,0.0,0.0,,,13:18
,0,0,0.0,0.0,,,13:20
,0,0,0.0,0.0,,,13:22
,0,0,0.0,0.0,,,13:24
,0,0,0.0,0.0,,,13:26
,0,0,0.0,0.0,,,13:28
,0,0,0.0,0.0,,,13:30
,0,0,0.0,0.0,,,13:32
,0,0,0.0,0.0,,,13:34
,0,0,0.0,0.0,,,13:36
,0,0,0.0,0.0,,,13:38
,0,0,0.0,0.0,,,13:40
,0,0,0.0,0.0,,,13:42
,0,0,0.0,0.0,,,13:44
,0,0,0.0,0.0,,,13:46
,0,0,0.0,0.0,,,13:48
,0,0,0.0,0.0,,,13:50
,0,0,0.0,0.0,,,13:52
,0,0,0.0,0.0,,,13:54
,0,0,0.0,0.0,,,13:56
,0,0,0.0,0.0,,,13:58
,0,0,0.0,0.0,,,14:00
,0,0,0.0,0.0,,,14:02
,0,0,0.0,0.0,,,14:04
,0,0,0.0,0.0,,,14:06
,0,0,0.0,0.0,,,14:08
,0,0,0.0,0.0,,,14:10
,0,0,0.0,0.0,,,14:12
,0,0,0.0,0.0,,,14:14
,0,0,0.0,0.0,,,14:16
,0,0,0.0,0.0,,,14:18
,0,0,0.0,0.0,,,14:20
,0,0,0.0,0.0,,,14:22
,0,0,0.0,0.0,,,14:24
,0,0,0.0,0.0,,,14:26
,0,0,0.0,0.0,,,14:28
,0,0,0.0,0.0,,,14:30
,0,0,0.0,0.0,,,14:32
,0,0,0.0,0.0,,,14:34
,0,0,0.0,0.0,,,14:36
,0,0,0.0,0.0,,,14:38
,0,0,0.0,0.0,,,14:40
,0,0,0.0,0.0,,,14:42
,0,0,0.0,0.0,,,14:44
,0,0,0.0,0.0,,,14:46
,0,0,0.0,0.0,,,14:48
,0,0,0.0,0.0,,,14:50
,0,0,0.0,0.0,,,14:52
,0,0,0.0,0.0,,,14:54
,0,0,0.0,0.0,,,14:56
,0,0,0.0,0.0,,,14:58
,0,0,0.0,0.0,,,15:00
,0,0,0.0,0.0,,,15:02
,0,0,0.0,0.0,,,15:04
,0,0,0.0,0.0,,,15:06
,0,0,0.0,0.0,,,15:08
,0,0,0.0,0.0,,,15:10
,0,0,0.0,0.0,,,15:12
,0,0,0.0,0.0,,,15:14
,0,0,0.0,0.0,,,15:16
,0,0,0.0,0.0,,,15:18
,0,0,0.0,0.0,,,15:20
,0,0,0.0,0.0,,,15:22
,0,0,0.0,0.0,,,15:24
,0,0,0.0,0.0,,,15:26
,0,0,0.0,0.0,,,15:28
,0,0,0.0,0.0,,,15:30
,0,0,0.0,0.0,,,15:32
,0,0,0.0,0.0,,,15:34
,0,0,0.0,0.0,,,15:36
,0,0,0.0,0.0,,,15:38
,0,0,0.0,0.0,,,15:40
,0,0,0.0,0.0,,,15:42
,0,0,0.0,0.0,,,15:44
,0,0,0.0,0.0,,,15:46
,0,0,0.0,0.0,,,15:48
,0,0,0.0,0.0,,,15:50
,0,0,0.0,0.0,,,15:52
,0,0,0.0,0.0,,,15:54
,0,0,0.0,0.0,,,15:56
,0,0,0.0,0.0,,,15:58
,0,0,0.0,0.0,,,16:00
,0,0,0.0,0.0,,,16:02
,0,0,0.0,0.0,,,16:04
,0,0,0.0,0.0,,,16:06
,0,0,0.0,0.0,,,16:08
,0,0,0.0,0.0,,,16:10
,0,0,0.0,0.0,,,16:12
,0,0,0.0,0.0,,,16:14
,0,0,0.0,0.0,,,16:16
,0,0,0.0,0.0,,,16:18
,0,0,0.0,0.0,,,16:20
,0,0,0.0,0.0,,,16:22
,0,0,0.0,0.0,,,16:24
,0,0,0.0,0.0,,,16:26
,0,0,0.0,0.0,,,16:28
,0,0,0.0,0.0,,,16:30
,0,0,0.0,0.0,,,16:32
,0,0,0.0,0.0,,,16:34
,0,0,0.0,0.0,,,16:36
,0,0,0.0,0.0,,,16:38
,0,0,0.0,0.0,,,16:40
,0,0,0.0,0.0,,,16:42
,0,0,0.0,0.0,,,16:44
,0,0,0.0,0.0,,,16:46
,0,0,0.0,0.0,,,16:48
,0,0,0.0,0.0,,,16:50
,0,0,0.0,0.0,,,16:52
,0,0,0.0,0.0,,,16:54
,0,0,0.0,0.0,,,16:56
,0,0,0.0,0.0,,,16:58
,0,0,0.0,0.0,,,17:00
,0,0,0.0,0.0,,,17:02
,0,0,0.0,0.0,,,17:04
,0,0,0.0,0.0,,,17:06
,0,0,0.0,0.0,,,17:08
,0,0,0.0,0.0,,,17:10
,0,0,0.0,0.0,,,17:12
,0,0,0.0,0.0,,,17:14
,0,0,0.0,0.0,,,17:16
,0,0,0.0,0.0,,,17:18
,0,0,0.0,0.0,,,17:20
,0,0,0.0,0.0,,,17:22
,0,0,0.0,0.0,,,17:24
,0,0,0.0,0.0,,,17:26
,0,0,0.0,0.0,,,17:28
,0,0,0.0,0.0,,,17:30
,0,0,0.0,0.0,,,17:32
,0,0,0.0,0.0,,,17:34
,0,0,0.0,0.0,,,17:36
,0,0,0.0,0.0,,,17:38
,0,0,0.0,0.0,,,17:40
,0,0,0.0,0.0,,,17:42
,0,0,0.0,0.0,,,17:44
,0,0,0.0,0.0,,,17:46
,0,0,0.0,0.0,,,17:48
,0,0,0.0,0.0,,,17:50
,0,0,0.0,0.0,,,17:52
,0,0,0.0,0.0,,,17:54
,0,0,0.0,0.0,,,17:56
,0,0,0.0,0.0,,,17:58
,0,0,0.0,0.0,,,18:00
,0,0,0.0,0.0,,,18:02
,0,0,0.0,0.0,,,18:04
,0,0,0.0,0.0,,,18:06
,0,0,0.0,0.0,,,18:08
,0,0,0.0,0.0,,,18:10
,0,0,0.0,0.0,,,18:12
,0,0,0.0,0.0,,,18:14
,0,0,0.0,0.0,,,18:16
,0,0,0.0,0.0,,,18:18
,0,0,0.0,0.0,,,18:20
,0,0,0.0,0.0,,,18:22
,0,0,0.0,0.0,,,18:24
,0,0,0.0,0.0,,,18:26
,0,0,0.0,0.0,,,18:28
,0,0,0.0,0.0,,,18:30
,0,0,0.0,0.0,,,18:32
,0,0,0.0,0.0,,,18:34
,0,0,0.0,0.0,,,18:36
,0,0,0.0,0.0,,,18:38
,0,0,0.0,0.0,,,18:40
,0,0,0.0,0.0,,,18:42
,0,0,0.0,0.0,,,18:44
,0,0,0.0,0.0,,,18:46
,0,0,0.0,0.0,,,18:48
,0,0,0.0,0.0,,,18:50
,0,0,0.0,0.0,,,18:52
,0,0,0.0,0.0,,,18:54
,0,0,0.0,0.0,,,18:56
,0,0,0.0,0.0,,,18:58
,0,0,0.0,0.0,,,19:00
,0,0,0.0,0.0,,,19:02
,0,0,0.0,0.0,,,19:04
,0,0,0.0,0.0,,,19:06
,0,0,0.0,0.0,,,19:08
,0,0,0.0,0.0,,,19:10
,0,0,0.0,0.0,,,19:12
,0,0,0.0,0.0,,,19:14
,0,0,0.0,0.0,,,19:16
,0,0,0.0,0.0,,,19:18
,0,0,0.0,0.0,,,19:20
,0,0,0.0,0.0,,,19:22
,0,0,0.0,0.0,,,19:24
,0,0,0.0,0.0,,,19:26
,0,0,0.0,0.0,,,19:28
,0,0,0.0,0.0,,,19:30
,0,0,0.0,0.0,,,19:32
,0,0,0.0,0.0,,,19:34
,0,0,0.0,0.0,,,19:36
,0,0,0.0,0.0,,,19:38
,0,0,0.0,0.0,,,19:40
,0,0,0.0,0.0,,,19:42
,0,0,0.0,0.0,,,19:44
,0,0,0.0,0.0,,,19:46
,0,0,0.0,0.0,,,19:48
,0,0,0.0,0.0,,,19:50
,0,0,0.0,0.0,,,19:52
,0,0,0.0,0.0,,,19:54
,0,0,0.0,0.0,,,19:56
,0,0,0.0,0.0,,,19:58
,0,0,0.0,0.0,,,20:00
,0,0,0.0,0.0,,,20:02
,0,0,0.0,0.0,,,20:04
,0,0,0.0,0.0,,,20:06
,0,0,0.0,0.0,,,20:08
,0,0,0.0,0.0,,,20:10
,0,0,0.0,0.0,,,20:12
,0,0,0.0,0.0,,,20:14
,0,0,0.0,0.0,,,20:16
,0,0,0.0,0.0,,,20:18
,0,0,0.0,0.0,,,20:20
,0,0,0.0,0.0,,,20:22
,0,0,0.0,0.0,,,20:24
,0,0,0.0,0.0,,,20:26
,0,0,0.0,0.0,,,20:28
