Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time
"[156.38525738888887, -30.458941388888896]",13.755,0.03,17,1,91.09,7.744,,,01:18
"[156.93419490322577, -30.551961129032257]",11.932,0.069,15,16,120.774,265.403,,,01:20
"[156.97816361904765, -30.589589380952383]",11.565,0.05,14,7,82.124,116.34,False,-0.40612,01:22
"[156.95503552631578, -30.515182631578952]",8.002,0.094,7,12,43.979,200.749,,,01:24
"[156.98588233333334, -30.53056566666667]",8.719,0.063,10,5,52.761,86.701,,,01:26
"[156.97368145161295, -30.56287248387097]",13.414,0.055,19,12,85.931,187.855,,,01:28
,0.0,0.0,0,0,0.0,0.0,,,01:30
"[156.993677, -30.513759357142856]",9.761,0.047,11,3,54.607,124.609,,,01:32
"[156.98233180769228, -30.48451988461538]",8.115,0.251,33,19,174.618,265.072,,,01:34
"[156.90114531818185, -30.521974454545457]",20.367,0.034,30,14,200.37,138.747,False,-0.31051,01:36
"[157.00404154545456, -30.511815863636368]",12.273,0.046,16,6,101.607,62.812,False,-0.83862,01:38
"[156.96360186666666, -30.459046000000004]",12.57,0.03,10,5,71.92,40.403,,,01:40
"[157.03059504545456, -30.48402295454546]",11.476,0.053,17,5,123.543,49.743,,,01:42
"[157.02255609999997, -30.476467350000007]",8.034,0.099,13,7,122.928,95.056,False,-0.08776,01:44
"[157.01758850000002, -30.399896050000002]",11.201,0.051,13,7,107.455,162.138,False,0.0,01:46
"[157.04472896774195, -30.47130025806452]",22.974,0.019,20,11,156.103,110.12,False,1.01392,01:48
"[157.02839864285713, -30.37418142857143]",12.662,0.056,21,7,183.96,115.537,False,-0.41723,01:50
"[157.07383231249995, -30.533934812499993]",28.717,0.019,30,18,197.321,272.377,Jump_0,3.27473,01:52
"[157.09296704545451, -30.448515181818188]",13.672,0.037,21,1,120.148,7.333,Jump_0,-2.60391,01:54
"[157.01599520000002, -30.327048599999994]",18.515,0.033,25,10,234.803,262.021,Jump_0,0.74893,01:56
"[156.8422266938776, -30.32493055102039]",24.071,0.027,33,16,231.147,284.165,Jump_0,0.76777,01:58
"[157.17110496153848, -30.458483461538467]",13.13,0.048,21,5,174.654,201.926,False,-1.23595,02:00
"[156.92076925000003, -30.325837416666673]",18.403,0.034,22,14,176.033,338.105,False,0.4507,02:02
"[157.13335399999997, -30.347597782608688]",13.186,0.042,18,5,99.973,45.634,False,-0.64179,02:04
"[157.04983612195122, -30.243145439024403]",22.933,0.025,39,2,236.601,24.989,False,1.05572,02:06
"[155.73998577419357, -29.552182354838713]",11.911,0.07,26,5,128.189,66.283,False,-0.55241,02:08
"[155.76064589473685, -29.53220647368421]",7.109,0.12,18,1,89.076,5.004,,,02:10
"[155.7871004, -29.53576825]",5.696,0.196,12,8,69.588,182.02,,,02:12
"[155.76223708333336, -29.537393305555554]",7.719,0.192,24,12,225.026,306.941,False,1.22105,02:14
"[155.74432609999994, -29.535046966666666]",11.782,0.069,18,12,166.482,247.576,False,-0.42662,02:16
"[155.7940065862069, -29.524115344827585]",7.354,0.171,20,9,85.699,148.789,False,-0.08832,02:18
"[155.77926539393943, -29.496139757575754]",9.232,0.123,23,10,115.679,199.745,False,0.3826,02:20
"[155.8255051666667, -29.48984320833333]",13.102,0.044,22,2,105.818,23.69,False,-1.09383,02:22
"[155.80648445161293, -29.462343419354845]",6.541,0.231,19,12,94.925,100.949,False,0.71184,02:24
"[155.7897602857143, -29.43898921428572]",10.33,0.042,11,3,64.73,50.433,,,02:26
"[155.78018386666665, -29.408656066666666]",10.39,0.044,13,2,82.782,20.39,,,02:28
"[155.69859791666667, -29.374303999999995]",10.417,0.035,12,0,93.606,0.0,,,02:30
"[155.761802625, -29.354000374999995]",12.556,0.032,15,1,75.207,30.947,,,02:32
"[155.8070455333333, -29.419409599999998]",7.82,0.078,13,2,93.689,28.686,,,02:34
"[155.71994935714284, -29.338244785714288]",6.972,0.092,14,0,86.572,0.0,,,02:36
"[155.75381766666666, -29.352813944444442]",9.971,0.058,18,0,121.178,0.0,,,02:38
"[155.1144821481481, -29.101315796296287]",7.299,0.323,48,6,257.579,137.124,,,02:40
"[155.163222375, -29.090140041666672]",8.193,0.228,40,8,254.779,167.983,False,-0.38387,02:42
"[155.17617682051284, -29.062832769230774]",7.764,0.206,25,14,191.802,254.026,False,-0.5319,02:44
"[155.1185570892857, -29.056043964285713]",7.848,0.289,35,21,223.169,367.476,False,0.93767,02:46
"[155.16079262790709, -29.002258441860466]",6.363,0.338,29,14,205.685,269.861,False,-0.70368,02:48
"[155.1448489591837, -28.998171816326536]",5.934,0.443,28,21,165.365,293.99,False,0.28718,02:50
"[155.13029090625, -29.008990249999997]",9.215,0.12,21,11,145.293,205.289,False,-1.38116,02:52
"[155.1735306363636, -28.998249545454552]",6.848,0.149,17,5,81.513,85.968,False,-0.70152,02:54
"[155.2201588181818, -29.028995909090916]",5.947,0.099,11,0,39.143,0.0,,,02:56
"[155.19967495833333, -29.003472000000002]",4.733,0.341,17,7,144.696,284.029,,,02:58
"[155.23007399999997, -29.00093491666667]",11.527,0.029,6,6,56.895,129.595,,,03:00
,0.0,0.0,0,0,0.0,0.0,,,03:02
,0.0,0.0,0,0,0.0,0.0,,,03:04
"[155.82971823809524, -29.240649333333337]",5.919,0.191,15,6,106.979,114.39,,,03:06
"[155.84289136363637, -29.222823636363636]",6.087,0.095,10,1,62.407,24.099,,,03:08
"[155.78882736363633, -29.19144718181818]",5.706,0.108,7,4,57.009,55.798,,,03:10
,0.0,0.0,0,0,0.0,0.0,,,03:12
,0.0,0.0,0,0,0.0,0.0,,,03:14
,0.0,0.0,0,0,0.0,0.0,,,03:16
"[155.78061524999998, -29.104204312500002]",8.125,0.077,15,1,84.02,4.83,,,03:18
"[155.81598515384616, -29.124966692307698]",6.56,0.096,13,0,57.962,0.0,,,03:20
,0.0,0.0,0,0,0.0,0.0,,,03:22
,0.0,0.0,0,0,0.0,0.0,,,03:24
,0.0,0.0,0,0,0.0,0.0,,,03:26
,0.0,0.0,0,0,0.0,0.0,,,03:28
,0.0,0.0,0,0,0.0,0.0,,,03:30
,0.0,0.0,0,0,0.0,0.0,,,03:32
,0.0,0.0,0,0,0.0,0.0,,,03:34
,0.0,0.0,0,0,0.0,0.0,,,03:36
,0.0,0.0,0,0,0.0,0.0,,,03:38
,0.0,0.0,0,0,0.0,0.0,,,03:40
"[156.44848369999997, -29.580310599999997]",2.811,0.805,17,3,107.113,49.268,,,03:42
"[155.81688657894736, -28.938022421052622]",7.967,0.095,15,4,110.816,63.781,,,03:44
,0.0,0.0,0,0,0.0,0.0,,,03:46
"[155.85255081818184, -28.89078218181818]",4.916,0.145,7,4,72.008,69.298,,,03:48
"[155.86806676923075, -28.918762846153847]",8.269,0.061,11,2,77.627,27.575,,,03:50
,0.0,0.0,0,0,0.0,0.0,,,03:52
"[155.841116, -28.876308800000004]",1.968,0.822,8,2,64.431,44.197,,,03:54
,0.0,0.0,0,0,0.0,0.0,,,03:56
,0.0,0.0,0,0,0.0,0.0,,,03:58
,0.0,0.0,0,0,0.0,0.0,,,04:00
,0.0,0.0,0,0,0.0,0.0,,,04:02
,0.0,0.0,0,0,0.0,0.0,,,04:04
,0.0,0.0,0,0,0.0,0.0,,,04:06
,0.0,0.0,0,0,0.0,0.0,,,04:08
,0.0,0.0,0,0,0.0,0.0,,,04:10
,0.0,0.0,0,0,0.0,0.0,,,04:12
,0.0,0.0,0,0,0.0,0.0,,,04:14
,0.0,0.0,0,0,0.0,0.0,,,04:16
,0.0,0.0,0,0,0.0,0.0,,,04:18
,0.0,0.0,0,0,0.0,0.0,,,04:20
,0.0,0.0,0,0,0.0,0.0,,,04:22
,0.0,0.0,0,0,0.0,0.0,,,04:24
,0.0,0.0,0,0,0.0,0.0,,,04:26
,0.0,0.0,0,0,0.0,0.0,,,04:28
,0.0,0.0,0,0,0.0,0.0,,,04:30
,0.0,0.0,0,0,0.0,0.0,,,04:32
,0.0,0.0,0,0,0.0,0.0,,,04:34
,0.0,0.0,0,0,0.0,0.0,,,04:36
,0.0,0.0,0,0,0.0,0.0,,,04:38
,0.0,0.0,0,0,0.0,0.0,,,04:40
,0.0,0.0,0,0,0.0,0.0,,,04:42
,0.0,0.0,0,0,0.0,0.0,,,04:44
,0.0,0.0,0,0,0.0,0.0,,,04:46
,0.0,0.0,0,0,0.0,0.0,,,04:48
,0.0,0.0,0,0,0.0,0.0,,,04:50
,0.0,0.0,0,0,0.0,0.0,,,04:52
,0.0,0.0,0,0,0.0,0.0,,,04:54
,0.0,0.0,0,0,0.0,0.0,,,04:56
,0.0,0.0,0,0,0.0,0.0,,,04:58
,0.0,0.0,0,0,0.0,0.0,,,05:00
,0.0,0.0,0,0,0.0,0.0,,,05:02
,0.0,0.0,0,0,0.0,0.0,,,05:04
,0.0,0.0,0,0,0.0,0.0,,,05:06
,0.0,0.0,0,0,0.0,0.0,,,05:08
,0.0,0.0,0,0,0.0,0.0,,,05:10
,0.0,0.0,0,0,0.0,0.0,,,05:12
,0.0,0.0,0,0,0.0,0.0,,,05:14
,0.0,0.0,0,0,0.0,0.0,,,05:16
,0.0,0.0,0,0,0.0,0.0,,,05:18
,0.0,0.0,0,0,0.0,0.0,,,05:20
,0.0,0.0,0,0,0.0,0.0,,,05:22
,0.0,0.0,0,0,0.0,0.0,,,05:24
,0.0,0.0,0,0,0.0,0.0,,,05:26
,0.0,0.0,0,0,0.0,0.0,,,05:28
,0.0,0.0,0,0,0.0,0.0,,,05:30
,0.0,0.0,0,0,0.0,0.0,,,05:32
,0.0,0.0,0,0,0.0,0.0,,,05:34
,0.0,0.0,0,0,0.0,0.0,,,05:36
,0.0,0.0,0,0,0.0,0.0,,,05:38
,0.0,0.0,0,0,0.0,0.0,,,05:40
,0.0,0.0,0,0,0.0,0.0,,,05:42
,0.0,0.0,0,0,0.0,0.0,,,05:44
,0.0,0.0,0,0,0.0,0.0,,,05:46
,0.0,0.0,0,0,0.0,0.0,,,05:48
,0.0,0.0,0,0,0.0,0.0,,,05:50
,0.0,0.0,0,0,0.0,0.0,,,05:52
,0.0,0.0,0,0,0.0,0.0,,,05:54
,0.0,0.0,0,0,0.0,0.0,,,05:56
,0.0,0.0,0,0,0.0,0.0,,,05:58
,0.0,0.0,0,0,0.0,0.0,,,06:00
,0.0,0.0,0,0,0.0,0.0,,,06:02
,0.0,0.0,0,0,0.0,0.0,,,06:04
,0.0,0.0,0,0,0.0,0.0,,,06:06
,0.0,0.0,0,0,0.0,0.0,,,06:08
,0.0,0.0,0,0,0.0,0.0,,,06:10
,0.0,0.0,0,0,0.0,0.0,,,06:12
,0.0,0.0,0,0,0.0,0.0,,,06:14
,0.0,0.0,0,0,0.0,0.0,,,06:16
,0.0,0.0,0,0,0.0,0.0,,,06:18
,0.0,0.0,0,0,0.0,0.0,,,06:20
,0.0,0.0,0,0,0.0,0.0,,,06:22
,0.0,0.0,0,0,0.0,0.0,,,06:24
,0.0,0.0,0,0,0.0,0.0,,,06:26
,0.0,0.0,0,0,0.0,0.0,,,06:28
,0.0,0.0,0,0,0.0,0.0,,,06:30
,0.0,0.0,0,0,0.0,0.0,,,06:32
,0.0,0.0,0,0,0.0,0.0,,,06:34
,0.0,0.0,0,0,0.0,0.0,,,06:36
,0.0,0.0,0,0,0.0,0.0,,,06:38
,0.0,0.0,0,0,0.0,0.0,,,06:40
,0.0,0.0,0,0,0.0,0.0,,,06:42
,0.0,0.0,0,0,0.0,0.0,,,06:44
,0.0,0.0,0,0,0.0,0.0,,,06:46
,0.0,0.0,0,0,0.0,0.0,,,06:48
,0.0,0.0,0,0,0.0,0.0,,,06:50
,0.0,0.0,0,0,0.0,0.0,,,06:52
,0.0,0.0,0,0,0.0,0.0,,,06:54
,0.0,0.0,0,0,0.0,0.0,,,06:56
,0.0,0.0,0,0,0.0,0.0,,,06:58
,0.0,0.0,0,0,0.0,0.0,,,07:00
,0.0,0.0,0,0,0.0,0.0,,,07:02
,0.0,0.0,0,0,0.0,0.0,,,07:04
,0.0,0.0,0,0,0.0,0.0,,,07:06
,0.0,0.0,0,0,0.0,0.0,,,07:08
,0.0,0.0,0,0,0.0,0.0,,,07:10
,0.0,0.0,0,0,0.0,0.0,,,07:12
,0.0,0.0,0,0,0.0,0.0,,,07:14
,0.0,0.0,0,0,0.0,0.0,,,07:16
,0.0,0.0,0,0,0.0,0.0,,,07:18
,0.0,0.0,0,0,0.0,0.0,,,07:20
,0.0,0.0,0,0,0.0,0.0,,,07:22
,0.0,0.0,0,0,0.0,0.0,,,07:24
,0.0,0.0,0,0,0.0,0.0,,,07:26
,0.0,0.0,0,0,0.0,0.0,,,07:28
,0.0,0.0,0,0,0.0,0.0,,,07:30
,0.0,0.0,0,0,0.0,0.0,,,07:32
,0.0,0.0,0,0,0.0,0.0,,,07:34
,0.0,0.0,0,0,0.0,0.0,,,07:36
,0.0,0.0,0,0,0.0,0.0,,,07:38
,0.0,0.0,0,0,0.0,0.0,,,07:40
,0.0,0.0,0,0,0.0,0.0,,,07:42
,0.0,0.0,0,0,0.0,0.0,,,07:44
,0.0,0.0,0,0,0.0,0.0,,,07:46
,0.0,0.0,0,0,0.0,0.0,,,07:48
,0.0,0.0,0,0,0.0,0.0,,,07:50
,0.0,0.0,0,0,0.0,0.0,,,07:52
,0.0,0.0,0,0,0.0,0.0,,,07:54
,0.0,0.0,0,0,0.0,0.0,,,07:56
,0.0,0.0,0,0,0.0,0.0,,,07:58
,0.0,0.0,0,0,0.0,0.0,,,08:00
,0.0,0.0,0,0,0.0,0.0,,,08:02
,0.0,0.0,0,0,0.0,0.0,,,08:04
,0.0,0.0,0,0,0.0,0.0,,,08:06
,0.0,0.0,0,0,0.0,0.0,,,08:08
,0.0,0.0,0,0,0.0,0.0,,,08:10
,0.0,0.0,0,0,0.0,0.0,,,08:12
,0.0,0.0,0,0,0.0,0.0,,,08:14
,0.0,0.0,0,0,0.0,0.0,,,08:16
,0.0,0.0,0,0,0.0,0.0,,,08:18
,0.0,0.0,0,0,0.0,0.0,,,08:20
,0.0,0.0,0,0,0.0,0.0,,,08:22
,0.0,0.0,0,0,0.0,0.0,,,08:24
,0.0,0.0,0,0,0.0,0.0,,,08:26
,0.0,0.0,0,0,0.0,0.0,,,08:28
,0.0,0.0,0,0,0.0,0.0,,,08:30
,0.0,0.0,0,0,0.0,0.0,,,08:32
,0.0,0.0,0,0,0.0,0.0,,,08:34
,0.0,0.0,0,0,0.0,0.0,,,08:36
,0.0,0.0,0,0,0.0,0.0,,,08:38
,0.0,0.0,0,0,0.0,0.0,,,08:40
,0.0,0.0,0,0,0.0,0.0,,,08:42
,0.0,0.0,0,0,0.0,0.0,,,08:44
,0.0,0.0,0,0,0.0,0.0,,,08:46
,0.0,0.0,0,0,0.0,0.0,,,08:48
,0.0,0.0,0,0,0.0,0.0,,,08:50
,0.0,0.0,0,0,0.0,0.0,,,08:52
,0.0,0.0,0,0,0.0,0.0,,,08:54
,0.0,0.0,0,0,0.0,0.0,,,08:56
,0.0,0.0,0,0,0.0,0.0,,,08:58
,0.0,0.0,0,0,0.0,0.0,,,09:00
,0.0,0.0,0,0,0.0,0.0,,,09:02
,0.0,0.0,0,0,0.0,0.0,,,09:04
,0.0,0.0,0,0,0.0,0.0,,,09:06
,0.0,0.0,0,0,0.0,0.0,,,09:08
,0.0,0.0,0,0,0.0,0.0,,,09:10
,0.0,0.0,0,0,0.0,0.0,,,09:12
,0.0,0.0,0,0,0.0,0.0,,,09:14
,0.0,0.0,0,0,0.0,0.0,,,09:16
,0.0,0.0,0,0,0.0,0.0,,,09:18
,0.0,0.0,0,0,0.0,0.0,,,09:20
,0.0,0.0,0,0,0.0,0.0,,,09:22
,0.0,0.0,0,0,0.0,0.0,,,09:24
,0.0,0.0,0,0,0.0,0.0,,,09:26
,0.0,0.0,0,0,0.0,0.0,,,09:28
,0.0,0.0,0,0,0.0,0.0,,,09:30
,0.0,0.0,0,0,0.0,0.0,,,09:32
,0.0,0.0,0,0,0.0,0.0,,,09:34
,0.0,0.0,0,0,0.0,0.0,,,09:36
,0.0,0.0,0,0,0.0,0.0,,,09:38
,0.0,0.0,0,0,0.0,0.0,,,09:40
,0.0,0.0,0,0,0.0,0.0,,,09:42
,0.0,0.0,0,0,0.0,0.0,,,09:44
,0.0,0.0,0,0,0.0,0.0,,,09:46
,0.0,0.0,0,0,0.0,0.0,,,09:48
,0.0,0.0,0,0,0.0,0.0,,,09:50
,0.0,0.0,0,0,0.0,0.0,,,09:52
,0.0,0.0,0,0,0.0,0.0,,,09:54
,0.0,0.0,0,0,0.0,0.0,,,09:56
,0.0,0.0,0,0,0.0,0.0,,,09:58
,0.0,0.0,0,0,0.0,0.0,,,10:00
,0.0,0.0,0,0,0.0,0.0,,,10:02
,0.0,0.0,0,0,0.0,0.0,,,10:04
,0.0,0.0,0,0,0.0,0.0,,,10:06
,0.0,0.0,0,0,0.0,0.0,,,10:08
,0.0,0.0,0,0,0.0,0.0,,,10:10
,0.0,0.0,0,0,0.0,0.0,,,10:12
,0.0,0.0,0,0,0.0,0.0,,,10:14
,0.0,0.0,0,0,0.0,0.0,,,10:16
,0.0,0.0,0,0,0.0,0.0,,,10:18
,0.0,0.0,0,0,0.0,0.0,,,10:20
,0.0,0.0,0,0,0.0,0.0,,,10:22
,0.0,0.0,0,0,0.0,0.0,,,10:24
,0.0,0.0,0,0,0.0,0.0,,,10:26
,0.0,0.0,0,0,0.0,0.0,,,10:28
,0.0,0.0,0,0,0.0,0.0,,,10:30
,0.0,0.0,0,0,0.0,0.0,,,10:32
,0.0,0.0,0,0,0.0,0.0,,,10:34
,0.0,0.0,0,0,0.0,0.0,,,10:36
,0.0,0.0,0,0,0.0,0.0,,,10:38
,0.0,0.0,0,0,0.0,0.0,,,10:40
,0.0,0.0,0,0,0.0,0.0,,,10:42
,0.0,0.0,0,0,0.0,0.0,,,10:44
,0.0,0.0,0,0,0.0,0.0,,,10:46
,0.0,0.0,0,0,0.0,0.0,,,10:48
,0.0,0.0,0,0,0.0,0.0,,,10:50
,0.0,0.0,0,0,0.0,0.0,,,10:52
,0.0,0.0,0,0,0.0,0.0,,,10:54
,0.0,0.0,0,0,0.0,0.0,,,10:56
,0.0,0.0,0,0,0.0,0.0,,,10:58
,0.0,0.0,0,0,0.0,0.0,,,11:00
,0.0,0.0,0,0,0.0,0.0,,,11:02
,0.0,0.0,0,0,0.0,0.0,,,11:04
,0.0,0.0,0,0,0.0,0.0,,,11:06
,0.0,0.0,0,0,0.0,0.0,,,11:08
,0.0,0.0,0,0,0.0,0.0,,,11:10
,0.0,0.0,0,0,0.0,0.0,,,11:12
,0.0,0.0,0,0,0.0,0.0,,,11:14
,0.0,0.0,0,0,0.0,0.0,,,11:16
,0.0,0.0,0,0,0.0,0.0,,,11:18
,0.0,0.0,0,0,0.0,0.0,,,11:20
,0.0,0.0,0,0,0.0,0.0,,,11:22
,0.0,0.0,0,0,0.0,0.0,,,11:24
,0.0,0.0,0,0,0.0,0.0,,,11:26
,0.0,0.0,0,0,0.0,0.0,,,11:28
,0.0,0.0,0,0,0.0,0.0,,,11:30
,0.0,0.0,0,0,0.0,0.0,,,11:32
,0.0,0.0,0,0,0.0,0.0,,,11:34
,0.0,0.0,0,0,0.0,0.0,,,11:36
,0.0,0.0,0,0,0.0,0.0,,,11:38
,0.0,0.0,0,0,0.0,0.0,,,11:40
,0.0,0.0,0,0,0.0,0.0,,,11:42
,0.0,0.0,0,0,0.0,0.0,,,11:44
,0.0,0.0,0,0,0.0,0.0,,,11:46
,0.0,0.0,0,0,0.0,0.0,,,11:48
,0.0,0.0,0,0,0.0,0.0,,,11:50
,0.0,0.0,0,0,0.0,0.0,,,11:52
,0.0,0.0,0,0,0.0,0.0,,,11:54
,0.0,0.0,0,0,0.0,0.0,,,11:56
,0.0,0.0,0,0,0.0,0.0,,,11:58
,0.0,0.0,0,0,0.0,0.0,,,12:00
,0.0,0.0,0,0,0.0,0.0,,,12:02
,0.0,0.0,0,0,0.0,0.0,,,12:04
,0.0,0.0,0,0,0.0,0.0,,,12:06
,0.0,0.0,0,0,0.0,0.0,,,12:08
,0.0,0.0,0,0,0.0,0.0,,,12:10
,0.0,0.0,0,0,0.0,0.0,,,12:12
,0.0,0.0,0,0,0.0,0.0,,,12:14
,0.0,0.0,0,0,0.0,0.0,,,12:16
,0.0,0.0,0,0,0.0,0.0,,,12:18
,0.0,0.0,0,0,0.0,0.0,,,12:20
,0.0,0.0,0,0,0.0,0.0,,,12:22
,0.0,0.0,0,0,0.0,0.0,,,12:24
,0.0,0.0,0,0,0.0,0.0,,,12:26
,0.0,0.0,0,0,0.0,0.0,,,12:28
,0.0,0.0,0,0,0.0,0.0,,,12:30
,0.0,0.0,0,0,0.0,0.0,,,12:32
,0.0,0.0,0,0,0.0,0.0,,,12:34
,0.0,0.0,0,0,0.0,0.0,,,12:36
,0.0,0.0,0,0,0.0,0.0,,,12:38
,0.0,0.0,0,0,0.0,0.0,,,12:40
,0.0,0.0,0,0,0.0,0.0,,,12:42
,0.0,0.0,0,0,0.0,0.0,,,12:44
,0.0,0.0,0,0,0.0,0.0,,,12:46
,0.0,0.0,0,0,0.0,0.0,,,12:48
,0.0,0.0,0,0,0.0,0.0,,,12:50
,0.0,0.0,0,0,0.0,0.0,,,12:52
,0.0,0.0,0,0,0.0,0.0,,,12:54
,0.0,0.0,0,0,0.0,0.0,,,12:56
,0.0,0.0,0,0,0.0,0.0,,,12:58
,0.0,0.0,0,0,0.0,0.0,,,13:00
,0.0,0.0,0,0,0.0,0.0,,,13:02
,0.0,0.0,0,0,0.0,0.0,,,13:04
,0.0,0.0,0,0,0.0,0.0,,,13:06
,0.0,0.0,0,0,0.0,0.0,,,13:08
,0.0,0.0,0,0,0.0,0.0,,,13:10
,0.0,0.0,0,0,0.0,0.0,,,13:12
,0.0,0.0,0,0,0.0,0.0,,,13:14
,0.0,0.0,0,0,0.0,0.0,,,13:16
,0.0,0.0,0,0,0.0,0.0,,,13:18
,0.0,0.0,0,0,0.0,0.0,,,13:20
,0.0,0.0,0,0,0.0,0.0,,,13:22
,0.0,0.0,0,0,0.0,0.0,,,13:24
,0.0,0.0,0,0,0.0,0.0,,,13:26
,0.0,0.0,0,0,0.0,0.0,,,13:28
,0.0,0.0,0,0,0.0,0.0,,,13:30
,0.0,0.0,0,0,0.0,0.0,,,13:32
,0.0,0.0,0,0,0.0,0.0,,,13:34
,0.0,0.0,0,0,0.0,0.0,,,13:36
,0.0,0.0,0,0,0.0,0.0,,,13:38
,0.0,0.0,0,0,0.0,0.0,,,13:40
,0.0,0.0,0,0,0.0,0.0,,,13:42
,0.0,0.0,0,0,0.0,0.0,,,13:44
,0.0,0.0,0,0,0.0,0.0,,,13:46
,0.0,0.0,0,0,0.0,0.0,,,13:48
,0.0,0.0,0,0,0.0,0.0,,,13:50
,0.0,0.0,0,0,0.0,0.0,,,13:52
,0.0,0.0,0,0,0.0,0.0,,,13:54
,0.0,0.0,0,0,0.0,0.0,,,13:56
,0.0,0.0,0,0,0.0,0.0,,,13:58
,0.0,0.0,0,0,0.0,0.0,,,14:00
,0.0,0.0,0,0,0.0,0.0,,,14:02
,0.0,0.0,0,0,0.0,0.0,,,14:04
,0.0,0.0,0,0,0.0,0.0,,,14:06
,0.0,0.0,0,0,0.0,0.0,,,14:08
,0.0,0.0,0,0,0.0,0.0,,,14:10
,0.0,0.0,0,0,0.0,0.0,,,14:12
,0.0,0.0,0,0,0.0,0.0,,,14:14
,0.0,0.0,0,0,0.0,0.0,,,14:16
,0.0,0.0,0,0,0.0,0.0,,,14:18
,0.0,0.0,0,0,0.0,0.0,,,14:20
,0.0,0.0,0,0,0.0,0.0,,,14:22
,0.0,0.0,0,0,0.0,0.0,,,14:24
,0.0,0.0,0,0,0.0,0.0,,,14:26
,0.0,0.0,0,0,0.0,0.0,,,14:28
,0.0,0.0,0,0,0.0,0.0,,,14:30
,0.0,0.0,0,0,0.0,0.0,,,14:32
,0.0,0.0,0,0,0.0,0.0,,,14:34
,0.0,0.0,0,0,0.0,0.0,,,14:36
,0.0,0.0,0,0,0.0,0.0,,,14:38
,0.0,0.0,0,0,0.0,0.0,,,14:40
,0.0,0.0,0,0,0.0,0.0,,,14:42
,0.0,0.0,0,0,0.0,0.0,,,14:44
,0.0,0.0,0,0,0.0,0.0,,,14:46
,0.0,0.0,0,0,0.0,0.0,,,14:48
,0.0,0.0,0,0,0.0,0.0,,,14:50
,0.0,0.0,0,0,0.0,0.0,,,14:52
,0.0,0.0,0,0,0.0,0.0,,,14:54
,0.0,0.0,0,0,0.0,0.0,,,14:56
,0.0,0.0,0,0,0.0,0.0,,,14:58
,0.0,0.0,0,0,0.0,0.0,,,15:00
,0.0,0.0,0,0,0.0,0.0,,,15:02
,0.0,0.0,0,0,0.0,0.0,,,15:04
,0.0,0.0,0,0,0.0,0.0,,,15:06
,0.0,0.0,0,0,0.0,0.0,,,15:08
,0.0,0.0,0,0,0.0,0.0,,,15:10
,0.0,0.0,0,0,0.0,0.0,,,15:12
,0.0,0.0,0,0,0.0,0.0,,,15:14
,0.0,0.0,0,0,0.0,0.0,,,15:16
,0.0,0.0,0,0,0.0,0.0,,,15:18
