0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
128,38,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,46,0,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,38,0,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,50,0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,51,0,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,49,32,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,52,0,326,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,62,0,281,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,55,0,294,294,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,82,0,278,278,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,116,49,205,205,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,158,25,214,214,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,132,41,170,170,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,94,43,131,131,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,93,57,104,104,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,77,32,158,158,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,96,52,181,181,42,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,62,45,231,231,53,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,45,32,157,157,44,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,43,25,156,156,24,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,62,37,209,209,38,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,32,24,136,136,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,67,0,144,144,37,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,40,28,148,148,43,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,61,27,137,137,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,67,0,206,206,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,67,0,155,155,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,67,0,186,186,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,86,0,159,159,40,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,75,0,161,161,73,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,108,0,102,102,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,79,0,116,116,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,57,0,113,113,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,55,0,102,102,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,30,0,80,80,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,66,0,127,127,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,49,0,133,133,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,35,0,115,115,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,51,0,68,68,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,69,0,72,72,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,75,0,78,78,106,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,56,0,113,113,101,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,58,0,102,102,104,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,54,0,72,72,113,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,65,0,66,66,118,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,85,0,52,52,69,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,77,0,56,56,80,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,60,0,56,56,59,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,61,0,82,82,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,66,0,113,113,41,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,64,0,120,120,143,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,39,0,100,100,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,50,0,84,84,97,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,53,0,120,120,116,120,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,47,0,73,73,80,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,56,0,116,116,88,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,47,0,90,90,92,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,36,0,130,130,114,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,21,0,140,140,122,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,262,0,83,83,103,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,255,0,118,118,93,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,290,0,108,108,79,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,313,0,81,81,86,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,353,0,124,124,71,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,376,0,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,303,0,83,83,133,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,313,0,184,184,134,184,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,252,0,156,156,136,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,253,0,235,235,75,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,185,0,313,313,70,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,153,0,355,355,55,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,120,0,262,262,37,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,96,0,310,310,46,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,79,0,330,330,35,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,89,0,391,391,32,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,116,0,393,393,41,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,159,0,348,348,41,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,148,0,370,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,169,0,460,460,37,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,218,0,404,404,28,404,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,253,0,384,384,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,293,0,484,484,29,484,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,371,0,382,382,20,382,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,432,0,453,453,34,453,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,512,0,497,497,33,497,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,476,0,423,423,31,423,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,401,0,357,357,57,357,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,387,0,500,500,20,500,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,346,0,535,535,25,535,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,275,0,583,583,37,583,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,325,0,656,656,0,656,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,376,0,776,776,50,776,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,274,0,870,870,28,870,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,314,0,993,993,21,993,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,344,0,769,769,769,769,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,288,0,827,827,827,827,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,383,0,811,811,811,811,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,438,0,828,828,828,828,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,446,0,846,846,846,846,21,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,408,0,971,971,971,971,20,0,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,376,0,981,981,981,981,0,0,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,352,0,790,790,790,790,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,298,0,731,731,731,731,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,251,0,693,693,693,693,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,239,0,692,692,692,692,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,242,0,590,590,590,590,20,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,206,0,543,543,543,543,21,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,257,0,560,560,560,560,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,237,0,510,510,510,510,0,0,510,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,238,0,454,454,454,454,20,0,454,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,237,0,360,360,360,360,0,0,360,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,184,0,420,420,420,420,0,0,420,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,171,0,397,397,397,397,35,0,397,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,137,0,385,385,385,385,20,0,385,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,127,0,296,296,296,296,30,0,296,0,296,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,99,0,356,356,356,356,24,0,356,0,356,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,94,0,311,311,311,311,0,0,311,0,311,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,102,0,296,296,296,296,0,0,296,0,296,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,110,0,289,289,289,289,22,0,289,0,289,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,113,0,294,294,294,294,0,0,294,0,294,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,147,0,243,243,243,243,0,0,243,0,243,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,142,0,282,282,282,282,0,0,282,0,282,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,182,29,270,270,270,270,0,0,270,0,270,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,157,21,279,279,279,279,0,0,279,0,279,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,144,28,247,247,247,247,0,0,247,0,247,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,154,25,250,250,250,250,0,0,250,0,250,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,118,157,195,195,195,195,0,0,195,0,195,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,71,220,291,291,291,291,0,0,291,0,291,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,87,239,256,256,256,256,0,0,256,0,256,239,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,60,304,213,213,213,213,0,0,213,0,213,304,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,47,313,190,190,190,190,0,0,190,0,190,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,36,591,209,209,209,209,0,0,209,0,209,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,27,576,229,229,229,229,0,0,229,0,229,576,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,425,180,180,180,180,0,0,180,0,180,425,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0,566,134,134,134,134,0,0,134,0,134,566,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,454,109,109,109,109,0,27,109,0,109,454,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,505,126,126,126,126,0,24,126,0,126,505,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,546,137,137,137,137,0,0,137,0,137,546,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,499,114,114,114,114,0,0,114,0,114,499,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,546,132,132,132,132,0,0,132,0,132,546,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,514,92,92,92,92,0,0,92,0,92,514,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,474,97,97,97,97,0,0,97,0,97,474,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,535,106,106,106,106,0,0,106,0,106,535,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,508,84,84,84,84,0,50,84,0,84,508,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,456,95,95,95,95,0,68,95,0,95,456,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0,394,394,394,394,394,0,52,394,0,394,394,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,271,271,271,271,271,0,58,271,0,271,271,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,331,331,331,331,331,0,70,331,0,331,331,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0,378,378,378,378,378,0,106,378,0,378,378,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,311,311,311,311,311,0,86,311,0,311,311,80,64,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,293,293,293,293,293,0,97,293,0,293,293,83,152,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0,351,351,351,351,351,0,104,351,0,351,351,68,125,0,0,0,0,0,0,0,0,0,0,0,0,0
362,0,362,362,362,362,362,0,80,362,0,362,362,85,81,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,350,350,350,350,350,0,68,350,0,350,350,69,158,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,379,379,379,379,379,0,207,379,0,379,379,45,207,0,0,0,0,0,0,0,0,0,0,0,0,0
324,0,324,324,324,324,324,0,78,324,0,324,324,101,78,0,0,0,0,0,0,0,0,0,0,0,0,0
412,0,412,412,412,412,412,0,116,412,0,412,412,168,116,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,420,420,420,420,420,0,57,420,0,420,420,191,57,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0,398,398,398,398,398,0,105,398,0,398,398,120,105,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0,487,487,487,487,487,0,72,487,0,487,487,222,72,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,497,497,497,497,497,0,254,497,0,497,497,144,254,0,0,0,0,0,0,0,0,0,0,0,0,0
553,0,553,553,553,553,553,0,335,553,0,553,553,142,335,0,0,0,0,0,0,0,0,0,0,0,0,0
513,0,513,513,513,513,513,0,295,513,0,513,513,105,295,0,0,0,0,0,0,0,0,0,0,0,0,0
536,0,536,536,536,536,536,0,263,536,0,536,536,51,263,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,500,500,500,500,500,0,203,500,0,500,500,132,203,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,404,404,404,404,404,0,284,404,0,404,404,164,284,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0,336,336,336,336,336,0,288,336,0,336,336,196,288,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,294,294,294,294,294,0,242,294,0,294,294,221,242,24,0,0,0,0,0,0,0,0,0,0,0,0
297,0,297,297,297,297,297,0,224,297,0,297,297,233,224,20,0,0,0,0,0,0,0,0,0,0,0,0
240,0,240,240,240,240,240,0,286,240,0,240,240,211,286,31,0,0,0,0,0,0,0,0,0,0,0,0
253,0,253,253,253,253,253,0,276,253,0,253,253,180,276,53,0,0,0,0,0,0,0,0,0,0,0,0
279,0,279,279,279,279,279,0,102,279,0,279,279,214,102,54,0,0,0,0,0,0,0,0,0,0,0,0
290,0,290,290,290,290,290,0,110,290,0,290,290,125,110,59,0,0,0,0,0,0,0,0,0,0,0,0
299,0,299,299,299,299,299,0,109,299,0,299,299,137,109,50,0,0,0,0,0,0,0,0,0,0,0,0
285,0,285,285,285,285,285,0,120,285,0,285,285,83,120,44,0,0,0,0,0,0,0,0,0,0,0,0
357,0,357,357,357,357,357,0,273,357,0,357,357,122,273,42,0,0,0,0,0,0,0,0,0,0,0,0
290,0,290,290,290,290,290,0,164,290,0,290,290,90,164,20,0,0,0,0,0,0,0,0,0,0,0,0
213,0,213,213,213,213,213,0,143,213,0,213,213,91,143,30,0,0,0,0,0,0,0,0,0,0,0,0
267,0,267,267,267,267,267,0,131,267,0,267,267,113,131,25,0,0,0,0,0,0,0,0,0,0,0,0
230,0,230,230,230,230,230,0,111,230,0,230,230,114,111,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,245,245,245,245,245,0,81,245,0,245,245,167,81,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0,263,263,263,263,263,0,88,263,0,263,263,164,88,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,240,240,240,240,240,0,110,240,0,240,240,130,110,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,265,265,265,265,265,0,108,265,0,265,265,151,108,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,333,333,333,333,333,0,107,333,0,333,333,146,107,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0,326,326,326,326,326,0,82,326,0,326,326,154,82,0,0,0,0,0,0,0,0,0,0,0,0,0
330,0,330,330,330,330,330,0,91,330,0,330,330,137,91,40,0,0,0,0,0,0,0,0,0,0,0,0
295,0,295,295,295,295,295,0,59,295,0,295,295,189,59,30,0,0,0,0,0,0,0,0,0,0,0,0
349,0,349,349,349,349,349,0,73,349,0,349,349,232,73,47,0,0,0,0,0,0,0,0,0,0,0,0
393,0,393,393,393,393,393,0,68,393,0,393,393,220,68,0,0,0,0,0,0,0,0,0,0,0,0,0
416,0,416,416,416,416,416,0,73,416,0,416,416,241,73,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0,397,397,397,397,397,0,81,397,0,397,397,291,81,30,0,0,0,0,0,0,0,0,0,0,0,0
411,0,411,411,411,411,411,0,56,411,0,411,411,245,56,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,390,390,390,390,390,0,34,390,0,390,390,235,34,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0,380,380,380,380,380,0,77,380,0,380,380,156,77,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0,369,369,369,369,369,0,217,369,0,369,369,123,217,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,404,404,404,404,404,0,229,404,0,404,404,150,229,0,0,0,0,0,0,0,0,0,0,0,0,0
