0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,22,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,31,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,32,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,35,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,41,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,45,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,54,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,38,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,46,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,38,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,50,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,51,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,48,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,52,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,62,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,55,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,82,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,116,49,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,158,25,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,132,41,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,94,43,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,93,56,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,77,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,96,51,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,60,44,34,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,41,29,36,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,43,25,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,62,37,80,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,31,24,59,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,64,0,67,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,38,28,53,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,61,27,73,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,60,0,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,67,0,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,65,0,25,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,84,0,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,74,0,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,104,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,78,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,55,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,53,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,66,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,35,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,51,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,69,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,71,0,40,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,55,0,48,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,55,0,52,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,52,0,35,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,65,0,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,85,0,64,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,77,0,74,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,60,0,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,61,0,43,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,66,0,35,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,64,0,54,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,39,0,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,50,0,28,52,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,53,0,48,47,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,47,0,50,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,56,0,57,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,47,0,71,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,36,0,83,38,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,21,0,122,63,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,257,0,92,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,253,0,66,33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,290,0,65,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,313,0,83,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,346,0,68,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,372,0,67,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,303,0,132,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,313,0,134,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,252,0,136,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,253,0,74,181,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,183,0,66,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,152,0,55,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,120,0,36,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,96,0,35,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,79,0,34,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,89,0,32,263,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,116,0,39,274,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,159,0,34,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,148,0,60,268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,168,0,57,308,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,218,0,56,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,253,0,23,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,293,0,37,337,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,371,0,40,264,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,432,0,115,251,251,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,512,0,128,269,269,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,476,0,101,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,401,0,109,211,211,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,387,0,119,299,299,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,346,0,124,298,298,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,275,0,125,383,383,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,325,0,115,455,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,376,0,134,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,274,0,139,527,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,314,0,132,554,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,344,0,106,515,515,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,288,0,63,474,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,383,0,43,554,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,437,0,70,539,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,446,0,52,574,574,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,408,0,68,684,684,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,376,0,47,618,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,352,0,42,456,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,298,0,43,423,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,251,0,30,423,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,232,0,31,415,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,238,0,316,316,316,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,202,0,278,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,255,0,424,424,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,237,0,238,238,238,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,226,0,212,212,212,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,228,0,164,164,164,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,179,0,409,409,409,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,171,0,209,209,209,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,128,0,203,203,203,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,108,0,175,175,175,0,30,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,76,0,356,356,356,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,94,0,157,157,157,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,75,0,170,170,170,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,109,0,142,142,142,0,22,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,82,0,126,126,126,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,147,0,238,238,238,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,88,0,183,183,183,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,117,23,148,148,148,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,157,21,147,147,147,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,144,28,162,162,162,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,102,25,128,128,128,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,75,148,130,130,130,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,59,204,204,204,204,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,54,226,248,248,248,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,60,280,127,127,127,0,0,0,280,20,0,0,0,0,0,0,0,0,0,0,0,0,0
119,22,312,119,119,119,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,21,582,205,205,205,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0,557,218,218,218,0,0,0,557,28,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,415,95,95,95,0,0,0,415,35,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,516,76,76,76,0,0,0,516,41,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,404,109,109,109,23,0,0,404,48,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,498,123,123,123,24,0,0,498,30,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,533,137,137,137,0,0,0,533,98,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,491,44,44,44,0,0,0,491,100,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,528,40,40,40,0,0,0,528,80,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,495,22,22,22,0,0,0,495,41,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,442,22,22,22,0,0,0,442,78,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,511,59,59,59,0,0,0,511,61,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,492,61,61,61,50,0,0,492,56,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,436,58,58,58,68,0,0,436,63,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0,388,388,388,388,52,0,0,388,64,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0,262,262,262,262,58,0,0,262,74,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,314,314,314,314,70,0,0,314,55,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0,360,360,360,360,106,0,0,360,60,32,0,0,0,0,0,0,0,0,0,0,0,0
288,0,288,288,288,288,86,0,0,288,78,55,0,0,0,0,0,0,0,0,0,0,0,0
281,0,281,281,281,281,89,0,0,281,83,59,0,0,0,0,0,0,0,0,0,0,0,0
347,0,347,347,347,347,89,0,0,347,67,43,0,0,0,0,0,0,0,0,0,0,0,0
349,0,349,349,349,349,63,0,0,349,85,48,0,0,0,0,0,0,0,0,0,0,0,0
345,0,345,345,345,345,54,0,0,345,67,60,0,0,0,0,0,0,0,0,0,0,0,0
374,0,374,374,374,374,72,0,0,374,25,39,0,0,0,0,0,0,0,0,0,0,0,0
310,0,310,310,310,310,58,0,0,310,100,50,0,0,0,0,0,0,0,0,0,0,0,0
396,0,396,396,396,396,65,0,0,396,59,62,0,0,0,0,0,0,0,0,0,0,0,0
418,0,418,418,418,418,25,0,0,418,83,40,0,0,0,0,0,0,0,0,0,0,0,0
391,0,391,391,391,391,45,0,0,391,37,75,0,0,0,0,0,0,0,0,0,0,0,0
471,0,471,471,471,471,21,0,0,471,29,82,0,0,0,0,0,0,0,0,0,0,0,0
480,0,480,480,480,480,36,0,0,480,39,143,0,0,0,0,0,0,0,0,0,0,0,0
524,0,524,524,524,524,35,0,0,524,42,221,0,0,0,0,0,0,0,0,0,0,0,0
501,0,501,501,501,501,45,0,0,501,40,219,0,0,0,0,0,0,0,0,0,0,0,0
505,0,505,505,505,505,99,0,0,505,51,223,0,0,0,0,0,0,0,0,0,0,0,0
491,0,491,491,491,491,79,0,0,491,91,195,0,0,0,0,0,0,0,0,0,0,0,0
393,0,393,393,393,393,65,0,0,393,164,248,0,0,0,0,0,0,0,0,0,0,0,0
324,0,324,324,324,324,62,0,0,324,139,268,0,0,0,0,0,0,0,0,0,0,0,0
283,0,283,283,283,283,49,0,0,283,162,215,24,0,0,0,0,0,0,0,0,0,0,0
288,0,288,288,288,288,79,0,0,288,151,208,20,0,0,0,0,0,0,0,0,0,0,0
229,0,229,229,229,229,51,0,0,229,146,191,31,0,0,0,0,0,0,0,0,0,0,0
253,0,253,253,253,253,47,0,0,253,138,175,53,0,0,0,0,0,0,0,0,0,0,0
266,0,266,266,266,266,31,0,0,266,144,49,54,0,0,0,0,0,0,0,0,0,0,0
275,0,275,275,275,275,26,0,0,275,90,98,59,0,0,0,0,0,0,0,0,0,0,0
290,0,290,290,290,290,94,0,0,290,108,94,50,0,0,0,0,0,0,0,0,0,0,0
273,0,273,273,273,273,100,0,0,273,83,100,44,0,0,0,0,0,0,0,0,0,0,0
354,0,354,354,354,354,134,0,0,354,89,134,42,0,0,0,0,0,0,0,0,0,0,0
284,0,284,284,284,284,142,0,0,284,59,142,20,0,0,0,0,0,0,0,0,0,0,0
194,0,194,194,194,194,134,0,0,194,63,134,30,0,0,0,0,0,0,0,0,0,0,0
264,0,264,264,264,264,121,0,0,264,100,121,25,0,0,0,0,0,0,0,0,0,0,0
229,0,229,229,229,229,99,0,0,229,96,99,0,0,0,0,0,0,0,0,0,0,0,0
230,0,230,230,230,230,69,0,0,230,134,69,0,0,0,0,0,0,0,0,0,0,0,0
259,0,259,259,259,259,70,0,0,259,150,70,0,0,0,0,0,0,0,0,0,0,0,0
240,0,240,240,240,240,84,0,0,240,105,84,0,0,0,0,0,0,0,0,0,0,0,0
263,0,263,263,263,263,64,0,0,263,119,64,0,0,0,0,0,0,0,0,0,0,0,0
330,0,330,330,330,330,54,0,0,330,144,54,0,0,0,0,0,0,0,0,0,0,0,0
322,0,322,322,322,322,57,0,0,322,147,57,0,0,0,0,0,0,0,0,0,0,0,0
316,0,316,316,316,316,56,0,0,316,136,56,40,0,0,0,0,0,0,0,0,0,0,0
291,0,291,291,291,291,31,0,0,291,188,31,30,0,0,0,0,0,0,0,0,0,0,0
317,0,317,317,317,317,31,0,0,317,209,31,47,0,0,0,0,0,0,0,0,0,0,0
362,0,362,362,362,362,21,0,0,362,219,21,0,0,0,0,0,0,0,0,0,0,0,0
391,0,391,391,391,391,23,0,0,391,230,23,0,0,0,0,0,0,0,0,0,0,0,0
358,0,358,358,358,358,28,0,0,358,264,28,30,0,0,0,0,0,0,0,0,0,0,0
379,0,379,379,379,379,25,0,0,379,227,25,0,0,0,0,0,0,0,0,0,0,0,0
349,0,349,349,349,349,25,0,0,349,219,25,0,0,0,0,0,0,0,0,0,0,0,0
356,0,356,356,356,356,26,0,0,356,154,26,0,0,0,0,0,0,0,0,0,0,0,0
314,0,314,314,314,314,24,0,0,314,55,24,0,0,0,0,0,0,0,0,0,0,0,0
356,0,356,356,356,356,22,0,0,356,129,22,0,0,0,0,0,0,0,0,0,0,0,0
374,0,374,374,374,374,21,0,0,374,136,21,27,0,0,0,0,0,0,0,0,0,0,0
389,0,389,389,389,389,28,0,0,389,122,28,37,0,0,0,0,0,0,0,0,0,0,0
410,0,410,410,410,410,178,0,0,410,80,178,45,0,0,0,0,0,0,0,0,0,0,0
421,0,421,421,421,421,124,0,0,421,87,124,23,0,0,0,0,0,0,0,0,0,0,0
398,0,398,398,398,398,150,0,0,398,105,150,43,0,0,0,0,0,0,0,0,0,0,0
408,0,408,408,408,408,55,0,0,408,88,55,20,0,0,0,0,0,0,0,0,0,0,0
413,0,413,413,413,413,100,0,0,413,75,100,20,0,0,0,0,0,0,0,0,0,0,0
494,0,494,494,494,494,20,0,0,494,50,20,22,0,0,0,0,0,0,0,0,0,0,0
501,0,501,501,501,501,28,0,0,501,94,28,38,0,0,0,0,0,0,0,0,0,0,0
437,0,437,437,437,437,108,0,0,437,75,108,25,0,0,0,0,0,0,0,0,0,0,0
397,0,397,397,397,397,72,0,0,397,78,72,24,0,0,0,0,0,0,0,0,0,0,0
376,0,376,376,376,376,166,0,0,376,89,166,45,0,0,0,0,0,0,0,0,0,0,0
297,0,297,297,297,297,87,0,0,297,81,87,33,0,0,0,0,0,0,0,0,0,0,0
288,0,288,288,288,288,168,0,0,288,131,168,25,0,0,0,0,0,0,0,0,0,0,0
254,0,254,254,254,254,187,0,0,254,114,187,187,0,0,0,0,0,0,0,0,0,0,0
244,0,244,244,244,244,155,0,0,244,103,155,155,27,0,0,0,0,0,0,0,0,0,0
175,0,175,175,175,175,204,0,0,175,87,204,204,20,0,0,0,0,0,0,0,0,0,0
171,0,171,171,171,171,295,0,0,171,105,295,295,295,0,0,0,0,0,0,0,0,0,0
184,27,184,184,184,184,191,0,0,184,82,191,191,191,0,0,0,0,0,0,0,0,0,0
104,0,104,104,104,104,284,0,0,104,112,284,284,284,0,0,0,0,0,0,0,0,0,0
141,0,141,141,141,141,279,0,0,141,95,279,279,279,0,0,0,0,0,0,0,0,0,0
130,26,130,130,130,130,333,0,0,130,103,333,333,333,0,0,0,0,0,0,0,0,0,0
122,0,122,122,122,122,379,0,0,122,67,379,379,379,0,0,0,0,0,0,0,0,0,0
98,22,98,98,98,98,227,0,0,98,46,227,227,227,0,0,0,0,0,0,0,0,0,0
95,0,95,95,95,95,466,0,0,95,40,466,466,466,0,0,0,0,0,0,0,0,0,0
87,0,87,87,87,87,457,0,0,87,43,457,457,457,0,0,0,0,0,0,0,0,0,0
95,0,95,95,95,95,251,0,0,95,53,251,251,251,0,0,0,0,0,0,0,0,0,0
111,0,111,111,111,111,186,0,0,111,32,186,186,186,0,0,0,0,0,0,0,0,0,0
101,0,101,101,101,101,131,0,0,101,56,131,131,131,0,0,0,0,0,0,0,0,0,0
251,20,251,251,251,251,395,0,0,251,25,395,395,395,0,0,0,0,0,0,0,0,0,0
299,426,299,299,299,299,426,0,0,299,39,426,426,426,0,0,0,0,0,0,0,0,0,0
247,335,247,247,247,247,335,0,0,247,44,335,335,335,0,0,0,0,0,0,0,0,0,0
254,443,254,254,254,254,443,0,0,254,47,443,443,443,0,0,0,0,0,0,0,0,0,0
241,404,241,241,241,241,404,0,0,241,38,404,404,404,0,0,0,0,0,0,0,0,0,0
243,312,243,243,243,243,312,0,0,243,47,312,312,312,0,0,0,0,0,0,0,0,0,0
287,354,287,287,287,287,354,0,0,287,30,354,354,354,31,28,0,0,0,0,0,0,0,0
387,300,387,387,387,387,300,0,0,387,22,300,300,300,32,30,0,0,0,0,0,0,0,0
382,317,382,382,382,382,317,0,0,382,72,317,317,317,29,29,0,0,0,0,0,0,0,0
372,423,372,372,372,372,423,0,0,372,88,423,423,423,35,35,0,0,0,0,0,0,0,0
353,378,353,353,353,353,378,0,0,353,113,378,378,378,26,26,0,0,0,0,0,0,0,0
418,404,418,418,418,418,404,0,0,418,133,404,404,404,48,48,0,0,0,0,0,0,0,0
