0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,68,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,102,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,88,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,124,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,158,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,113,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,115,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,120,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,106,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,126,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,163,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,134,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,77,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,98,83,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,77,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,111,83,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,99,104,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,95,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,73,100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,98,103,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,93,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,63,105,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,90,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,104,108,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,84,111,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,62,102,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,58,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,70,120,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,81,103,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,117,107,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,153,138,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,137,125,30,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,105,129,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,71,113,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,84,111,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,58,116,42,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,74,87,51,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,75,107,25,37,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,81,109,28,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,90,142,20,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,83,133,23,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,41,112,23,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,59,122,32,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,38,131,82,82,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,45,126,75,75,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,56,117,68,68,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,44,116,46,46,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,39,128,87,87,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,32,105,74,74,1063,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,31,115,62,62,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,23,100,119,119,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,44,157,67,67,30,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,28,169,65,65,434,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,25,132,89,89,373,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,23,104,61,61,417,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,34,93,139,139,410,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,34,97,87,87,346,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,44,67,107,107,412,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,47,75,72,72,443,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,45,71,83,83,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,36,85,68,68,470,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,701,65,46,46,572,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,462,87,76,76,590,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,412,69,42,42,582,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,425,72,115,115,642,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,432,85,84,84,632,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,362,61,67,67,657,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,362,73,93,93,545,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,391,69,89,89,610,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,391,55,86,86,596,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,394,53,130,130,639,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,458,69,56,56,657,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,381,73,60,60,690,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,360,72,62,62,605,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,331,33,89,89,651,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,368,67,68,68,604,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,363,60,50,50,525,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,414,55,70,70,505,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,338,49,25,25,451,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,373,72,23,23,367,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,390,37,29,29,382,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,304,67,29,29,406,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,281,45,66,66,368,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,220,20,27,27,328,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,280,52,49,49,358,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,221,49,72,72,417,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,225,52,57,57,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,153,49,56,56,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,193,47,86,86,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,108,42,71,71,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,118,49,80,80,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,99,23,82,82,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,144,30,77,77,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97,49,112,112,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,128,72,55,55,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,81,66,104,104,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,64,48,91,91,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,65,44,71,71,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,79,43,97,97,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,64,39,78,78,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,36,38,94,94,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,24,68,68,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,29,36,78,78,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,63,27,41,41,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,30,0,77,77,64,64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,31,0,58,58,62,62,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,34,37,52,52,50,50,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,46,24,29,29,40,40,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,32,138,67,67,52,52,138,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,35,148,54,54,71,71,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,28,172,56,56,93,93,172,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,56,151,20,20,51,51,151,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,56,159,56,56,67,67,159,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,57,139,57,57,76,76,139,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,71,134,71,71,50,50,134,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,41,125,41,41,56,56,125,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,50,153,50,50,35,35,153,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,63,127,63,63,35,35,127,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,41,119,41,41,51,51,119,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,25,146,25,25,48,48,146,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,42,139,42,42,49,49,139,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,37,159,37,37,50,50,159,0,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,50,179,50,50,27,27,179,0,179,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,33,126,33,33,53,53,126,20,126,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,46,158,46,46,47,47,158,27,158,158,21,0,0,0,0,0,0,0,0,0,0,0,0,0
59,40,150,40,40,59,59,150,24,150,150,0,23,0,0,0,0,0,0,0,0,0,0,0,0
56,97,115,97,97,56,56,115,0,115,115,28,26,0,0,0,0,0,0,0,0,0,0,0,0
65,124,124,124,124,65,65,124,0,124,124,22,31,0,0,0,0,0,0,0,0,0,0,0,0
34,140,80,140,140,34,34,80,0,80,80,33,28,0,0,0,0,0,0,0,0,0,0,0,0
42,126,51,126,126,42,42,51,34,51,51,30,30,0,0,0,0,0,0,0,0,0,0,0,0
41,139,81,139,139,41,41,81,30,81,81,34,22,0,0,0,0,0,0,0,0,0,0,0,0
25,139,65,139,139,25,25,65,0,65,65,62,30,23,0,0,0,0,0,0,0,0,0,0,0
54,191,64,191,191,54,54,64,27,64,64,38,30,23,0,0,0,0,0,0,0,0,0,0,0
50,197,96,197,197,50,50,96,0,96,96,65,24,24,0,0,0,0,0,0,0,0,0,0,0
36,297,127,297,297,36,36,127,0,127,127,73,41,41,0,0,0,0,0,0,0,0,0,0,0
46,230,101,230,230,46,46,101,0,101,101,91,20,20,0,0,0,0,0,0,0,0,0,0,0
32,236,117,236,236,32,32,117,0,117,117,68,25,25,0,0,0,0,0,0,0,0,0,0,0
30,247,72,247,247,30,30,72,0,72,72,59,25,25,0,0,0,0,0,0,0,0,0,0,0
24,262,83,262,262,24,24,83,0,83,83,94,22,22,0,0,0,0,0,0,0,0,0,0,0
31,315,50,315,315,31,31,50,0,50,50,89,34,34,0,0,0,0,0,0,0,0,0,0,0
27,220,73,220,220,27,27,73,0,73,73,72,44,44,0,0,0,0,0,0,0,0,0,0,0
48,230,71,230,230,48,48,71,0,71,71,82,27,27,0,0,0,0,0,0,0,0,0,0,0
24,244,55,244,244,24,24,55,0,55,55,93,27,27,0,0,0,0,0,0,0,0,0,0,0
29,216,56,216,216,29,29,56,0,56,56,79,27,27,0,0,0,0,0,0,0,0,0,0,0
28,193,57,193,193,28,28,57,0,57,57,90,49,49,23,0,0,0,0,0,0,0,0,0,0
73,212,56,212,212,73,73,56,0,56,56,73,31,31,31,0,0,0,0,0,0,0,0,0,0
88,133,36,133,133,88,88,36,0,36,36,88,38,38,38,0,0,0,0,0,0,0,0,0,0
51,127,44,127,127,51,51,44,0,44,44,51,24,24,24,0,0,0,0,0,0,0,0,0,0
113,108,33,108,108,113,113,33,0,33,33,113,40,40,40,0,0,0,0,0,0,0,0,0,0
129,99,30,99,99,129,129,30,0,30,30,129,29,29,29,0,0,0,0,0,0,0,0,0,0
182,58,0,58,58,182,182,0,0,0,0,182,25,25,25,0,0,0,0,0,0,0,0,0,0
156,53,36,53,53,156,156,36,0,36,36,156,32,32,32,0,0,0,0,0,0,0,0,0,0
189,49,0,49,49,189,189,0,0,0,0,189,25,25,25,0,0,0,0,0,0,0,0,0,0
193,41,38,41,41,193,193,38,0,38,38,193,23,23,23,0,0,0,0,0,0,0,0,0,0
275,28,33,28,28,275,275,33,0,33,33,275,26,26,26,0,0,0,0,0,0,0,0,0,0
233,30,23,30,30,233,233,23,0,23,23,233,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,31,0,0,291,291,31,0,31,31,291,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0,26,0,0,335,335,26,0,26,26,335,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,27,0,0,290,290,27,0,27,27,290,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,28,0,0,270,270,28,0,28,28,270,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,20,0,0,174,174,20,0,20,20,174,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,25,0,0,164,164,25,0,25,25,164,20,20,20,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,187,187,0,0,0,0,187,21,21,21,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,141,141,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,23,0,0,138,138,23,0,23,23,138,21,21,21,0,0,0,0,0,0,0,0,0,0
92,0,24,0,0,92,92,24,0,24,24,92,20,20,20,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,80,80,0,0,0,0,80,46,46,46,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,96,96,0,0,0,0,96,60,60,60,0,0,0,0,0,0,0,0,0,0
65,0,20,0,0,65,65,20,0,20,20,65,87,87,87,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,57,57,0,0,0,0,57,149,149,149,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,74,74,0,0,0,0,74,197,197,197,0,0,0,0,0,0,0,0,0,0
59,0,34,0,0,59,59,34,0,34,34,59,183,183,183,0,0,0,0,0,0,0,0,0,0
33,0,28,0,0,33,33,28,0,28,28,33,232,232,232,0,0,0,0,0,0,0,0,0,0
56,0,39,0,0,56,56,39,0,39,39,56,292,292,292,0,0,0,0,0,0,0,0,0,0
46,0,197,0,0,46,46,197,0,197,197,46,446,446,446,0,0,0,0,0,0,0,0,0,0
40,0,204,0,0,40,40,204,0,204,204,40,485,485,485,0,0,0,0,0,0,0,0,0,0
35,0,326,0,0,35,35,326,0,326,326,35,520,520,520,0,0,0,0,0,0,0,0,0,0
36,0,278,0,0,36,36,278,0,278,278,36,478,478,478,0,0,0,0,0,0,0,0,0,0
21,0,357,0,0,21,21,357,0,357,357,21,452,452,452,24,24,0,0,0,0,0,0,0,0
0,0,491,0,0,0,0,491,0,491,491,0,439,439,439,0,0,0,0,0,0,0,0,0,0
33,0,599,0,0,33,33,599,0,599,599,33,392,392,392,21,21,0,0,0,0,0,0,0,0
30,0,597,0,0,30,30,597,0,597,597,30,291,291,291,0,0,0,0,0,0,0,0,0,0
25,0,612,0,0,25,25,612,0,612,612,25,297,297,297,0,0,0,0,0,0,0,0,0,0
56,0,739,0,0,56,56,739,0,739,739,56,189,189,189,0,0,0,0,0,0,0,0,0,0
70,0,631,0,0,70,70,631,0,631,631,70,160,160,160,0,0,0,0,0,0,0,0,0,0
48,0,679,0,0,48,48,679,0,679,679,48,163,163,163,0,0,0,0,0,0,0,0,0,0
42,0,665,0,0,42,42,665,0,665,665,42,155,155,155,0,0,0,0,0,0,0,0,0,0
43,0,700,0,0,43,43,700,0,700,700,43,177,177,177,0,0,0,0,0,0,0,0,0,0
59,0,688,0,0,59,59,688,0,688,688,59,206,206,206,0,0,0,0,0,0,0,0,0,0
234,0,570,0,0,234,234,570,0,570,570,234,234,234,234,0,0,0,0,0,0,0,0,0,0
165,0,603,0,0,165,165,603,0,603,603,165,165,165,165,0,0,23,0,0,0,0,0,0,0
244,0,534,0,0,244,244,534,0,534,534,244,244,244,244,0,0,244,0,0,0,0,0,0,0
351,0,577,0,0,351,351,577,23,577,577,351,351,351,351,0,0,351,0,0,0,0,0,0,0
373,0,647,0,0,373,373,647,23,647,647,373,373,373,373,0,0,373,0,0,0,0,0,0,0
290,0,560,0,0,290,290,560,27,560,560,290,290,290,290,0,0,290,0,0,0,0,0,0,0
216,0,614,0,0,216,216,614,0,614,614,216,216,216,216,0,0,216,0,0,0,0,0,0,0
97,0,651,0,0,97,97,651,23,651,651,97,97,97,97,0,0,97,0,0,0,0,0,0,0
72,0,635,0,0,72,72,635,0,635,635,72,72,72,72,0,0,72,0,0,0,0,0,0,0
86,0,692,0,0,86,86,692,33,692,692,86,86,86,86,0,0,86,0,0,0,0,0,0,0
83,0,509,0,0,83,83,509,28,509,509,83,83,83,83,0,0,83,0,0,0,0,0,0,0
94,0,522,0,0,94,94,522,23,522,522,94,94,94,94,0,0,94,0,0,0,0,0,0,0
81,0,513,0,0,81,81,513,24,513,513,81,81,81,81,0,0,81,0,0,0,0,0,0,0
92,0,442,0,0,92,92,442,0,442,442,92,92,92,92,0,0,92,0,0,0,0,0,0,0
