0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,25,0,0,0,0,0,0,0,0,0,0,0,0
28,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,34,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,24,0,25,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,29,29,0,0,0,0,0,0,0,0
23,0,0,0,20,21,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
0,0,0,24,24,0,27,0,0,0,0,0,0,0,0
0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
0,0,0,47,47,0,0,0,0,0,0,0,0,0,0
32,0,0,63,63,0,0,0,0,0,0,0,0,0,0
23,0,0,39,39,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,49,49,0,0,0,0,0,0,0,0,0,0
23,0,0,30,30,0,0,21,0,0,0,0,0,0,0
28,0,0,29,29,0,0,0,0,0,0,0,0,0,0
31,29,0,0,0,0,0,26,0,0,0,0,0,0,0
23,25,0,0,0,23,0,27,0,0,0,0,0,0,0
0,23,0,0,0,21,0,29,0,0,0,0,0,0,0
0,46,0,0,0,37,0,23,0,0,0,0,0,0,0
0,28,0,25,25,39,0,21,0,0,0,0,0,0,0
0,28,0,0,0,50,0,49,0,0,0,0,0,0,0
0,33,0,20,20,30,27,23,0,0,0,0,0,0,0
0,29,0,42,42,30,30,30,0,0,0,0,0,0,0
0,35,0,33,33,24,33,34,0,0,0,0,0,0,0
0,30,0,21,21,0,24,45,0,0,0,0,0,0,0
0,26,0,40,40,0,23,40,0,0,0,0,0,0,0
0,32,0,38,38,22,50,50,0,0,0,0,0,0,0
0,47,0,30,30,0,66,66,0,0,0,0,0,0,0
0,28,0,60,60,0,60,60,0,0,0,0,0,0,0
0,33,0,68,68,0,68,68,24,0,0,0,0,0,0
0,40,0,62,62,0,62,62,39,0,0,0,0,0,0
0,50,0,55,55,0,55,55,103,0,0,0,0,0,0
0,23,0,56,56,0,56,56,182,0,0,0,0,0,0
0,33,0,55,55,0,55,55,233,21,0,0,0,0,0
0,26,0,62,62,0,62,62,174,0,0,0,0,0,0
0,44,0,87,87,0,87,87,121,36,0,0,0,0,0
0,35,0,111,111,0,111,111,90,60,0,0,0,0,0
0,29,0,117,117,0,117,117,101,42,0,0,0,0,0
0,35,0,107,107,0,107,107,117,53,0,0,0,0,0
0,131,0,131,131,20,131,131,90,53,0,0,0,0,0
0,104,0,104,104,22,104,104,81,37,0,0,0,0,0
0,69,0,69,69,0,69,69,81,36,0,0,0,0,0
0,60,0,60,60,0,60,60,45,41,0,0,0,0,0
0,31,0,31,31,0,31,31,48,39,0,0,0,0,0
0,44,0,44,44,0,44,44,56,40,0,0,0,0,0
0,30,0,30,30,0,30,30,65,47,20,0,0,0,0
0,20,0,20,20,0,20,20,63,54,0,0,0,0,0
0,136,0,136,136,0,136,136,44,31,35,0,0,0,0
0,139,0,139,139,20,139,139,42,40,30,0,0,0,0
0,173,0,173,173,22,173,173,94,41,21,0,0,0,0
0,265,0,265,265,31,265,265,108,0,24,0,0,0,0
0,251,0,251,251,34,251,251,56,21,60,0,0,0,0
0,202,0,202,202,58,202,202,180,21,141,0,0,0,0
0,120,0,120,120,76,120,120,74,75,75,43,0,0,0
0,99,0,99,99,51,99,99,114,125,125,60,0,0,0
0,80,0,80,80,45,80,80,24,144,144,38,0,0,0
0,95,0,95,95,42,95,95,41,108,108,50,0,0,0
0,166,0,166,166,41,166,166,58,114,114,42,0,0,0
0,166,0,166,166,32,166,166,134,80,80,28,0,0,0
27,189,0,189,189,76,189,189,76,109,109,23,0,0,0
27,141,0,141,141,83,141,141,65,131,131,0,0,0,0
41,145,0,145,145,67,145,145,82,127,127,0,0,0,0
46,120,0,120,120,65,120,120,83,133,133,35,0,0,0
29,154,0,154,154,48,154,154,102,137,137,57,0,0,0
42,154,0,154,154,38,154,154,123,151,151,65,0,0,0
0,119,0,119,119,23,119,119,98,154,154,50,0,0,0
0,109,0,109,109,0,109,109,101,136,136,60,0,0,0
0,151,0,151,151,22,151,151,66,210,210,54,0,0,0
0,232,0,232,232,29,232,232,59,141,141,50,0,0,0
0,167,0,167,167,28,167,167,37,189,189,57,0,0,0
0,177,0,177,177,34,177,177,56,212,212,65,0,0,0
0,174,0,174,174,31,174,174,61,239,239,36,0,0,0
0,164,0,164,164,0,164,164,127,162,162,40,0,0,0
0,171,0,171,171,27,171,171,209,163,163,28,0,0,0
0,180,0,180,180,0,180,180,258,144,144,27,0,0,0
20,116,0,116,116,0,116,116,220,91,91,32,0,0,0
29,93,0,93,93,0,93,93,262,43,43,21,0,0,0
0,65,0,65,65,30,65,65,393,55,55,0,0,0,0
36,48,0,48,48,0,48,48,405,54,54,0,0,0,0
0,52,0,52,52,21,52,52,460,54,54,24,0,0,0
30,51,0,51,51,0,51,51,466,70,70,0,0,0,0
40,28,0,28,28,0,28,28,412,43,43,22,0,0,0
0,49,0,49,49,0,49,49,463,71,71,0,0,0,0
26,32,0,32,32,0,32,32,406,67,67,0,0,0,0
0,35,0,35,35,0,35,35,326,96,96,0,0,0,0
0,22,0,22,22,0,22,22,303,79,79,0,0,0,0
0,47,0,47,47,0,47,47,218,56,56,0,0,0,0
0,50,0,50,50,0,50,50,204,68,68,0,0,0,0
0,50,0,50,50,0,50,50,219,66,66,0,0,0,0
0,62,0,62,62,0,62,62,120,58,58,21,0,0,0
0,47,0,47,47,29,47,47,92,20,20,0,0,0,0
0,46,0,46,46,0,46,46,82,381,381,0,0,0,0
0,47,0,47,47,0,47,47,127,407,407,0,0,0,0
0,27,0,27,27,0,27,27,104,450,450,0,0,0,0
0,23,0,23,23,20,23,23,86,416,416,0,0,0,0
0,41,0,41,41,0,41,41,114,389,389,0,0,0,0
0,61,0,61,61,0,61,61,106,428,428,0,0,0,0
0,122,0,122,122,0,122,122,108,335,335,0,0,0,0
0,50,0,50,50,21,50,50,149,373,373,41,0,0,0
0,59,0,59,59,0,59,59,180,337,337,52,0,0,0
0,84,0,84,84,0,84,84,182,424,424,37,0,0,0
0,69,0,69,69,0,69,69,184,406,406,39,0,0,0
0,62,0,62,62,0,62,62,160,375,375,32,0,0,0
0,45,0,45,45,0,45,45,179,359,359,46,0,0,0
0,72,0,72,72,0,72,72,222,320,320,36,0,0,0
22,34,0,34,34,0,34,34,303,301,301,39,0,0,0
21,36,0,36,36,0,36,36,158,321,321,28,0,0,0
22,53,0,53,53,0,53,53,109,321,321,30,0,0,0
28,70,0,70,70,0,70,70,100,286,286,38,0,0,0
20,88,0,88,88,0,88,88,82,275,275,49,0,0,0
29,141,0,141,141,0,141,141,99,305,305,65,0,0,0
0,122,0,122,122,0,122,122,59,331,331,61,0,0,0
36,99,0,99,99,0,99,99,86,317,317,42,0,0,0
26,91,0,91,91,0,91,91,93,290,290,42,0,0,0
45,91,0,91,91,0,91,91,97,263,263,30,0,0,0
46,89,0,89,89,0,89,89,115,264,264,27,0,0,0
69,89,0,89,89,0,89,89,72,340,340,24,0,0,0
67,72,0,72,72,0,72,72,56,347,347,39,0,0,0
57,93,0,93,93,0,93,93,54,342,342,52,0,0,0
80,85,0,85,85,0,85,85,52,271,271,84,0,0,0
64,79,0,79,79,0,79,79,48,336,336,74,0,0,0
33,118,0,118,118,0,118,118,38,423,423,68,0,0,0
30,72,0,72,72,0,72,72,36,425,425,84,0,0,0
33,68,0,68,68,0,68,68,76,362,362,92,0,0,0
22,72,0,72,72,0,72,72,45,301,301,108,0,0,0
0,128,0,128,128,0,128,128,78,328,328,135,0,0,0
0,110,0,110,110,0,110,110,48,359,359,168,0,0,0
25,121,0,121,121,0,121,121,40,403,403,113,0,0,0
0,141,0,141,141,0,141,141,36,364,364,114,31,0,0
28,123,0,123,123,0,123,123,48,372,372,82,26,0,0
28,102,0,102,102,0,102,102,68,328,328,53,26,0,0
43,68,0,68,68,0,68,68,62,353,353,71,78,0,0
26,83,0,83,83,0,83,83,88,225,225,108,95,0,0
0,47,0,47,47,0,47,47,95,255,255,62,102,0,0
0,29,0,29,29,0,29,29,114,325,325,89,98,0,0
0,39,0,39,39,0,39,39,123,319,319,66,94,0,0
0,43,0,43,43,0,43,43,176,357,357,78,81,0,0
0,30,0,30,30,0,30,30,147,352,352,76,77,0,0
0,21,0,21,21,0,21,21,128,371,371,98,90,0,0
0,151,0,151,151,0,151,151,101,235,235,104,114,0,0
0,193,0,193,193,0,193,193,85,151,151,118,85,0,0
0,400,0,400,400,0,400,400,118,400,400,133,133,0,0
0,261,0,261,261,0,261,261,124,261,261,54,54,0,0
0,224,0,224,224,0,224,224,89,224,224,20,20,0,0
0,235,0,235,235,0,235,235,131,235,235,23,23,0,0
0,150,0,150,150,0,150,150,97,150,150,103,103,0,0
0,141,0,141,141,0,141,141,102,141,141,107,107,0,0
0,98,0,98,98,0,98,98,107,98,98,105,105,0,0
0,123,0,123,123,0,123,123,106,123,123,118,118,0,0
0,106,0,106,106,0,106,106,91,106,106,91,91,0,0
0,92,0,92,92,0,92,92,134,92,92,92,92,0,0
0,116,0,116,116,0,116,116,124,116,116,63,63,0,0
0,52,0,52,52,0,52,52,125,52,52,52,52,0,0
0,79,0,79,79,0,79,79,96,79,79,87,87,0,0
0,43,0,43,43,0,43,43,122,43,43,72,72,0,0
0,30,0,30,30,0,30,30,140,30,30,71,71,0,0
0,50,0,50,50,0,50,50,147,50,50,106,106,0,0
0,28,0,28,28,0,28,28,161,28,28,113,113,0,0
0,170,0,170,170,0,170,170,170,170,170,93,93,0,0
0,167,0,167,167,0,167,167,167,167,167,96,96,0,0
0,142,0,142,142,0,142,142,142,142,142,79,79,0,0
0,151,0,151,151,0,151,151,151,151,151,94,94,0,0
0,156,0,156,156,0,156,156,156,156,156,33,33,0,0
0,156,0,156,156,0,156,156,156,156,156,38,38,0,0
0,163,0,163,163,0,163,163,163,163,163,30,30,0,0
0,167,0,167,167,0,167,167,167,167,167,34,34,0,0
0,118,0,118,118,0,118,118,118,118,118,28,28,0,0
0,144,0,144,144,0,144,144,144,144,144,34,34,0,0
0,77,0,77,77,0,77,77,77,77,77,0,0,0,0
0,88,0,88,88,0,88,88,88,88,88,23,23,22,0
0,87,0,87,87,0,87,87,87,87,87,0,0,0,0
0,95,0,95,95,0,95,95,95,95,95,0,0,29,0
0,101,0,101,101,0,101,101,101,101,101,0,0,0,0
0,82,0,82,82,0,82,82,82,82,82,0,0,0,0
0,78,0,78,78,0,78,78,78,78,78,0,0,0,0
0,105,0,105,105,0,105,105,105,105,105,0,0,0,0
0,71,0,71,71,0,71,71,71,71,71,0,0,0,0
0,56,0,56,56,0,56,56,56,56,56,0,0,0,0
0,82,0,82,82,0,82,82,82,82,82,0,0,0,0
0,68,0,68,68,0,68,68,68,68,68,0,0,0,0
0,69,0,69,69,0,69,69,69,69,69,0,0,0,0
0,51,0,51,51,0,51,51,51,51,51,0,0,0,0
0,81,0,81,81,0,81,81,81,81,81,0,0,0,0
0,80,0,80,80,0,80,80,80,80,80,0,0,0,0
0,57,0,57,57,0,57,57,57,57,57,0,0,0,0
0,64,0,64,64,0,64,64,64,64,64,0,0,0,0
0,89,0,89,89,0,89,89,89,89,89,0,0,0,0
0,81,0,81,81,0,81,81,81,81,81,0,0,0,0
0,63,0,63,63,0,63,63,63,63,63,0,0,0,0
0,77,0,77,77,0,77,77,77,77,77,0,0,0,0
0,64,0,64,64,0,64,64,64,64,64,0,0,0,0
0,74,0,74,74,0,74,74,74,74,74,0,0,0,0
0,52,0,52,52,0,52,52,52,52,52,0,0,0,0
0,68,0,68,68,0,68,68,68,68,68,0,0,0,0
0,63,0,63,63,0,63,63,63,63,63,0,0,0,0
0,47,0,47,47,0,47,47,47,47,47,0,0,0,0
0,44,0,44,44,0,44,44,44,44,44,0,0,0,0
0,21,0,21,21,0,21,21,21,21,21,0,0,0,0
22,28,0,28,28,0,28,28,28,28,28,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,24,24,0,24,24,24,24,24,0,0,0,0
0,29,0,29,29,0,29,29,29,29,29,0,0,0,0
0,40,0,40,40,0,40,40,40,40,40,0,0,0,0
0,22,0,22,22,0,22,22,22,22,22,0,0,0,0
0,22,0,22,22,0,22,22,22,22,22,0,0,0,0
0,29,0,29,29,0,29,29,29,29,29,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,0,21,21,0,21,21,21,21,21,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,32,32,0,32,32,32,32,32,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,23,23,0,23,23,23,23,23,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
