0,1,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
52,0,0
36,0,0
0,0,0
0,0,0
27,0,0
30,0,0
23,0,0
20,0,0
21,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22,0,0
23,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21,0,0
0,0,0
25,0,0
0,0,0
0,0,0
0,0,0
25,0,0
29,0,0
0,0,0
0,0,0
0,0,0
0,0,0
26,0,0
32,0,0
21,0,0
38,0,0
37,0,0
50,0,0
29,0,0
27,0,0
22,0,0
40,0,0
51,0,0
59,0,0
46,0,0
59,0,0
62,0,0
44,0,0
62,0,0
57,0,0
60,0,0
28,0,0
26,0,0
36,0,0
70,0,0
53,0,0
31,0,0
34,0,0
40,0,0
48,0,0
48,0,0
33,0,0
44,0,0
62,0,0
87,0,0
78,0,0
77,0,0
78,0,0
71,0,0
65,0,0
33,0,0
42,0,0
51,0,0
47,0,0
51,0,0
48,0,0
50,0,0
48,0,0
83,0,0
60,0,0
36,0,0
35,0,0
39,0,0
38,0,0
77,0,0
81,0,0
57,0,0
74,0,0
124,0,0
122,0,0
103,0,0
79,0,0
66,0,0
48,0,0
49,0,0
53,0,0
72,0,0
71,0,0
86,0,0
91,0,0
97,0,0
108,0,0
113,0,0
92,0,0
75,0,0
88,0,0
74,0,0
61,0,0
74,0,0
91,0,0
65,0,0
41,0,0
58,0,0
108,0,0
101,0,0
83,0,0
72,0,0
49,0,0
41,0,0
65,0,0
80,0,0
83,0,0
90,0,0
81,0,0
118,0,0
121,0,0
114,0,0
74,0,0
60,0,0
45,0,0
25,0,0
29,0,0
22,0,0
41,0,0
32,0,0
31,0,0
53,0,0
20,0,0
161,0,0
142,0,0
109,0,0
77,0,0
52,0,0
73,0,0
93,0,0
71,0,0
66,0,0
99,0,0
142,0,0
140,0,0
127,0,0
136,0,0
188,0,0
245,0,0
316,0,0
261,0,0
231,0,0
192,0,0
266,0,0
245,0,0
181,0,0
249,0,0
302,0,0
406,0,0
350,0,0
262,0,0
304,0,0
320,0,0
260,0,0
228,0,0
248,0,0
167,0,0
122,0,0
109,0,0
101,0,0
80,0,0
58,0,0
100,0,0
69,0,0
76,0,0
70,0,0
52,0,0
51,0,0
91,0,0
94,0,0
89,0,0
96,0,0
123,0,0
119,0,0
139,0,0
154,0,0
169,0,0
215,0,0
177,0,0
194,0,0
191,0,0
152,0,0
140,0,0
97,0,0
72,0,0
59,0,0
71,0,0
81,0,0
83,0,0
106,0,0
74,0,0
77,0,0
48,0,0
44,0,0
37,0,0
43,29,0
46,0,0
62,0,0
32,0,23
59,0,0
41,0,0
