0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,41,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,136,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,148,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,142,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,96,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,92,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,117,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,128,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,116,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,150,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,119,0,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,108,0,52,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,0,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,142,0,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155,0,29,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,204,0,25,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,208,0,30,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,148,0,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,174,0,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,170,0,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,215,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,0,22,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,168,0,41,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,111,0,31,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,101,0,22,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,125,0,24,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,114,0,59,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106,0,62,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99,0,56,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,128,0,32,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,143,0,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,142,22,50,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,128,0,30,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,138,0,43,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,166,0,46,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155,0,68,185,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,157,0,57,169,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,182,0,72,175,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179,0,46,174,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,20,30,126,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,191,0,71,165,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,185,0,111,105,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,202,0,82,89,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,213,0,93,130,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,264,0,88,87,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,219,0,35,51,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179,0,38,46,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,237,0,97,53,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,259,0,64,63,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,139,0,112,65,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,275,0,119,56,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,263,0,113,58,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,239,0,93,79,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,264,0,51,69,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,222,0,62,65,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,261,0,112,62,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,290,0,57,71,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,259,0,46,43,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,245,0,58,45,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,295,0,75,33,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,334,0,118,61,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,303,0,101,34,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,292,0,128,38,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,324,0,87,38,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,163,0,71,34,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,246,0,57,31,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,229,0,80,31,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,211,0,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,279,0,83,31,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,267,0,49,45,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,253,0,42,21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,200,0,32,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,224,0,26,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,196,0,28,23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,230,0,34,29,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,192,0,65,26,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,212,0,128,26,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,122,0,97,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,203,0,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,156,0,98,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,142,0,77,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,152,0,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,146,0,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,139,0,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,180,0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,224,0,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,202,0,63,0,63,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,264,0,69,0,69,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,258,0,37,0,37,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,236,0,22,0,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,223,0,25,0,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,240,0,30,0,30,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
