0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,109,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,105,105,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,81,81,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,76,76,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,104,104,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,91,91,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,63,63,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,83,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,92,92,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,141,141,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,133,133,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,96,96,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,108,108,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,114,114,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,71,71,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,131,131,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,74,74,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,135,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,148,148,148,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,204,204,204,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,157,157,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,36,36,36,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27,27,27,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,99,99,99,99,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,63,63,63,63,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,113,113,113,113,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,101,101,101,101,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,53,53,53,53,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,96,96,96,96,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,160,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56,166,166,166,166,166,22,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,132,132,132,132,132,39,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,55,55,55,55,55,27,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,255,255,255,255,255,25,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,231,231,231,231,231,35,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,58,58,58,58,58,36,0,0,0,0,0,0,0,0,0,0,0,0,0
0,196,196,196,196,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0
0,211,211,211,211,211,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0
0,233,233,233,233,233,233,233,0,0,0,0,0,0,0,0,0,0,0,0,0
33,147,147,147,147,147,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0
40,152,152,152,152,152,152,152,21,0,0,0,0,0,0,0,0,0,0,0,0
56,139,139,139,139,139,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0
33,108,108,108,108,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0
64,112,112,112,112,112,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0
79,108,108,108,108,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0
86,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
97,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
56,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0
77,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0
58,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
50,26,26,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
54,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0
52,48,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
32,55,55,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
56,52,52,52,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
49,47,47,47,47,47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
76,52,52,52,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
33,26,26,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,21,21,21,21,21,21,30,0,0,0,0,0,0,0,0,0,0,0,0
30,30,30,30,30,30,30,30,27,34,0,0,0,0,0,0,0,0,0,0,0
26,26,26,26,26,26,26,26,0,52,0,0,0,0,0,0,0,0,0,0,0
22,22,22,22,22,22,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0
23,23,23,23,23,23,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0
21,21,21,21,21,21,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0
23,23,23,23,23,23,23,23,20,23,44,0,0,0,0,0,0,0,0,0,0
38,38,38,38,38,38,38,38,0,38,24,0,0,0,0,0,0,0,0,0,0
59,59,59,59,59,59,59,59,0,59,22,0,0,0,0,0,0,0,0,0,0
35,35,35,35,35,35,35,35,0,35,36,0,0,0,0,0,0,0,0,0,0
63,63,63,63,63,63,63,63,0,63,63,0,0,0,0,0,0,0,0,0,0
57,57,57,57,57,57,57,57,0,57,57,0,0,0,0,0,0,0,0,0,0
43,43,43,43,43,43,43,43,20,43,43,20,0,0,0,0,0,0,0,0,0
21,21,21,21,21,21,21,21,0,21,21,21,0,0,0,0,0,0,0,0,0
27,27,27,27,27,27,27,27,20,27,27,27,0,0,0,0,0,0,0,0,0
29,29,29,29,29,29,29,29,0,29,29,29,0,0,0,0,0,0,0,0,0
32,32,32,32,32,32,32,32,0,32,32,32,0,0,0,0,0,0,0,0,0
33,33,33,33,33,33,33,33,0,33,33,33,0,0,0,0,0,0,0,0,0
30,30,30,30,30,30,30,30,28,30,30,30,28,0,0,0,0,0,0,0,0
24,24,24,24,24,24,24,24,22,24,24,24,23,0,0,0,0,0,0,0,0
27,27,27,27,27,27,27,27,46,27,27,27,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,36,0,0,0,28,0,0,0,0,0,0,0,0
26,26,26,26,26,26,26,26,48,26,26,26,22,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,36,0,0,0,25,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,28,0,0,0,22,0,0,0,0,0,0,0,0
21,21,21,21,21,21,21,21,46,21,21,21,21,0,0,0,0,0,0,0,0
23,23,23,23,23,23,23,23,32,23,23,23,23,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,68,0,0,0,0,20,25,0,0,0,0,0,0
24,24,24,24,24,24,24,24,59,24,24,24,24,0,0,0,0,0,0,0,0
51,51,51,51,51,51,51,51,60,51,51,51,51,31,31,0,0,0,0,0,0
36,36,36,36,36,36,36,36,42,36,36,36,36,0,0,0,0,0,0,0,0
44,44,44,44,44,44,44,44,44,44,44,44,44,0,0,0,0,0,0,0,0
20,20,20,20,20,20,20,20,50,20,20,20,20,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
23,23,23,23,23,23,23,23,41,23,23,23,23,0,0,0,0,0,0,0,0
45,45,45,45,45,45,45,45,26,45,45,45,45,22,22,0,0,0,0,0,0
44,44,44,44,44,44,44,44,32,44,44,44,44,0,0,0,0,0,0,0,0
21,21,21,21,21,21,21,21,53,21,21,21,21,0,0,0,0,0,0,0,0
21,21,21,21,21,21,21,21,95,21,21,21,21,21,21,0,0,0,0,0,0
27,27,27,27,27,27,27,27,41,27,27,27,27,0,0,0,0,0,0,0,0
34,34,34,34,34,34,34,34,42,34,34,34,34,0,0,0,0,0,0,0,0
31,31,31,31,31,31,31,31,43,31,31,31,31,0,0,0,0,0,0,0,0
38,38,38,38,38,38,38,38,51,38,38,38,38,0,0,0,0,0,0,0,0
35,35,35,35,35,35,35,35,53,35,35,35,35,0,0,0,0,0,0,0,0
35,35,35,35,35,35,35,35,27,35,35,35,35,0,0,0,0,0,0,0,0
44,44,44,44,44,44,44,44,34,44,44,44,44,0,0,0,0,0,0,0,0
28,28,28,28,28,28,28,28,30,28,28,28,28,0,0,0,0,0,0,0,0
34,34,34,34,34,34,34,34,37,34,34,34,34,0,0,0,0,0,0,0,0
36,36,36,36,36,36,36,36,22,36,36,36,36,0,0,0,0,0,0,0,0
49,49,49,49,49,49,49,49,24,49,49,49,49,0,0,0,0,0,0,0,0
37,37,37,37,37,37,37,37,30,37,37,37,37,0,0,0,0,0,0,0,0
56,56,56,56,56,56,56,56,0,56,56,56,56,22,22,0,0,0,0,0,0
45,45,45,45,45,45,45,45,30,45,45,45,45,45,45,0,0,0,0,0,0
61,61,61,61,61,61,61,61,0,61,61,61,61,61,61,0,0,0,0,0,0
68,68,68,68,68,68,68,68,0,68,68,68,68,68,68,0,0,0,0,0,0
56,56,56,56,56,56,56,56,0,56,56,56,56,56,56,0,0,0,0,0,0
54,54,54,54,54,54,54,54,0,54,54,54,54,54,54,0,0,0,0,0,0
60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,0,0,0,0,0,0
83,83,83,83,83,83,83,83,0,83,83,83,83,83,83,0,0,0,0,0,0
42,42,42,42,42,42,42,42,0,42,42,42,42,42,42,0,0,0,0,0,0
53,53,53,53,53,53,53,53,0,53,53,53,53,53,53,23,0,0,0,0,0
58,58,58,58,58,58,58,58,0,58,58,58,58,58,58,23,0,0,0,0,0
61,61,61,61,61,61,61,61,0,61,61,61,61,61,61,0,0,0,0,0,0
64,64,64,64,64,64,64,64,0,64,64,64,64,64,64,20,0,0,0,0,0
43,43,43,43,43,43,43,43,0,43,43,43,43,43,43,24,0,0,0,0,0
59,59,59,59,59,59,59,59,0,59,59,59,59,59,59,0,0,0,0,0,0
69,69,69,69,69,69,69,69,0,69,69,69,69,69,69,0,0,0,0,0,0
48,48,48,48,48,48,48,48,0,48,48,48,48,48,48,0,0,0,0,0,0
68,68,68,68,68,68,68,68,0,68,68,68,68,68,68,26,0,0,0,0,0
51,51,51,51,51,51,51,51,0,51,51,51,51,51,51,0,0,0,0,0,0
41,41,41,41,41,41,41,41,0,41,41,41,41,41,41,41,0,0,0,0,0
73,73,73,73,73,73,73,73,0,73,73,73,73,73,73,73,0,0,0,0,0
56,56,56,56,56,56,56,56,0,56,56,56,56,56,56,56,0,0,0,0,0
60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,0,0,0,0,0
56,56,56,56,56,56,56,56,0,56,56,56,56,56,56,56,0,0,0,0,0
71,71,71,71,71,71,71,71,0,71,71,71,71,71,71,71,0,0,0,0,0
60,60,60,60,60,60,60,60,0,60,60,60,60,60,60,60,0,0,0,0,0
68,68,68,68,68,68,68,68,0,68,68,68,68,68,68,68,0,0,0,0,0
61,61,61,61,61,61,61,61,0,61,61,61,61,61,61,61,20,0,0,0,0
41,41,41,41,41,41,41,41,0,41,41,41,41,41,41,41,0,0,0,0,0
62,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,0,0,0,0,0
86,86,86,86,86,86,86,86,0,86,86,86,86,86,86,86,0,0,0,0,0
86,86,86,86,86,86,86,86,22,86,86,86,86,86,86,86,22,0,0,0,0
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0,0,0,0
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,0,0,0,0
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,0,0,0,0
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,0,0,0,0
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,0,0,0,0
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,22,0,0,0
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,22,0,0,0
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,30,0,0,0
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,48,0,0,0
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,28,0,0,0
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,28,0,0,0
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,33,0,0,0
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,38,0,0,0
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,35,0,0,0
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,0,0,0,0
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,30,0,0,0
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,47,0,0,0
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,52,0,0,0
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,51,0,0,0
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,59,0,0,0
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,65,0,0,0
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,37,0,0,0
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,58,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,54,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,111,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,50,0,0,0
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,21,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,23,0,0,0
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,59,0,0,0
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,40,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,36,0,0,0
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,57,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
