0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,22,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,32,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,20,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,23,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,21,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,293,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,126,485,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,144,364,27,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,34,123,376,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,168,140,327,140,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,488,159,488,159,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,451,133,451,133,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,337,163,337,163,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,465,129,465,129,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,432,117,432,117,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,418,76,418,76,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,348,116,348,116,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,355,203,355,203,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,629,57,629,57,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0
61,345,61,345,61,61,0,79,0,0,0,0,0,0,0,0,0,0,0,0
52,218,52,218,52,52,0,233,0,0,0,0,0,0,0,0,0,0,0,0
45,401,45,401,45,45,20,115,0,0,0,0,0,0,0,0,0,0,0,0
58,132,58,132,58,58,23,17,0,0,0,0,0,0,0,0,0,0,0,0
40,386,40,386,40,40,0,146,0,0,0,0,0,0,0,0,0,0,0,0
49,430,49,430,49,49,0,140,0,0,0,0,0,0,0,0,0,0,0,0
30,405,30,405,30,30,30,87,0,0,0,0,0,0,0,0,0,0,0,0
46,389,46,389,46,46,29,45,0,0,0,0,0,0,0,0,0,0,0,0
29,458,29,458,29,29,0,144,0,0,0,0,0,0,0,0,0,0,0,0
31,534,31,534,31,31,24,21,0,0,0,0,0,0,0,0,0,0,0,0
46,461,46,461,46,46,60,91,0,0,0,0,0,0,0,0,0,0,0,0
31,443,31,443,31,31,29,40,0,0,0,0,0,0,0,0,0,0,0,0
41,444,41,444,41,41,0,43,0,0,0,0,0,0,0,0,0,0,0,0
63,451,63,451,63,63,0,56,47,0,0,0,0,0,0,0,0,0,0,0
55,487,55,487,55,55,21,55,131,0,0,0,0,0,0,0,0,0,0,0
108,572,108,572,108,108,0,108,80,0,0,0,0,0,0,0,0,0,0,0
77,590,77,590,77,77,0,77,30,0,0,0,0,0,0,0,0,0,0,0
37,668,37,668,37,37,20,37,56,0,0,0,0,0,0,0,0,0,0,0
62,790,62,790,62,62,0,62,105,0,0,0,0,0,0,0,0,0,0,0
44,1005,44,1005,44,44,20,44,46,0,0,0,0,0,0,0,0,0,0,0
32,1012,32,1012,32,32,0,32,100,0,0,0,0,0,0,0,0,0,0,0
25,996,25,996,25,25,47,25,47,0,0,0,0,0,0,0,0,0,0,0
22,1001,22,1001,22,22,37,22,37,0,0,0,0,0,0,0,0,0,0,0
80,1074,80,1074,80,80,20,80,20,31,0,0,0,0,0,0,0,0,0,0
53,1158,53,1158,53,53,51,53,51,0,0,0,0,0,0,0,0,0,0,0
129,1124,129,1124,129,129,25,129,25,0,0,0,0,0,0,0,0,0,0,0
34,1221,34,1221,34,34,26,34,26,0,0,0,0,0,0,0,0,0,0,0
109,1107,109,1107,109,109,25,109,25,24,0,0,0,0,0,0,0,0,0,0
70,1152,70,1152,70,70,25,70,25,0,0,0,0,0,0,0,0,0,0,0
43,1277,43,1277,43,43,43,43,43,0,0,0,0,0,0,0,0,0,0,0
38,1200,38,1200,38,38,38,38,38,22,0,0,0,0,0,0,0,0,0,0
196,994,196,994,196,196,196,196,196,32,0,0,0,0,0,0,0,0,0,0
55,1016,55,1016,55,55,55,55,55,50,0,0,0,0,0,0,0,0,0,0
40,1043,40,1043,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0
62,909,62,909,62,62,62,62,62,22,0,0,0,0,0,0,0,0,0,0
57,1032,57,1032,57,57,57,57,57,53,0,0,0,0,0,0,0,0,0,0
1166,1166,1166,1166,1166,1166,1166,1166,1166,0,0,0,0,0,0,0,0,0,0,0
1257,1257,1257,1257,1257,1257,1257,1257,1257,89,0,0,0,0,0,0,0,0,0,0
1318,1318,1318,1318,1318,1318,1318,1318,1318,0,25,0,0,0,0,0,0,0,0,0
1302,1302,1302,1302,1302,1302,1302,1302,1302,0,0,0,0,0,0,0,0,0,0,0
1274,1274,1274,1274,1274,1274,1274,1274,1274,0,28,0,0,0,0,0,0,0,0,0
1277,1277,1277,1277,1277,1277,1277,1277,1277,0,0,0,0,0,0,0,0,0,0,0
1351,1351,1351,1351,1351,1351,1351,1351,1351,18,0,0,0,0,0,0,0,0,0,0
1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,0,0,0,0,0,0,0,0,0,0
1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,0,0,0,0,0,0,0,0,0,0
1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,0,30,0,0,0,0,0,0,0,0
1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,0,0,0,0,0,0,0,0,0,0
1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,0,0,0,0,0,0,0,0,0,0
1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,0,261,0,0,0,0,0,0,0,0
1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,0,320,0,0,0,0,0,0,0,0
1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,0,325,0,0,0,0,0,0,0,0
1042,1042,1042,1042,1042,1042,1042,1042,1042,1042,0,308,0,0,0,0,0,0,0,0
1076,1076,1076,1076,1076,1076,1076,1076,1076,1076,0,300,0,0,0,0,0,0,0,0
1354,1354,1354,1354,1354,1354,1354,1354,1354,1354,0,41,0,0,0,0,0,0,0,0
1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,0,1462,25,0,0,0,0,0,0,0
1365,1365,1365,1365,1365,1365,1365,1365,1365,1365,0,1365,36,0,0,0,0,0,0,0
1359,1359,1359,1359,1359,1359,1359,1359,1359,1359,0,1359,36,0,0,0,0,0,0,0
47,47,47,47,47,47,47,47,47,47,0,47,451,0,0,0,0,0,0,0
1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,0,1251,48,0,0,0,0,0,0,0
799,799,799,799,799,799,799,799,799,799,0,799,507,0,0,0,0,0,0,0
1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,0,1222,1222,0,0,0,0,0,0,0
651,651,651,651,651,651,651,651,651,651,0,651,651,24,0,0,0,0,0,0
636,636,636,636,636,636,636,636,636,636,0,636,636,28,0,0,0,0,0,0
670,670,670,670,670,670,670,670,670,670,0,670,670,33,0,0,0,0,0,0
814,814,814,814,814,814,814,814,814,814,0,814,814,484,0,0,0,0,0,0
699,699,699,699,699,699,699,699,699,699,0,699,699,444,0,0,0,0,0,0
1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,0,1187,1187,1187,0,0,0,0,0,0
697,697,697,697,697,697,697,697,697,697,0,697,697,697,20,0,0,0,0,0
619,619,619,619,619,619,619,619,619,619,0,619,619,619,25,0,0,0,0,0
575,575,575,575,575,575,575,575,575,575,0,575,575,575,428,0,0,0,0,0
568,568,568,568,568,568,568,568,568,568,0,568,568,568,506,0,0,0,0,0
575,575,575,575,575,575,575,575,575,575,0,575,575,575,440,0,0,0,0,0
1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,0,1034,1034,1034,1034,0,0,0,0,0
526,526,526,526,526,526,526,526,526,526,0,526,526,526,526,0,0,0,0,0
543,543,543,543,543,543,543,543,543,543,0,543,543,543,543,429,30,0,0,0
998,998,998,998,998,998,998,998,998,998,0,998,998,998,998,998,0,0,0,0
627,627,627,627,627,627,627,627,627,627,0,627,627,627,627,627,28,0,0,0
632,632,632,632,632,632,632,632,632,632,0,632,632,632,632,632,390,0,0,0
563,563,563,563,563,563,563,563,563,563,0,563,563,563,563,563,334,0,0,0
558,558,558,558,558,558,558,558,558,558,0,558,558,558,558,558,379,0,0,0
550,550,550,550,550,550,550,550,550,550,0,550,550,550,550,550,339,0,0,0
478,478,478,478,478,478,478,478,478,478,0,478,478,478,478,478,298,0,0,0
762,762,762,762,762,762,762,762,762,762,0,762,762,762,762,762,762,0,0,0
679,679,679,679,679,679,679,679,679,679,0,679,679,679,679,679,679,43,0,0
485,485,485,485,485,485,485,485,485,485,0,485,485,485,485,485,485,85,0,0
697,697,697,697,697,697,697,697,697,697,0,697,697,697,697,697,697,66,0,0
553,553,553,553,553,553,553,553,553,553,0,553,553,553,553,553,553,66,0,0
709,709,709,709,709,709,709,709,709,709,0,709,709,709,709,709,709,40,0,0
698,698,698,698,698,698,698,698,698,698,0,698,698,698,698,698,698,62,0,0
709,709,709,709,709,709,709,709,709,709,0,709,709,709,709,709,709,50,0,0
595,595,595,595,595,595,595,595,595,595,0,595,595,595,595,595,595,71,0,0
532,532,532,532,532,532,532,532,532,532,0,532,532,532,532,532,532,83,0,0
701,701,701,701,701,701,701,701,701,701,0,701,701,701,701,701,701,81,0,0
711,711,711,711,711,711,711,711,711,711,0,711,711,711,711,711,711,52,0,0
711,711,711,711,711,711,711,711,711,711,0,711,711,711,711,711,711,59,0,0
685,685,685,685,685,685,685,685,685,685,0,685,685,685,685,685,685,54,0,0
629,629,629,629,629,629,629,629,629,629,0,629,629,629,629,629,629,46,0,0
655,655,655,655,655,655,655,655,655,655,0,655,655,655,655,655,655,52,0,0
377,377,377,377,377,377,377,377,377,377,0,377,377,377,377,377,377,59,0,0
703,703,703,703,703,703,703,703,703,703,0,703,703,703,703,703,703,55,0,0
533,533,533,533,533,533,533,533,533,533,0,533,533,533,533,533,533,49,0,0
512,512,512,512,512,512,512,512,512,512,0,512,512,512,512,512,512,44,0,0
570,570,570,570,570,570,570,570,570,570,0,570,570,570,570,570,570,45,0,0
609,609,609,609,609,609,609,609,609,609,0,609,609,609,609,609,609,49,0,0
608,608,608,608,608,608,608,608,608,608,0,608,608,608,608,608,608,60,0,0
562,562,562,562,562,562,562,562,562,562,0,562,562,562,562,562,562,41,0,0
449,449,449,449,449,449,449,449,449,449,0,449,449,449,449,449,449,47,0,0
496,496,496,496,496,496,496,496,496,496,0,496,496,496,496,496,496,33,0,0
518,518,518,518,518,518,518,518,518,518,0,518,518,518,518,518,518,31,0,0
519,519,519,519,519,519,519,519,519,519,0,519,519,519,519,519,519,39,0,0
546,546,546,546,546,546,546,546,546,546,0,546,546,546,546,546,546,25,0,0
489,489,489,489,489,489,489,489,489,489,0,489,489,489,489,489,489,50,0,0
384,384,384,384,384,384,384,384,384,384,0,384,384,384,384,384,384,32,0,0
408,408,408,408,408,408,408,408,408,408,0,408,408,408,408,408,408,44,0,0
356,356,356,356,356,356,356,356,356,356,0,356,356,356,356,356,356,33,0,0
328,328,328,328,328,328,328,328,328,328,0,328,328,328,328,328,328,29,0,0
331,331,331,331,331,331,331,331,331,331,0,331,331,331,331,331,331,58,0,0
334,334,334,334,334,334,334,334,334,334,0,334,334,334,334,334,334,41,0,0
370,370,370,370,370,370,370,370,370,370,0,370,370,370,370,370,370,54,0,0
360,360,360,360,360,360,360,360,360,360,0,360,360,360,360,360,360,50,0,0
351,351,351,351,351,351,351,351,351,351,0,351,351,351,351,351,351,51,0,0
335,335,335,335,335,335,335,335,335,335,0,335,335,335,335,335,335,44,0,0
309,309,309,309,309,309,309,309,309,309,0,309,309,309,309,309,309,41,0,0
279,279,279,279,279,279,279,279,279,279,0,279,279,279,279,279,279,40,0,0
253,253,253,253,253,253,253,253,253,253,0,253,253,253,253,253,253,30,0,0
255,255,255,255,255,255,255,255,255,255,0,255,255,255,255,255,255,48,0,0
219,219,219,219,219,219,219,219,219,219,0,219,219,219,219,219,219,31,0,0
119,119,119,119,119,119,119,119,119,119,0,119,119,119,119,119,119,40,0,0
135,135,135,135,135,135,135,135,135,135,0,135,135,135,135,135,135,57,0,0
135,135,135,135,135,135,135,135,135,135,0,135,135,135,135,135,135,59,0,0
150,150,150,150,150,150,150,150,150,150,0,150,150,150,150,150,150,44,0,0
133,133,133,133,133,133,133,133,133,133,0,133,133,133,133,133,133,59,0,0
80,80,80,80,80,80,80,80,80,80,0,80,80,80,80,80,80,59,0,0
91,91,91,91,91,91,91,91,91,91,0,91,91,91,91,91,91,42,0,0
100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,38,0,0
106,106,106,106,106,106,106,106,106,106,0,106,106,106,106,106,106,30,0,0
87,87,87,87,87,87,87,87,87,87,0,87,87,87,87,87,87,44,0,0
75,75,75,75,75,75,75,75,75,75,0,75,75,75,75,75,75,45,0,0
78,78,78,78,78,78,78,78,78,78,0,78,78,78,78,78,78,43,0,0
