0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,52,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,74,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,66,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79,79,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,112,112,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155,155,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,118,118,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103,103,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,136,136,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,143,143,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,163,163,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,154,154,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,170,170,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,171,171,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,113,113,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,113,113,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,139,139,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99,99,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,104,104,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,140,140,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,162,162,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,175,175,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,206,206,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,195,195,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,224,224,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,183,183,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,158,158,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,120,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,114,114,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,139,139,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,145,145,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126,126,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,150,150,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,195,195,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,186,186,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,204,204,204,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,208,208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,172,172,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,166,166,166,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,158,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,171,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,188,188,188,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,191,191,191,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,172,172,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,164,164,164,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,110,110,110,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,189,189,189,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,190,190,190,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,211,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,193,193,193,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,195,195,195,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,221,221,221,221,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,225,225,225,225,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,190,190,190,190,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,218,218,218,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,213,213,213,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,178,178,178,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,188,188,188,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,224,224,224,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,191,191,191,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,206,206,206,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,292,292,292,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,329,329,329,329,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,299,299,299,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,344,344,344,344,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,358,358,358,358,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,290,290,290,290,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,317,317,317,317,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,296,296,296,296,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,337,337,337,337,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,346,346,346,346,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,309,309,309,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,287,287,287,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,344,344,344,344,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,263,263,263,263,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,288,288,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,277,277,277,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,251,251,251,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,218,218,218,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,171,171,171,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,215,215,215,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,265,265,265,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,266,266,266,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,261,261,261,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,257,257,257,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,214,214,214,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,241,241,241,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,292,292,292,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,223,223,223,223,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,263,263,263,263,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,281,281,281,281,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,288,288,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,252,252,252,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,270,270,270,270,270,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,334,334,334,334,334,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,281,281,281,281,281,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,275,275,275,275,275,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,199,199,199,199,199,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,166,166,166,166,166,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,231,231,231,231,231,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,327,327,327,327,327,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,220,220,220,220,220,220,74,21,0,0,0,0,0,0,0,0,0,0,0,0,0
0,200,200,200,200,200,200,56,23,0,0,0,0,0,0,0,0,0,0,0,0,0
0,158,158,158,158,158,158,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0
0,229,229,229,229,229,229,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
0,402,402,402,402,402,402,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0
0,283,283,283,283,283,283,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0
0,336,336,336,336,336,336,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0
0,284,284,284,284,284,284,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0
0,223,223,223,223,223,223,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0
0,247,247,247,247,247,247,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0
0,121,121,121,121,121,121,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0
0,249,249,249,249,249,249,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0
0,146,146,146,146,146,146,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0
0,128,128,128,128,128,128,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0
0,139,139,139,139,139,139,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0
0,151,151,151,151,151,151,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0
0,166,166,166,166,166,166,231,231,0,0,0,0,0,0,0,0,0,0,0,0,0
0,146,146,146,146,146,146,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0
0,167,167,167,167,167,167,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,172,172,172,172,172,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0
0,197,197,197,197,197,197,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0
0,219,219,219,219,219,219,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0
0,245,245,245,245,245,245,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0
0,248,248,248,248,248,248,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0
21,198,198,198,198,198,198,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0
0,182,182,182,182,182,182,296,296,0,0,0,0,0,0,0,0,0,0,0,0,0
0,184,184,184,184,184,184,307,307,0,0,0,0,0,0,0,0,0,0,0,0,0
0,257,257,257,257,257,257,311,311,0,0,0,0,0,0,0,0,0,0,0,0,0
0,219,219,219,219,219,219,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0
0,246,246,246,246,246,246,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0
0,246,246,246,246,246,246,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0
0,221,221,221,221,221,221,181,181,0,0,0,0,0,0,0,0,0,0,0,0,0
0,268,268,268,268,268,268,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0
0,269,269,269,269,269,269,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0
0,269,269,269,269,269,269,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0
0,275,275,275,275,275,275,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0
0,303,303,303,303,303,303,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0
0,254,254,254,254,254,254,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0
0,257,257,257,257,257,257,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0
0,208,208,208,208,208,208,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0
0,273,273,273,273,273,273,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0
0,271,271,271,271,271,271,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0
0,315,315,315,315,315,315,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0
0,232,232,232,232,232,232,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0
0,260,260,260,260,260,260,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0
0,224,224,224,224,224,224,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0
0,218,218,218,218,218,218,111,111,24,0,0,0,0,0,0,0,0,0,0,0,0
0,266,266,266,266,266,266,131,131,266,0,0,0,0,0,0,0,0,0,0,0,0
0,262,262,262,262,262,262,87,87,262,0,0,0,0,0,0,0,0,0,0,0,0
0,199,199,199,199,199,199,70,70,199,0,0,0,0,0,0,0,0,0,0,0,0
0,203,203,203,203,203,203,68,68,203,0,0,0,0,0,0,0,0,0,0,0,0
0,304,304,304,304,304,304,115,115,304,0,0,0,0,0,0,0,0,0,0,0,0
0,244,244,244,244,244,244,152,152,244,0,0,0,0,0,0,0,0,0,0,0,0
0,190,190,190,190,190,190,126,126,190,0,0,0,0,0,0,0,0,0,0,0,0
0,234,234,234,234,234,234,152,152,234,0,0,0,0,0,0,0,0,0,0,0,0
0,251,251,251,251,251,251,161,161,251,0,0,0,0,0,0,0,0,0,0,0,0
0,310,310,310,310,310,310,161,161,310,0,0,0,0,0,0,0,0,0,0,0,0
0,266,266,266,266,266,266,161,161,266,24,22,0,0,0,0,0,0,0,0,0,0
0,483,483,483,483,483,483,483,483,483,37,0,0,0,0,0,0,0,0,0,0,0
0,400,400,400,400,400,400,400,400,400,0,24,0,0,0,0,0,0,0,0,0,0
0,697,697,697,697,697,697,697,697,697,0,0,0,0,0,0,0,0,0,0,0,0
0,323,323,323,323,323,323,323,323,323,0,46,0,0,0,0,0,0,0,0,0,0
0,332,332,332,332,332,332,332,332,332,0,36,0,0,0,0,0,0,0,0,0,0
0,419,419,419,419,419,419,419,419,419,0,419,0,0,0,0,0,0,0,0,0,0
0,351,351,351,351,351,351,351,351,351,0,351,47,0,0,0,0,0,0,0,0,0
0,344,344,344,344,344,344,344,344,344,20,344,32,0,0,0,0,0,0,0,0,0
0,350,350,350,350,350,350,350,350,350,46,350,350,0,0,0,0,0,0,0,0,0
0,353,353,353,353,353,353,353,353,353,41,353,353,0,0,0,0,0,0,0,0,0
0,280,280,280,280,280,280,280,280,280,43,280,280,0,0,0,0,0,0,0,0,0
0,340,340,340,340,340,340,340,340,340,33,340,340,0,0,0,0,0,0,0,0,0
0,248,248,248,248,248,248,248,248,248,36,248,248,35,0,0,0,0,0,0,0,0
0,275,275,275,275,275,275,275,275,275,38,275,275,0,0,0,0,0,0,0,0,0
0,363,363,363,363,363,363,363,363,363,0,363,363,0,0,0,0,0,0,0,0,0
0,292,292,292,292,292,292,292,292,292,0,292,292,0,0,0,0,0,0,0,0,0
0,401,401,401,401,401,401,401,401,401,29,401,401,22,0,0,0,0,0,0,0,0
0,267,267,267,267,267,267,267,267,267,37,267,267,0,0,0,0,0,0,0,0,0
0,279,279,279,279,279,279,279,279,279,39,279,279,0,0,0,0,0,0,0,0,0
0,304,304,304,304,304,304,304,304,304,24,304,304,0,0,0,0,0,0,0,0,0
0,243,243,243,243,243,243,243,243,243,0,243,243,0,23,0,0,0,0,0,0,0
0,256,256,256,256,256,256,256,256,256,0,256,256,0,87,0,0,0,0,0,0,0
0,248,248,248,248,248,248,248,248,248,24,248,248,0,61,0,0,0,0,0,0,0
0,202,202,202,202,202,202,202,202,202,28,202,202,0,63,0,0,0,0,0,0,0
0,236,236,236,236,236,236,236,236,236,0,236,236,33,79,0,0,0,0,0,0,0
0,216,216,216,216,216,216,216,216,216,0,216,216,216,40,0,0,0,0,0,0,0
0,188,188,188,188,188,188,188,188,188,29,188,188,188,72,0,0,0,0,0,0,0
0,181,181,181,181,181,181,181,181,181,35,181,181,181,79,0,0,0,0,0,0,0
0,173,173,173,173,173,173,173,173,173,59,173,173,173,73,0,0,0,0,0,0,0
0,149,149,149,149,149,149,149,149,149,58,149,149,149,84,0,0,0,0,0,0,0
0,181,181,181,181,181,181,181,181,181,54,181,181,181,57,0,0,0,0,0,0,0
