0,1,2,3,4,5,6,7,8,9,10,11,12,13
71,71,71,0,0,0,0,0,0,0,0,0,0,0
49,49,49,0,0,0,0,0,0,0,0,0,0,0
22,22,22,0,0,0,0,0,0,0,0,0,0,0
56,56,56,26,0,0,0,0,0,0,0,0,0,0
89,89,89,89,0,0,0,0,0,0,0,0,0,0
39,39,39,39,0,0,0,0,0,0,0,0,0,0
97,97,97,97,42,0,0,0,0,0,0,0,0,0
0,0,0,0,38,0,0,0,0,0,0,0,0,0
64,64,64,64,33,0,0,0,0,0,0,0,0,0
26,26,26,26,21,0,0,0,0,0,0,0,0,0
26,26,26,26,68,0,0,0,0,0,0,0,0,0
0,0,0,0,48,0,0,0,0,0,0,0,0,0
20,20,20,20,40,0,0,0,0,0,0,0,0,0
29,29,29,29,52,0,0,0,0,0,0,0,0,0
27,27,27,27,49,0,0,0,0,0,0,0,0,0
0,0,0,0,33,0,0,0,0,0,0,0,0,0
23,23,23,23,30,0,0,0,0,0,0,0,0,0
30,30,30,30,22,0,0,0,0,0,0,0,0,0
25,25,25,25,25,0,0,0,0,0,0,0,0,0
24,24,24,24,27,0,0,0,0,0,0,0,0,0
83,83,83,83,24,0,0,0,0,0,0,0,0,0
50,50,50,50,22,0,0,0,0,0,0,0,0,0
35,35,35,35,58,0,0,0,0,0,0,0,0,0
47,47,47,47,40,0,0,0,0,0,0,0,0,0
43,43,43,43,37,0,0,0,0,0,0,0,0,0
39,39,39,39,47,0,0,0,0,0,0,0,0,0
62,62,62,62,26,0,0,0,0,0,0,0,0,0
44,44,44,44,69,0,0,0,0,0,0,0,0,0
27,27,27,27,73,0,0,0,0,0,0,0,0,0
60,60,60,60,66,0,0,0,0,0,0,0,0,0
101,101,101,101,67,0,0,0,0,0,0,0,0,0
82,82,82,82,96,0,0,0,0,0,0,0,0,0
68,68,68,68,144,0,0,0,0,0,0,0,0,0
71,71,71,71,84,0,0,0,0,0,0,0,0,0
58,58,58,58,81,0,0,0,0,0,0,0,0,0
78,78,78,78,94,0,0,0,0,0,0,0,0,0
65,65,65,65,98,0,0,0,0,0,0,0,0,0
77,77,77,77,112,0,0,0,0,0,0,0,0,0
116,116,116,116,79,0,0,0,0,0,0,0,0,0
147,147,147,147,96,0,0,0,0,0,0,0,0,0
149,149,149,149,134,0,0,0,0,0,0,0,0,0
125,125,125,125,109,0,0,0,0,0,0,0,0,0
155,155,155,155,195,32,0,0,0,0,0,0,0,0
139,139,139,139,154,35,0,0,0,0,0,0,0,0
142,142,142,142,129,40,0,0,0,0,0,0,0,0
158,158,158,158,132,38,0,0,0,0,0,0,0,0
163,163,163,163,193,26,0,0,0,0,0,0,0,0
176,176,176,176,168,36,0,0,0,0,0,0,0,0
216,216,216,216,212,26,24,0,0,0,0,0,0,0
204,204,204,204,213,29,0,0,0,0,0,0,0,0
275,275,275,275,165,44,26,0,0,0,0,0,0,0
297,297,297,297,185,54,22,0,0,0,0,0,0,0
276,276,276,276,192,52,0,0,0,0,0,0,0,0
313,313,313,313,202,39,0,0,0,0,0,0,0,0
322,322,322,322,214,37,24,0,0,0,0,0,0,0
325,325,325,325,187,22,325,0,0,0,0,0,0,0
285,285,285,285,202,31,285,0,0,0,0,0,0,0
288,288,288,288,177,42,288,0,0,0,0,0,0,0
351,351,351,351,157,42,351,0,0,0,0,0,0,0
314,314,314,314,96,37,314,0,0,0,0,0,0,0
353,353,353,353,91,32,353,0,0,0,0,0,0,0
311,311,311,311,102,61,311,0,0,0,0,0,0,0
408,408,408,408,102,36,408,0,0,0,0,0,0,0
429,429,429,429,94,39,429,0,0,0,0,0,0,0
387,387,387,387,87,55,387,0,0,0,0,0,0,0
430,430,430,430,73,61,430,0,0,0,0,0,0,0
491,491,491,491,64,93,491,0,0,0,0,0,0,0
583,583,583,583,55,110,583,0,0,0,0,0,0,0
612,612,612,612,34,107,612,0,0,0,0,0,0,0
574,574,574,574,54,154,574,0,0,0,0,0,0,0
656,656,656,656,41,119,656,0,0,0,0,0,0,0
765,765,765,765,44,147,765,0,0,0,0,0,0,0
731,731,731,731,51,127,731,0,0,0,0,0,0,0
669,669,669,669,59,119,669,0,0,0,0,0,0,0
726,726,726,726,67,132,726,0,0,0,0,0,0,0
733,733,733,733,59,140,733,0,0,0,0,0,0,0
695,695,695,695,47,112,695,0,0,0,0,0,0,0
642,642,642,642,53,174,642,0,0,0,0,0,0,0
616,616,616,616,58,201,616,0,0,0,0,0,0,0
536,536,536,536,50,212,536,0,0,0,0,0,0,0
436,436,436,436,39,231,436,0,0,0,0,0,0,0
441,441,441,441,70,247,441,0,0,0,0,0,0,0
367,367,367,367,42,233,367,0,0,0,0,0,0,0
442,442,442,442,39,239,442,0,0,0,0,0,0,0
438,438,438,438,37,180,438,0,0,0,0,0,0,0
404,404,404,404,50,169,404,0,0,0,0,0,0,0
443,443,443,443,39,150,443,0,0,0,0,0,0,0
432,432,432,432,74,129,432,0,0,0,0,0,0,0
322,322,322,322,82,107,322,0,0,0,0,0,0,0
392,392,392,392,35,97,392,0,0,0,0,0,0,0
298,298,298,298,65,157,298,0,0,0,0,0,0,0
348,348,348,348,58,167,348,0,0,0,0,0,0,0
370,370,370,370,64,137,370,0,0,0,0,0,0,0
331,331,331,331,64,190,331,0,0,0,0,0,0,0
354,354,354,354,44,197,354,0,0,0,0,0,0,0
306,306,306,306,60,253,306,0,0,0,0,0,0,0
291,291,291,291,50,336,291,0,0,0,0,0,0,0
355,355,355,355,50,308,355,0,0,0,0,0,0,0
345,345,345,345,55,339,345,26,0,0,0,0,0,0
328,328,328,328,50,322,328,26,0,0,0,0,0,0
355,355,355,355,35,251,355,30,0,0,0,0,0,0
359,359,359,359,59,281,359,44,0,0,0,0,0,0
403,403,403,403,52,279,403,33,0,0,0,0,0,0
369,369,369,369,30,307,369,38,0,0,0,0,0,0
357,357,357,357,41,249,357,54,0,0,0,0,0,0
331,331,331,331,0,219,331,34,0,0,0,0,0,0
345,345,345,345,30,160,345,32,0,0,0,0,0,0
317,317,317,317,34,189,317,30,0,0,0,0,0,0
279,279,279,279,33,175,279,52,0,0,0,0,0,0
302,302,302,302,46,187,302,52,0,0,0,0,0,0
322,322,322,322,55,178,322,44,0,0,0,0,0,0
362,362,362,362,69,147,362,32,0,0,0,0,0,0
389,389,389,389,85,138,389,44,0,0,0,0,0,0
364,364,364,364,70,107,364,47,0,0,0,0,0,0
317,317,317,317,78,93,317,49,0,0,0,0,0,0
384,384,384,384,71,126,384,45,0,0,0,0,0,0
399,399,399,399,69,140,399,21,0,0,0,0,0,0
386,386,386,386,56,151,386,28,0,0,0,0,0,0
355,355,355,355,54,147,355,39,0,0,0,0,0,0
342,342,342,342,57,145,342,24,0,0,0,0,0,0
311,311,311,311,52,132,311,40,0,0,0,0,0,0
366,366,366,366,63,160,366,38,0,0,0,0,0,0
372,372,372,372,88,179,372,38,0,0,0,0,0,0
240,240,240,240,112,207,240,51,0,0,0,0,0,0
235,235,235,235,124,218,235,33,0,0,0,0,0,0
174,174,174,174,98,219,174,58,0,0,0,0,0,0
148,148,148,148,86,196,148,70,0,0,0,0,0,0
129,129,129,129,109,212,129,36,0,0,0,0,0,0
124,124,124,124,147,192,124,47,0,0,0,0,0,0
145,145,145,145,172,237,145,52,0,0,0,0,0,0
97,97,97,97,132,196,97,56,0,0,0,0,0,0
106,106,106,106,133,226,106,89,0,0,0,0,0,0
97,97,97,97,131,216,97,72,0,0,0,0,0,0
118,118,118,118,105,173,118,66,0,0,0,0,0,0
109,109,109,109,97,92,109,33,0,0,0,0,0,0
61,61,61,61,104,85,61,97,0,0,0,0,0,0
146,146,146,146,105,104,146,132,0,0,0,0,0,0
175,175,175,175,86,113,175,105,0,0,0,0,0,0
98,98,98,98,92,98,98,105,0,0,0,0,0,0
150,150,150,150,92,30,150,85,0,0,0,0,0,0
101,101,101,101,66,45,101,93,0,0,0,0,0,0
154,154,154,154,69,53,154,71,0,0,0,0,0,0
88,88,88,88,64,66,88,55,0,0,0,0,0,0
91,91,91,91,62,39,91,87,0,0,0,0,0,0
64,64,64,64,69,56,64,67,0,0,0,0,0,0
83,83,83,83,82,43,83,46,0,0,0,0,0,0
52,52,52,52,116,42,52,72,0,0,0,0,0,0
51,51,51,51,90,45,51,76,0,0,0,0,0,0
49,49,49,49,61,98,49,57,0,0,0,0,0,0
56,56,56,56,75,130,56,72,0,0,0,0,0,0
75,75,75,75,44,152,75,48,0,0,0,0,0,0
27,27,27,27,53,124,27,84,0,0,0,0,0,0
64,64,64,64,63,151,64,56,0,0,0,0,0,0
60,60,60,60,36,163,60,78,0,0,0,0,0,0
67,67,67,67,39,156,67,51,0,0,0,0,0,0
49,49,49,49,38,80,49,41,0,0,0,0,0,0
25,25,25,25,43,75,25,48,0,0,0,0,0,0
31,31,31,31,37,60,31,42,0,0,0,0,0,0
25,25,25,25,23,83,25,27,0,0,0,0,0,0
102,102,102,102,53,58,102,30,0,0,0,0,0,0
96,96,96,96,33,47,96,47,0,0,0,0,0,0
74,74,74,74,50,39,74,30,0,0,0,0,0,0
72,72,72,72,40,25,72,72,0,0,0,0,0,0
308,308,308,308,29,0,308,308,0,0,0,0,0,0
109,109,109,109,45,0,109,109,35,0,0,0,0,0
202,202,202,202,29,0,202,202,0,0,0,0,0,0
102,102,102,102,80,0,102,102,0,0,0,0,0,0
82,82,82,82,45,0,82,82,44,0,0,0,0,0
45,45,45,45,43,0,45,45,0,0,0,0,0,0
27,27,27,27,44,0,27,27,0,24,0,0,0,0
42,42,42,42,42,0,42,42,0,0,0,0,0,0
47,47,47,47,47,0,47,47,0,0,0,0,0,0
67,67,67,67,67,0,67,67,0,23,0,0,0,0
64,64,64,64,64,0,64,64,0,21,0,0,0,0
57,57,57,57,57,0,57,57,0,60,0,0,0,0
60,60,60,60,60,0,60,60,22,33,33,0,0,0
90,90,90,90,90,0,90,90,0,45,0,0,0,0
46,46,46,46,46,0,46,46,0,34,33,0,0,0
53,53,53,53,53,0,53,53,29,27,30,0,0,0
37,37,37,37,37,0,37,37,35,34,35,0,0,0
32,32,32,32,32,0,32,32,28,40,28,0,0,0
33,33,33,33,33,0,33,33,20,27,20,0,0,0
46,46,46,46,46,0,46,46,22,26,22,0,0,0
44,44,44,44,44,0,44,44,33,36,33,0,0,0
45,45,45,45,45,0,45,45,25,25,25,0,0,0
38,38,38,38,38,0,38,38,27,27,27,0,0,0
23,23,23,23,23,0,23,23,23,23,23,0,0,0
53,53,53,53,53,0,53,53,32,32,32,21,0,0
39,39,39,39,39,0,39,39,25,25,25,0,0,0
35,35,35,35,35,0,35,35,28,28,28,0,0,0
30,30,30,30,30,0,30,30,32,32,32,0,0,0
45,45,45,45,45,0,45,45,33,33,33,27,0,0
49,49,49,49,49,0,49,49,21,21,21,21,0,0
43,43,43,43,43,0,43,43,21,21,21,21,0,0
32,32,32,32,32,0,32,32,26,26,26,26,50,0
42,42,42,42,42,0,42,42,42,42,42,42,42,0
36,36,36,36,36,0,36,36,36,36,36,36,21,0
37,37,37,37,37,0,37,37,37,37,37,37,47,0
21,21,21,21,21,0,21,21,21,21,21,21,38,0
20,20,20,20,20,0,20,20,20,20,20,20,49,28
36,36,36,36,36,0,36,36,36,36,36,36,48,0
0,0,0,0,0,0,0,0,0,0,0,0,40,0
25,25,25,25,25,0,25,25,25,25,25,25,48,0
37,37,37,37,37,0,37,37,37,37,37,37,37,24
34,34,34,34,34,0,34,34,34,34,34,34,34,23
40,40,40,40,40,0,40,40,40,40,40,40,40,0
34,34,34,34,34,0,34,34,34,34,34,34,34,0
30,30,30,30,30,0,30,30,30,30,30,30,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,34,34,34,0,34,34,34,34,34,34,34,0
24,24,24,24,24,0,24,24,24,24,24,24,24,0
22,22,22,22,22,0,22,22,22,22,22,22,22,0
23,23,23,23,23,0,23,23,23,23,23,23,23,0
24,24,24,24,24,0,24,24,24,24,24,24,24,0
24,24,24,24,24,0,24,24,24,24,24,24,24,0
23,23,23,23,23,0,23,23,23,23,23,23,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,23,23,23,0,23,23,23,23,23,23,23,20
33,33,33,33,33,0,33,33,33,33,33,33,33,0
30,30,30,30,30,0,30,30,30,30,30,30,30,0
25,25,25,25,25,0,25,25,25,25,25,25,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25
0,0,0,0,0,0,0,0,0,0,0,0,0,34
0,0,0,0,0,0,0,0,0,0,0,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0,0,21
24,24,24,24,24,0,24,24,24,24,24,24,24,26
21,21,21,21,21,0,21,21,21,21,21,21,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,21,21,21,0,21,21,21,21,21,21,21,31
21,21,21,21,21,0,21,21,21,21,21,21,21,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
