0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
809,354,809,45,45,20,0,0,0,45,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,397,837,75,75,0,0,0,0,75,0,31,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,363,797,90,90,0,0,0,0,90,0,43,37,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,426,846,70,70,0,0,0,0,70,0,25,43,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,296,861,38,38,0,0,0,0,38,0,31,56,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,291,781,58,58,0,0,0,0,58,0,38,65,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,287,713,49,49,0,0,0,0,49,0,49,75,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,290,693,92,92,0,0,0,0,92,0,92,102,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,400,794,50,50,0,0,0,0,50,0,50,128,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,392,822,68,68,0,0,0,0,68,0,68,143,186,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,320,816,32,32,0,21,21,21,32,0,32,126,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,367,807,33,33,0,0,0,0,33,0,33,153,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,429,801,26,26,0,0,0,0,26,0,26,203,215,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,437,890,42,42,0,30,30,30,42,0,42,242,259,42,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,400,836,72,72,0,25,25,25,72,26,72,281,286,72,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,383,784,53,53,0,0,0,0,53,0,53,300,305,53,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,450,747,38,38,0,48,48,48,38,0,38,285,337,38,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,430,729,59,59,0,55,55,55,59,0,59,272,374,59,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,402,614,43,43,0,58,58,58,43,20,43,279,456,43,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,421,737,70,70,0,32,32,32,70,70,70,263,404,70,70,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,1211,1211,56,56,0,66,66,66,56,56,56,271,452,56,56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,725,725,66,66,0,32,32,32,66,66,66,256,481,66,66,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,922,922,44,44,0,66,66,66,44,44,44,279,494,44,44,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,892,892,61,61,0,27,27,27,61,61,61,321,493,61,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,785,785,49,49,0,35,35,35,49,49,49,409,626,49,49,38,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,852,852,101,101,0,34,34,34,101,101,101,397,619,101,101,28,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,867,867,113,113,0,0,0,0,113,113,113,406,651,113,113,27,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,405,405,43,43,0,34,34,34,43,43,43,375,560,43,43,36,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,453,453,74,74,0,20,20,20,74,74,74,427,506,74,74,32,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,1023,1023,54,54,0,22,22,22,54,54,54,382,608,54,54,29,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,1018,1018,83,83,0,24,24,24,83,83,83,429,569,83,83,28,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,1084,1084,74,74,0,0,0,0,74,74,74,425,728,74,74,38,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,1005,1005,56,56,0,31,31,31,56,56,56,468,616,56,56,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,896,896,75,75,0,0,0,0,75,75,75,505,610,75,75,31,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,904,904,723,723,0,0,0,0,723,723,723,532,723,723,723,35,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,755,755,676,676,0,0,0,0,676,676,676,521,676,676,676,27,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,809,809,716,716,0,809,809,809,716,716,716,536,716,716,716,22,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,799,799,735,735,0,799,799,799,735,735,735,416,735,735,735,29,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,633,633,905,905,0,633,633,633,905,905,905,373,905,905,905,31,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,510,510,866,866,0,510,510,510,866,866,866,328,866,866,866,35,510,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,550,550,911,911,0,550,550,550,911,911,911,336,911,911,911,71,550,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,597,597,914,914,0,597,597,597,914,914,914,438,914,914,914,30,597,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,623,623,882,882,0,623,623,623,882,882,882,468,882,882,882,20,623,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,584,584,872,872,0,584,584,584,872,872,872,656,872,872,872,61,584,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,527,527,999,999,0,527,527,527,999,999,999,606,999,999,999,38,527,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,549,549,1050,1050,0,549,549,549,1050,1050,1050,493,1050,1050,1050,36,549,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,547,547,1178,1178,0,547,547,547,1178,1178,1178,448,1178,1178,1178,43,547,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,590,590,1391,1391,0,590,590,590,1391,1391,1391,476,1391,1391,1391,27,590,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,674,674,1491,1491,0,674,674,674,1491,1491,1491,705,1491,1491,1491,33,674,1491,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,744,744,1439,1439,0,744,744,744,1439,1439,1439,521,1439,1439,1439,26,744,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,739,739,1453,1453,0,739,739,739,1453,1453,1453,721,1453,1453,1453,42,739,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,757,757,1182,1182,0,757,757,757,1182,1182,1182,468,1182,1182,1182,33,757,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,734,734,1565,1565,0,734,734,734,1565,1565,1565,427,1565,1565,1565,28,734,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,794,794,1135,1135,0,794,794,794,1135,1135,1135,451,1135,1135,1135,80,794,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,714,714,1134,1134,0,714,714,714,1134,1134,1134,493,1134,1134,1134,114,714,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,738,738,1089,1089,0,738,738,738,1089,1089,1089,519,1089,1089,1089,60,738,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,713,713,949,949,0,713,713,713,949,949,949,464,949,949,949,67,713,949,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,692,692,1127,1127,0,692,692,692,1127,1127,1127,706,1127,1127,1127,73,692,1127,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,720,720,908,908,0,720,720,720,908,908,908,529,908,908,908,62,720,908,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,638,638,948,948,0,638,638,638,948,948,948,502,948,948,948,58,638,948,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,534,534,791,791,0,534,534,534,791,791,791,438,791,791,791,61,534,791,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,561,561,787,787,0,561,561,561,787,787,787,469,787,787,787,48,561,787,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,650,650,1179,1179,0,650,650,650,1179,1179,1179,562,1179,1179,1179,53,650,1179,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,670,670,870,870,0,670,670,670,870,870,870,575,870,870,870,77,670,870,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,621,621,1561,1561,0,621,621,621,1561,1561,1561,557,1561,1561,1561,93,621,1561,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,670,670,1570,1570,0,670,670,670,1570,1570,1570,503,1570,1570,1570,78,670,1570,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,633,633,1365,1365,0,633,633,633,1365,1365,1365,497,1365,1365,1365,58,633,1365,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,583,583,1188,1188,0,583,583,583,1188,1188,1188,557,1188,1188,1188,80,583,1188,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,641,641,1222,1222,0,641,641,641,1222,1222,1222,573,1222,1222,1222,105,641,1222,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,994,994,1291,1291,0,994,994,994,1291,1291,1291,994,1291,1291,1291,110,994,1291,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,1147,1147,1068,1068,0,1147,1147,1147,1068,1068,1068,1147,1068,1068,1068,120,1147,1068,1147,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,1253,1253,1070,1070,0,1253,1253,1253,1070,1070,1070,1253,1070,1070,1070,95,1253,1070,1253,125,111,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,1211,1211,1053,1053,0,1211,1211,1211,1053,1053,1053,1211,1053,1053,1053,101,1211,1053,1211,119,218,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1250,1250,1115,1115,0,1250,1250,1250,1115,1115,1115,1250,1115,1115,1115,121,1250,1115,1250,120,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,1239,1239,813,813,0,1239,1239,1239,813,813,813,1239,813,813,813,130,1239,813,1239,81,205,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,747,747,1073,1073,0,747,747,747,1073,1073,1073,747,1073,1073,1073,123,747,1073,747,77,248,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,795,795,1047,1047,0,795,795,795,1047,1047,1047,795,1047,1047,1047,133,795,1047,795,64,198,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,1414,1414,462,462,0,1414,1414,1414,462,462,462,1414,462,462,462,143,1414,462,1414,46,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,1525,1525,469,469,0,1525,1525,1525,469,469,469,1525,469,469,469,127,1525,469,1525,41,542,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,1261,1261,1112,1112,0,1261,1261,1261,1112,1112,1112,1261,1112,1112,1112,144,1261,1112,1261,47,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,666,666,435,435,0,666,666,666,435,435,435,666,435,435,435,115,666,435,666,84,435,23,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,586,586,1091,1091,0,586,586,586,1091,1091,1091,586,1091,1091,1091,171,586,1091,586,71,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,611,611,921,921,0,611,611,611,921,921,921,611,921,921,921,148,611,921,611,85,921,36,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,1336,1336,1082,1082,0,1336,1336,1336,1082,1082,1082,1336,1082,1082,1082,153,1336,1082,1336,85,1082,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,1349,1349,702,702,0,1349,1349,1349,702,702,702,1349,702,702,702,180,1349,702,1349,96,702,57,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,707,707,786,786,0,707,707,707,786,786,786,707,786,786,786,190,707,786,707,116,786,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,1247,1247,826,826,0,1247,1247,1247,826,826,826,1247,826,826,826,165,1247,826,1247,117,826,28,826,118,0,0,0,0,0,0,0,0,0,0,0,0,0
757,757,757,785,785,0,757,757,757,785,785,785,757,785,785,785,172,757,785,757,151,785,0,785,179,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,1052,1052,750,750,0,1052,1052,1052,750,750,750,1052,750,750,750,203,1052,750,1052,148,750,37,750,145,0,0,0,0,0,0,0,0,0,0,0,0,0
788,788,788,776,776,0,788,788,788,776,776,776,788,776,776,776,208,788,776,788,120,776,26,776,156,0,0,0,0,0,0,0,0,0,0,0,0,0
799,799,799,787,787,0,799,799,799,787,787,787,799,787,787,787,257,799,787,799,156,787,20,787,124,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,1386,1386,826,826,0,1386,1386,1386,826,826,826,1386,826,826,826,221,1386,826,1386,146,826,0,826,105,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,1312,1312,467,467,0,1312,1312,1312,467,467,467,1312,467,467,467,172,1312,467,1312,141,467,0,467,55,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,1281,1281,713,713,0,1281,1281,1281,713,713,713,1281,713,713,713,140,1281,713,1281,148,713,0,713,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,1252,1252,726,726,0,1252,1252,1252,726,726,726,1252,726,726,726,164,1252,726,1252,152,726,32,726,75,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,1212,1212,567,567,0,1212,1212,1212,567,567,567,1212,567,567,567,107,1212,567,1212,164,567,34,567,117,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,1473,1473,943,943,0,1473,1473,1473,943,943,943,1473,943,943,943,83,1473,943,1473,185,943,23,943,115,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,1349,1349,968,968,0,1349,1349,1349,968,968,968,1349,968,968,968,136,1349,968,1349,163,968,28,968,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,1284,1284,697,697,0,1284,1284,1284,697,697,697,1284,697,697,697,102,1284,697,1284,291,697,36,697,64,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,1185,1185,832,832,0,1185,1185,1185,832,832,832,1185,832,832,832,123,1185,832,1185,247,832,52,832,104,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,1153,1153,872,872,0,1153,1153,1153,872,872,872,1153,872,872,872,127,1153,872,1153,189,872,23,872,49,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,1142,1142,730,730,0,1142,1142,1142,730,730,730,1142,730,730,730,175,1142,730,1142,275,730,23,730,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,1216,1216,687,687,0,1216,1216,1216,687,687,687,1216,687,687,687,171,1216,687,1216,285,687,43,687,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,1328,1328,716,716,0,1328,1328,1328,716,716,716,1328,716,716,716,206,1328,716,1328,156,716,38,716,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,1273,1273,602,602,0,1273,1273,1273,602,602,602,1273,602,602,602,147,1273,602,1273,250,602,29,602,132,0,0,0,0,0,0,0,0,0,0,0,0,0
